Id,urls,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
fmk,https://www.fmk.dk/kontakt-og-aabningstider/fagomraader-og-stabe/by-land-og-kultur/miljoe-og-byg/ https://www.fmk.dk/borger/miljoe-energi-og-affald/klima-og-energi/det-goer-vi-i-faaborg-midtfyn-kommune/clean-groen-erhvervsvaekst/ https://www.fmk.dk/testsektion/nyt-fmkdk/borger/natur-og-miljoe/klima-og-energi/det-goer-vi-i-faaborg-midtfyn-kommune/groent-diplom/groen-institution/ https://www.fmk.dk/testsektion/nyt-fmkdk/borger/natur-og-miljoe/klima-og-energi/det-goer-vi-i-faaborg-midtfyn-kommune/groent-diplom/groent-kontor/ https://www.fmk.dk/borger/miljoe-energi-og-affald/klima-og-energi/det-goer-vi-i-faaborg-midtfyn-kommune/clean-groen-erhvervsvaekst/ ,Danish,0.00013976262568758736,0.00013976265899555564,0.00013976256848820422,0.9643100381888722,0.00013976260281837734,0.03387304773845569,0.0001397627722080558,0.0001397626329082432,0.00013976267288253212,0.0001397625677326476,0.0001397625736433779,0.00013976257027581649,0.00013976264788489456,0.00013976257256512873,0.00013976260658184842
sundolitt,https://www.sundolitt.com/da/miljo/ https://www.sundolitt.com/da/miljo/ ,Danish,0.0001250783018604679,0.5624350722827384,0.00012507825568051884,0.4359389096283086,0.0001250782817347247,0.00012507841642447385,0.0001250784302492818,0.00012507835831089968,0.00012507838506420712,0.00012507826436826714,0.00012507825308527727,0.00012507827270872643,0.00012507832912497452,0.00012507826027522372,0.0001250782800659655
verdensmaalene,https://www.verdensmaalene.dk/ https://www.verdensmaalene.dk/fakta/verdensmaalene https://www.verdensmaalene.dk/maal/12 https://www.verdensmaalene.dk/fakta/hvad-er-baeredygtig-udvikling ,Danish,4.8804362617219044e-05,4.8804373361173774e-05,4.8804347020132596e-05,0.90803248626347,4.880435794192899e-05,4.8804392018549955e-05,0.09133305700077761,4.8804377845970714e-05,4.880439362649542e-05,4.8804352018774714e-05,4.8804347109340486e-05,4.880435576174822e-05,4.880437224880325e-05,4.8804347220549095e-05,4.880435696153221e-05
mst,http://mst.dk/ https://mst.dk/natur-vand/vandmiljoe/vandomraadeplaner/ https://mst.dk/erhverv/skovbrug/nationalt-skovprogram/det-nationale-skovprogram/temaer/baeredygtig-produktion/ https://mst.dk/erhverv/groen-virksomhed/groenne-offentlige-myndigheder/baeredygtigt-forbrug/ ,Danish,0.0002450983313244163,0.00024509843088296154,0.000245098279282202,0.9965686225158866,0.00024509833096499176,0.0002450985936802851,0.0002450986902235161,0.0002450984495170082,0.00024509848953564554,0.0002450982947749058,0.00024509827312334243,0.00024509829913997843,0.00024509842137254907,0.00024509827898248866,0.00024509832130918696
cowi,https://www.cowi.dk/loesninger/miljoe https://www.cowi.dk/om-cowi/nyheder-og-presse/cowi-bliver-co2-neutral-i-2020 https://www.cowi.dk/om-cowi/nyheder-og-presse/cowi-reducerer-sit-co2-ftryk-med-over-70-procent-inden-2030-via-ambitiose-tiltag https://www.cowi.dk/insights/co2-opsamling-kan-maaske-afhjaelpe-klimakrisen-men-hvordan-naar-vi-dertil ,Danish,7.584387239946476e-05,7.58439104753748e-05,7.584386312502924e-05,0.9989381854622724,7.584386783012857e-05,7.58440026119178e-05,7.584392726672823e-05,7.584391407790271e-05,7.58439132482439e-05,7.584386935282183e-05,7.584385674056438e-05,7.584388518589739e-05,7.584391261677902e-05,7.584385864385643e-05,7.58438841529838e-05
verdensmaal,https://www.verdensmaal.org/ ,Danish,0.00048309250611119946,0.0004830925444564658,0.0004830922477146439,0.9932367039767723,0.00048309237625982323,0.0004830936989817624,0.0004830931968825907,0.00048309253093731426,0.0004830930639940699,0.0004830922638304528,0.0004830922385126914,0.00048309227194021954,0.0004830925031945093,0.00048309223470251276,0.0004830923457095994
un,https://un.dk/da/om-fn/verdensmaalene/ ,Danish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hjoerring,https://hjoerring.dk/selvbetjeningssilo/bolig/byg-og-miljoe https://hjorring.viewer.dkplan.niras.dk/media/1712664/Energiplan_2020_2030_Hjoerring.pdf ,Danish,0.00036630114330693276,0.0003663042272599581,0.0003663007522576688,0.9948717834707738,0.0003663008131016623,0.00036630115343939485,0.0003663012452195386,0.00036630094971719374,0.00036630115091222784,0.0003663007575338243,0.00036630076074873924,0.0003663007731088473,0.00036630121867340667,0.000366300769152268,0.00036630081479457536
venstre,https://www.venstre.dk/politik/principprogram/natur-og-miljoe https://www.venstre.dk/politik/principprogram/natur-og-miljoe ,Danish,0.0001124228572475724,0.00011242291126183794,0.00011242282747779665,0.9984260790948537,0.0001124228456757843,0.00011242292360145689,0.00011242368713222333,0.00011242288943046106,0.00011242291620537942,0.00011242283549860875,0.00011242282741269613,0.00011242284002088984,0.00011242286510128662,0.00011242283345089225,0.0001124228456292617
furesoe,https://www.furesoe.dk/om-kommunen/fakta/organisation/center-for-by-og-miljoe/ https://www.furesoe.dk/oplevelser/velkommen-til-furesoe/miljoe-og-klima/ ,Danish,0.00018066877465600827,0.0001806687795434448,0.00018066864557914902,0.831065393799741,0.00018066868900665635,0.1665859127427003,0.0001806688908510634,0.00018066875752560993,0.0001806688290648267,0.00018066865411206026,0.00018066865196450385,0.00018066865832783592,0.00018066879865374067,0.00018066864709284612,0.0001806686811812283
gentofte,https://www.gentofte.dk/da/Borger/By-og-milj%C3%B8/Milj%C3%B8 https://www.gentofte.dk/da/Borger/By-og-milj%C3%B8/Milj%C3%B8 ,Danish,0.0006006016284063281,0.0006006013002771899,0.0006006011914420877,0.953064453145128,0.0006006014132630719,0.039127727723270195,0.0006006024474343157,0.0006006016466310205,0.0006006017501184658,0.0006006012635972426,0.0006006011720637272,0.0006006013691670839,0.0006006013807625511,0.0006006012526023657,0.0006006013158363897
brk,https://www.brk.dk/ https://www.brk.dk/Indflydelse-Politik/Politikker/Documents/Energipolitik%202040%20Bornholms%20Regionskommune.pdf ,Danish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alternativet,https://alternativet.dk/politik/vores-politik/klima-miljo-natur https://alternativet.dk/arkiv/partiprogram/5-okonomisk-baeredygtighed https://alternativet.dk/application/files/8815/5953/4668/renereluftoggroenneretrafikibyerne-alternativet.pdf https://alternativet.dk/application/files/9315/5741/4459/merelivmerepladsalternativet.pdf https://alternativet.dk/application/files/9814/8578/5777/naturpakken.pdf ,Danish,2.2170521001260966e-05,2.2170529288048753e-05,2.2170513937715186e-05,0.9996896126813953,2.2170517493312267e-05,2.217053748928688e-05,2.2170541606348802e-05,2.2170529287764594e-05,2.2170533549777835e-05,2.2170514490414223e-05,2.2170512850227898e-05,2.2170515479281506e-05,2.21705210780044e-05,2.217051339176727e-05,2.217051766126601e-05
