topic,word,weight
TOPIC_0,08,14.271418272142986
TOPIC_0,30,11.161153797516475
TOPIC_0,og,9.497650421292626
TOPIC_0,af,6.008935056350464
TOPIC_0,00,5.894259127784971
TOPIC_0,til,5.3078042294713725
TOPIC_0,er,5.149267652427766
TOPIC_0,der,3.9021912862683905
TOPIC_0,det,3.836122929942377
TOPIC_0,med,3.341712235525103
TOPIC_0,12,3.3260597179418543
TOPIC_0,på,3.0837980693219227
TOPIC_0,kommune,2.8251655877555613
TOPIC_0,har,2.737829522547469
TOPIC_0,en,2.6085185144267866
TOPIC_0,vi,2.2862305702569685
TOPIC_0,kan,2.2737199976529925
TOPIC_0,skal,2.2558021163901207
TOPIC_0,om,2.188245532963702
TOPIC_0,den,2.0017353275689485
TOPIC_0,forbindelse,1.876210393375421
TOPIC_0,som,1.87617990075079
TOPIC_0,ikke,1.7993125252444253
TOPIC_0,år,1.752351238036226
TOPIC_0,grøn,1.7392018079717386
TOPIC_1,cradle,67.96220557197015
TOPIC_1,af,26.694762203185796
TOPIC_1,og,26.488682414960238
TOPIC_1,der,22.56383700090269
TOPIC_1,eps,21.879553363923684
TOPIC_1,er,21.74622692622571
TOPIC_1,til,21.526788137630973
TOPIC_1,pureprint,20.10334693480404
TOPIC_1,kls,16.419480296853667
TOPIC_1,det,15.375565052624575
TOPIC_1,en,12.887427428083155
TOPIC_1,som,12.730639336101408
TOPIC_1,kan,11.277495820921152
TOPIC_1,vi,9.566223382158713
TOPIC_1,ikke,9.224667777913156
TOPIC_1,med,9.054005273620554
TOPIC_1,certified,8.854484007824874
TOPIC_1,har,8.256252039429326
TOPIC_1,på,7.5265320856226285
TOPIC_1,byg,7.4871441845367155
TOPIC_1,certificeret,7.168840787683665
TOPIC_1,eller,7.124356732915777
TOPIC_1,miljø,7.1015899808257865
TOPIC_1,om,6.722652894252018
TOPIC_1,den,6.701779395117852
TOPIC_2,global,2.8789338270694427
TOPIC_2,og,2.600021993733323
TOPIC_2,environmental,2.3566124482235673
TOPIC_2,sustainable,1.6867979821153904
TOPIC_2,er,1.3917685048601949
TOPIC_2,vision,1.213915008698071
TOPIC_2,100,1.1271659412559194
TOPIC_2,development,1.1135396178879369
TOPIC_2,en,1.0924283942540354
TOPIC_2,på,1.089905883213169
TOPIC_2,der,1.0727735657827042
TOPIC_2,med,1.059873966340174
TOPIC_2,innovative,1.0570316479092166
TOPIC_2,af,1.0517348100017792
TOPIC_2,fra,1.026026125162724
TOPIC_2,har,1.0144805266487424
TOPIC_2,som,0.9901260074968063
TOPIC_2,det,0.9054023433384019
TOPIC_2,børn,0.8963523104214831
TOPIC_2,et,0.8916630531063112
TOPIC_2,den,0.8740734411617199
TOPIC_2,om,0.8728985808011193
TOPIC_2,vores,0.8656525667663628
TOPIC_2,kan,0.847555119444687
TOPIC_2,ikke,0.8214939947692831
TOPIC_3,og,3031.6933807719006
TOPIC_3,er,1404.1252663414411
TOPIC_3,til,1264.5676301877595
TOPIC_3,af,1169.4814155978843
TOPIC_3,en,1065.6869356129237
TOPIC_3,på,1021.5082400724613
TOPIC_3,med,1006.8815384844735
