Id,urls,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
sdu,https://www.sdu.dk/da/voresverdensmaal https://www.sdu.dk/da/voresverdensmaal/sdg_nyhedsliste ,Danish,0.00010230179028897288,0.00010230179028578807,0.0001023017902889729,0.00010230179028778586,0.00010230179028779925,0.00010230179029579432,0.00010230179028790467,0.00010230179028758834,0.00010230179028697022,0.8149230011847718,0.00010230179028683391,0.0001023017902912027,0.00010230179029682827,0.00010230179028617855,0.000102301790285899,0.00010230179028678669,0.00010230179029636352,0.00010230179028790162,0.00010230179028701065,0.18272405763855679,0.00010230179029283971,0.00010230179029589967,0.00010230179030837728,0.00010230179028566747,0.00010230179028606517
bygherreforeningen,https://bygherreforeningen.dk/viden/baeredygtighed/bygherrens-arbejde-med-fns-verdensmaal/ ,Danish,0.00025477707007165944,0.00025477707006479845,0.0002547770700910092,0.0002547770700810373,0.00025477707007669995,0.0002547770700969517,0.00025477707007818753,0.0002547770700774804,0.0002547770700753671,0.00025477707011572353,0.0002547770700744036,0.00025477707008403843,0.00025477707008707333,0.00025477707007374203,0.00025477707007426245,0.000254777070076129,0.00025477707006893457,0.00025477707007724715,0.0002547770700708207,0.9938853503180676,0.00025477707009531446,0.00025477707010331896,0.0002547770700750552,0.0002547770700691102,0.00025477707007408497
regionsjaelland,https://www.regionsjaelland.dk/MILJO/Sider/default.aspx https://www.regionsjaelland.dk/Miljo/groen-omstilling/energiomstilling/Sider/default.aspx https://www.regionsjaelland.dk/Miljo/groen-omstilling/cirkul%C3%A6r%C3%B8konomi/Sider/default.aspx ,Danish,0.000655737704953405,0.0006557377049244623,0.0006557377049648376,0.0006557377049637434,0.0006557377049914134,0.0006557377051213522,0.0006557377049536486,0.0006557377049577063,0.0006557377049538132,0.0006557377050050639,0.0006557377049422909,0.0006557377049603143,0.0006557377049592787,0.0006557377049468109,0.0006557377049441144,0.0006557377049480738,0.0006557377049481953,0.0006557377049714027,0.0006557377049349809,0.984262295080822,0.0006557377049925838,0.0006557377050026994,0.0006557377049577198,0.0006557377049356291,0.0006557377049445114
dk-gbc,http://dk-gbc.dk/publikationer/fns-verdensmaal-og-dgnb/ ,Danish,0.00023668639054402442,0.00023668639053666616,0.00023668639055262722,0.0002366863905544772,0.00023668639055363146,0.00023668639055990807,0.00023668639054488742,0.00023668639055101615,0.0002366863905438748,0.024186114717144436,0.00023668639054696524,0.00023668639054964544,0.0002366863905534693,0.00023668639054218784,0.00023668639054266654,0.00023668639054466343,0.0002366863905664673,0.00023668639054398688,0.00023668639054075423,0.9703700983002203,0.0002366863905523054,0.00023668639057152153,0.00023668639055514574,0.00023668639053909063,0.0002366863905452534
fremtidensbiblioteker,https://www.fremtidensbiblioteker.dk/verdensml-og-ldre ,Danish,0.00020408163266766478,0.00020408163265400573,0.00020408163266905335,0.00020408163266800037,0.00020408163266971187,0.00020408163268516335,0.00020408163268353482,0.00020408163266384292,0.00020408163266340048,0.05310808155862976,0.00020408163266211145,0.000204081632668607,0.00020408163266737075,0.00020408163266196549,0.00020408163266176588,0.00020408163266298176,0.00020408163265695295,0.00020408163266469434,0.00020408163265996502,0.9421980408900341,0.0002040816326754336,0.00020408163267989816,0.00020408163267083987,0.00020408163265809342,0.000204081632661223
faktalink,https://faktalink.dk/fns-klimamal-verdensmal ,Danish,0.00019900497513405385,0.00019900497513305004,0.00019900497514053757,0.00019900497514001612,0.00019900497514134435,0.00019900497515989586,0.00019900497513838686,0.0001990049751372973,0.00019900497513603447,0.3940210192274275,0.0001990049751381081,0.00019900497515002436,0.00019900497514882784,0.0001990049751363214,0.00019900497513459354,0.0001990049751352194,0.0001990049751716318,0.0001990049751364403,0.00019900497513397993,0.6014018663443026,0.00019900497515975348,0.00019900497516135026,0.00019900497513405623,0.00019900497513277766,0.00019900497513610998
soroe,https://vision2022.soroe.dk/ ,Danish,0.003333333333490541,0.0033333333333550874,0.003333333333450142,0.0033333333334899027,0.0033333333334041875,0.9199999999967811,0.0033333333334334522,0.0033333333334574313,0.0033333333334168206,0.0033333333335792575,0.003333333333393895,0.0033333333334402636,0.003333333333680096,0.0033333333334040548,0.0033333333334013885,0.003333333333416125,0.003333333333483391,0.003333333333409148,0.003333333333377516,0.003333333333759361,0.0033333333334378576,0.003333333333619409,0.0033333333335384976,0.00333333333338271,0.003333333333398522
undp,https://www.dk.undp.org/content/denmark/da_dk/home/sustainable-development-goals.html https://www.dk.undp.org/content/denmark/da_dk/home/presscenter/pressreleases/2018/05/14/15-danske-virksomheder-udvikler-b-redygtig-forretning-sammen-med-fn-eksperter-i-fn-byen.html ,Danish,8.639308855694532e-05,8.639308855476915e-05,8.639308856018647e-05,8.639308856030306e-05,8.639308855782776e-05,8.639308857072878e-05,8.639308855794963e-05,8.63930885583342e-05,8.63930885574412e-05,0.3472628113976775,8.639308855685083e-05,8.639308856240785e-05,8.63930885608437e-05,8.639308855691844e-05,8.639308855678397e-05,8.639308855758154e-05,8.639308856592845e-05,8.639308855801454e-05,8.639308856247777e-05,0.6507501475654479,8.639308856085868e-05,8.639308856930766e-05,8.639308855946359e-05,8.639308855575917e-05,8.639308855695932e-05
matas,https://www.matas.dk/hjertesager/fn-verdensmaal https://www.matas.dk/hjertesager/baeredygtighed ,Danish,0.0002631578947483179,0.00026315789474055517,0.0002631578947601773,0.0002631578947528564,0.0002631578947519795,0.00026315789477230006,0.0002631578947540511,0.0002631578947523981,0.00026315789475343224,0.29165558552719656,0.00026315789475119916,0.0002631578947561866,0.0002631578947638348,0.0002631578947490825,0.0002631578947472718,0.000263157894750163,0.0002631578947480696,0.000263157894750596,0.0002631578947475004,0.7022917828934477,0.00026315789478359387,0.00026315789477245933,0.0002631578947581632,0.00026315789474407237,0.0002631578947476045
bureauveritas,https://www.bureauveritas.dk/da/sdg ,Danish,0.0003389830508585287,0.0003389830508502772,0.0003389830508785737,0.0003389830508745227,0.00033898305086738794,0.00033898305089133927,0.0003389830508650329,0.00033898305086564585,0.00033898305086349945,0.00033898305092369896,0.00033898305086069684,0.0003389830508733889,0.0003389830508679036,0.0003389830508604793,0.00033898305085918785,0.0003389830508628645,0.0003389830508641762,0.00033898305086398024,0.00033898305089032776,0.9918644067790386,0.0003389830509148818,0.00033898305092236296,0.0003389830508653301,0.00033898305085487186,0.0003389830508625197
samsoe,https://gronvarme.samsoe.dk/ ,Danish,0.0012500000000606238,0.0012500000000058365,0.0012500000001403658,0.001250000000064012,0.0012500000003208948,0.0012500000002112985,0.0012500000000653028,0.0012500000001114937,0.001250000000067288,0.0012500000001220044,0.001250000000061499,0.0012500000000957119,0.0012500000001528899,0.0012500000000724037,0.0012500000000495656,0.0012500000000746727,0.0012500000000241456,0.0012500000000637906,0.0012500000001148166,0.9699999999972637,0.0012500000005299648,0.001250000000109615,0.0012500000001343676,0.0012500000000347285,0.00125000000004891
ecolabel,https://www.ecolabel.dk/da/blomsten-og-svanen/fns-verdensmaal https://www.ecolabel.dk/da/forbruger/baeredygtig-livsstil/hvad-er-baeredygtighed https://www.ecolabel.dk/da/forbruger/baeredygtig-livsstil/hvad-er-baeredygtighed https://www.ecolabel.dk/da/forbruger/baeredygtig-livsstil/5-tips-til-et-mere-baeredygtigt-forbrug ,Danish,6.546644844865279e-05,6.546644844607608e-05,6.546644844897453e-05,6.546644844914614e-05,6.546644844857448e-05,6.546644845233188e-05,6.54664484487489e-05,6.546644844850506e-05,6.546644844874544e-05,6.546644852994874e-05,6.546644844941795e-05,6.546644845043834e-05,6.546644845064435e-05,6.546644844802986e-05,6.546644844798902e-05,6.546644844904393e-05,6.546644844737803e-05,6.546644844869532e-05,6.546644844742833e-05,0.9984288052371362,6.546644845673186e-05,6.546644845435865e-05,6.546644844914849e-05,6.546644844693409e-05,6.546644844796736e-05
csr,https://csr.dk/20-procent-af-danske-virksomheder-arbejder-med-fn%E2%80%99s-verdensm%C3%A5l https://csr.gl/verdensmaal/ https://csr.dk/b%C3%A6redygtighed-bliver-en-giga-god-forretning-9 https://csr.dk/%C3%B8stjyske-virksomheder-s%C3%A5dan-forener-vi-b%C3%A6redygtighed-og-forretning https://csr.gl/2021/03/04/ipuk-med-kurs-mod-baeredygtig-forretning/ ,Danish,2.894356005940457e-05,2.8943560058282744e-05,2.89435600605681e-05,2.8943560059682015e-05,2.8943560061209564e-05,2.8943560061759763e-05,2.8943560059637265e-05,2.8943560059544393e-05,2.8943560059336568e-05,2.8943560064159902e-05,2.894356005914537e-05,2.8943560060168707e-05,2.894356006052086e-05,2.894356005918207e-05,2.8943560059023664e-05,2.8943560059278445e-05,2.8943560060977488e-05,2.8943560059388772e-05,2.894356005908534e-05,0.999305354558557,2.89435600614702e-05,2.8943560061830335e-05,2.8943560061488648e-05,2.8943560058650173e-05,2.8943560059195886e-05
deloitte,https://www2.deloitte.com/dk/da/pages/brancheanalyser/byggeanalysen/bygge-og-anlaegsbranchen-og-fns-verdensmal.html ,Danish,9.876543210375308e-05,9.876543210060215e-05,9.876543210773767e-05,9.876543210513643e-05,9.876543210382954e-05,9.876543211039581e-05,9.876543210480473e-05,9.876543210449507e-05,9.876543210456084e-05,0.01794865507525059,9.876543210455939e-05,9.876543210897552e-05,9.876543212241605e-05,9.876543210317307e-05,9.876543210271008e-05,9.876543210368724e-05,9.876543210318795e-05,9.876543210379782e-05,9.876543210168521e-05,0.9797797399863165,9.876543210883888e-05,9.876543211200419e-05,9.876543210824149e-05,9.876543210151083e-05,9.876543210292708e-05
odsherred,https://www.odsherred.dk/politik/politikker-og-planer/politikker/miljoe-og-klima ,Danish,0.0005000000000492412,0.0005000000000384142,0.0005000000000912877,0.0005000000000278183,0.0005000000000188665,0.8287775135729897,0.0005000000000216482,0.000500000000022947,0.0005000000000194535,0.0005000000000853898,0.000500000000020437,0.0005000000000922129,0.0005000000000550387,0.0005000000000198428,0.0005000000000179111,0.0005000000000216459,0.1597224864260427,0.0005000000000222384,0.00050000000001553,0.0005000000000653559,0.000500000000034112,0.000500000000053493,0.0005000000001309798,0.000500000000021306,0.0005000000000225889
menneskeret,https://menneskeret.dk/emner/fns-verdensmaal https://menneskeret.dk/emner/fns-verdensmaal ,Danish,0.0002684563758446721,0.00026845637583941025,0.9935570469795795,0.00026845637585227013,0.00026845637584619605,0.0002684563758595099,0.00026845637584834976,0.0002684563758473122,0.000268456375846939,0.00026845637587707017,0.00026845637584579506,0.0002684563758498199,0.00026845637585070357,0.00026845637584512876,0.0002684563758449629,0.000268456375847898,0.0002684563758457168,0.0002684563758470992,0.00026845637584429344,0.0002684563758772679,0.00026845637585592666,0.0002684563758662942,0.0002684563758504294,0.00026845637584204605,0.00026845637584543185
danskebank,https://danskebank.dk/private-banking/om-private-banking/nyheder/vi-har-valgt-de-verdensmaal-hvor-vi-skaber-stoerst-effekt https://danskebank.com/da/baeredygtighed/baeredygtig-finans https://danskebank.com/da/baeredygtighed ,Danish,8.948545861758349e-05,8.948545861400555e-05,8.948545861920449e-05,8.948545861841289e-05,8.948545861777422e-05,8.948545862285691e-05,8.948545861793042e-05,8.948545862009131e-05,8.948545861751543e-05,0.01707477632750958,8.94854586169627e-05,0.12525728154637164,8.948545861859911e-05,8.948545861802022e-05,8.948545861665538e-05,8.948545861729326e-05,8.948545862848256e-05,8.948545861839519e-05,8.948545861750447e-05,0.8556992620365063,8.94854586207126e-05,8.948545862504364e-05,8.948545861714674e-05,8.948545861524931e-05,8.94854586169472e-05
dnvgl,https://www.dnvgl.dk/services/dnv-gl-verdensmalscertificering-166217 ,Danish,0.00033057851240541475,0.00033057851239753986,0.0003305785124187997,0.00033057851241832906,0.00033057851241145066,0.0003305785124330201,0.00033057851241215567,0.00033057851241485566,0.0003305785124108099,0.0003305785143762489,0.000330578512410446,0.0003305785124191786,0.0003305785124081407,0.000330578512407835,0.0003305785124070897,0.00033057851241134994,0.0003305785124014886,0.0003305785124107089,0.0003305785124059559,0.99206611570012,0.0003305785124240468,0.00033057851245384823,0.0003305785124082799,0.0003305785124032828,0.00033057851240973735
runi,https://www.runi.dk/om-os/verdensmaal ,Danish,0.0004761904762239417,0.00047619047621487974,0.0004761904762236652,0.0004761904762207123,0.0004761904762544279,0.00047619047625353014,0.00047619047623257815,0.00047619047622445135,0.00047619047622833696,0.00047619047628071596,0.05391466240360126,0.0004761904762437159,0.00047619047626291125,0.00047619047621670407,0.0004761904762140338,0.0004761904762192213,0.0004761904762394787,0.00047619047621773363,0.00047619047621433785,0.47999505443669893,0.4556140926826039,0.00047619047626547766,0.00047619047621935137,0.0004761904762118937,0.00047619047621387994
energihjem,https://energihjem.dk/ ,Danish,0.0005970149254720594,0.0005970149253781351,0.0005970149254375205,0.0005970149254153224,0.0005970149254092661,0.0005970149254588362,0.000597014925415704,0.0005970149254105091,0.0005970149254067961,0.0005970149254588189,0.0005970149254042119,0.0005970149254471981,0.0005970149254091584,0.0005970149254032005,0.0005970149253998744,0.000597014925408741,0.0005970149254042134,0.0005970149254140717,0.0005970149253977,0.9856716417898942,0.0005970149254168189,0.0005970149255205956,0.0005970149254199116,0.0005970149253902982,0.000597014925406867
aalborgportland,https://www.aalborgportland.dk/ ,Danish,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
viegandmaagoe,https://viegandmaagoe.dk/ ,Danish,0.0008510638299814139,0.0008510638298546863,0.0008510638298442515,0.0008510638298473987,0.0008510638298264906,0.0008510638324570824,0.0008510638298426898,0.0008510638298687216,0.0008510638298362493,0.0008510638299551896,0.0008510638298242878,0.0008510638298859488,0.0008510638299325875,0.0008510638298293778,0.0008510638298311851,0.0008510638298350863,0.0008510638299945726,0.0008510638298459648,0.0008510638298275602,0.9795744680805221,0.0008510638298500496,0.0008510638299434831,0.0008510638298953473,0.0008510638298326012,0.0008510638298356795
concito,https://www.concito.dk/ ,Danish,0.0012121212121624808,0.0012121212121283976,0.0012121212121938402,0.0012121212121839018,0.0012121212121939658,0.0012121212130858895,0.0012121212122151418,0.0012121212121824327,0.001212121212181259,0.0012121212122521124,0.0012121212121860337,0.001212121212225635,0.0012121212122153454,0.001212121212168105,0.0012121212121854101,0.001212121212181079,0.001212121212130678,0.0012121212121921098,0.0012121212121568143,0.9709090909066094,0.0012121212122073758,0.0012121212122555322,0.0012121212121956495,0.0012121212121471187,0.0012121212121641706
danskaffaldsforening,https://danskaffaldsforening.dk/ ,Danish,0.08599220193021202,0.0006557377049476597,0.0006557377049759719,0.0006557377049728425,0.0006557377050205528,0.0006557377050243128,0.0006557377049581654,0.0006557377049640162,0.0006557377049581407,0.0006557377050439738,0.000655737704969567,0.0006557377049809335,0.0006557377050428578,0.0006557377049534524,0.0006557377049499417,0.000655737704964656,0.0006557377049897858,0.0006557377049576438,0.0006557377049580359,0.47625616540644955,0.0006557377050332134,0.0006557377050258189,0.42332540315375206,0.0006557377049443256,0.0006557377049504341
vetcur,https://www.vetcur.dk/ ,Danish,0.0006153846154107787,0.0006153846153872841,0.0006153846154171113,0.0006153846154358342,0.0006153846154784737,0.0006153846154571259,0.0006153846154160492,0.0006153846154213769,0.0006153846154240455,0.0006153846154881388,0.0006153846154192434,0.0006153846154288625,0.0006153846154607976,0.0006153846154190416,0.0006153846154119272,0.000615384615419842,0.0006153846154148308,0.0006153846154220601,0.0006153846154114828,0.9852307692295943,0.0006153846155422246,0.0006153846154533101,0.000615384615449338,0.0006153846154021012,0.0006153846154144448
biogan,https://biogan.dk/ ,Danish,0.0007407407407679647,0.0007407407407465043,0.0007407407407870233,0.0007407407407855792,0.0007407407407671095,0.0007407407408526418,0.0007407407407684313,0.0007407407407746888,0.0007407407407780196,0.0007407407407940073,0.0007407407407688225,0.0007407407407965842,0.0007407407407845387,0.0007407407407704223,0.0007407407407678421,0.0007407407407723327,0.0007407407407559619,0.0007407407407775036,0.000740740740758811,0.9822222222212632,0.0007407407407951559,0.0007407407408160774,0.0007407407408224129,0.0007407407407580112,0.0007407407407703013
tapasamor,https://tapasamor.dk/ ,Danish,0.002222222222337286,0.002222222222250321,0.002222222222819727,0.002222222222529831,0.0022222222226346232,0.0022222222225795423,0.0022222222223801215,0.0022222222223604385,0.002222222222360815,0.00222222222246101,0.002222222222416099,0.0022222222223768247,0.002222222222323191,0.0022222222223345104,0.0022222222223566754,0.002222222222391336,0.0022222222223972775,0.002222222222359683,0.0022222222223140403,0.9466666666617926,0.002222222222457354,0.002222222222407599,0.0022222222227147904,0.0022222222222989807,0.0022222222223452458
energinet,https://energinet.dk/ ,Danish,0.010000000000387048,0.01000000000033389,0.010000000000426515,0.010000000000594112,0.010000000000326838,0.010000000001620176,0.010000000000516008,0.010000000000865815,0.010000000000462132,0.4993521059593978,0.010000000000801172,0.010000000002555489,0.010000000001561487,0.010000000000373186,0.010000000000361338,0.010000000000331204,0.2706478940226354,0.010000000000621923,0.010000000000884036,0.010000000002261094,0.01000000000040857,0.010000000000961193,0.010000000000434007,0.010000000000375433,0.010000000000504203
seismonaut,https://seismonaut.com/fn-verdensmaal-og-turisme ,Danish,0.00013937282230669685,0.00013937282230235985,0.00013937282230925088,0.00013937282230946094,0.00013937282230847844,0.00013937282231851793,0.0001393728223095596,0.00013937282230770518,0.0001393728223078125,0.00013937282232966237,0.0001393728223062894,0.0001393728223135333,0.00013937282231237975,0.0001393728223056328,0.00013937282230559492,0.00013937282230671032,0.00013937282231874193,0.00013937282230719827,0.0001393728223052769,0.9966550522645525,0.00013937282231552854,0.00013937282232322651,0.00013937282230815787,0.0001393728223038374,0.00013937282230565181
hedensted,"https://www.hedensted.dk/borger/affald,-bolig-og-flytning/byggeri/soeg-byggetilladelse https://www.hedensted.dk/hedensted_data/dagsorden/Byraadet_2018-2021/26-08-2020/ID2902/Bilag/Punkt_119_Bilag_1_Groen_strategi_2020pdf.pdf ",Danish,0.0002919708029282011,0.00029197080292126264,0.00029197080293463497,0.0002919708029316644,0.0002919708029309594,0.0002919708029697735,0.00029197080293311486,0.00029197080293070403,0.00029197080293075727,0.000291970802946641,0.0002919708029370491,0.9929927007295527,0.0002919708029386134,0.00029197080292854766,0.00029197080292868866,0.0002919708029296095,0.0002919708029265979,0.00029197080292948897,0.0002919708029436589,0.00029197080296473627,0.00029197080293884693,0.00029197080293869336,0.00029197080293176856,0.000291970802925009,0.00029197080292821254
torvekoekken,https://torvekoekken.dk/ ,Danish,0.0005063291139786237,0.0005063291139437808,0.0005063291139620743,0.0005063291139614611,0.0005063291139719417,0.0005063291139956916,0.0005063291139544268,0.0005063291139596166,0.0005063291139609378,0.0005063291140058132,0.0005063291139630356,0.0005063291139752291,0.0005063291140011516,0.0005063291139552269,0.0005063291139489746,0.0005063291139611736,0.000506329113986214,0.0005063291139608309,0.0005063291139526186,0.9878481012646602,0.0005063291140584916,0.0005063291140050645,0.000506329113983578,0.000506329113944107,0.0005063291139499392
danishcrown,https://www.danishcrown.com/da-dk/ ,Danish,0.0008000000000489373,0.0008000000000401408,0.0008000000000522679,0.0008000000000711745,0.0008000000000636868,0.0008000000000971473,0.0008000000000530717,0.0008000000000736914,0.0008000000000498444,0.0008000000001837847,0.0008000000000571712,0.0008000000001407308,0.0008000000000775523,0.0008000000000524528,0.0008000000000467893,0.000800000000051798,0.0008000000001818467,0.0008000000000866864,0.0008000000000504392,0.9807999999980849,0.0008000000000906206,0.000800000000199186,0.0008000000000601866,0.0008000000000372849,0.0008000000000486247
danskelbilalliance,https://www.danskelbilalliance.dk/ ,Danish,0.020000000000323943,0.020000000000008056,0.02000000000117791,0.020000000000593023,0.02000000000047284,0.02000000000721263,0.0200000000010143,0.020000000002708396,0.020000000000725777,0.02000000000070668,0.020000000000306772,0.02000000000071148,0.020000000000643368,0.02000000000050575,0.020000000001309727,0.020000000002815706,0.020000000000029505,0.020000000000535242,0.020000000000112376,0.5199999999739832,0.020000000000624213,0.020000000000453058,0.020000000002199498,0.020000000000225438,0.020000000000601075
dankoeling,https://dankoeling.dk/miljoe/ ,Danish,0.0006349206349462572,0.0006349206349244357,0.0006349206349531326,0.0006349206349584157,0.0006349206349697063,0.0006349206349786107,0.0006349206349630053,0.0006349206349591983,0.0006349206349743754,0.000634920635023838,0.0006349206349717184,0.0006349206349844053,0.0006349206350024108,0.0006349206349534032,0.0006349206349500683,0.0006349206349552725,0.000634920634926194,0.0006349206349632122,0.0006349206349394948,0.9847619047572443,0.0006349206386261891,0.0006349206349900527,0.0006349206349545082,0.0006349206349390466,0.0006349206349488592
esbjerg,https://www.esbjerg.dk/politik-og-demokrati/byraad-og-udvalg/politiske-udvalg/plan-miljoe https://www.esbjerg.dk/planer-projekter-og-trafik/planer/kommuneplan/planstrategi-2022-34/baggrundsrapport/groen-by-og-groen-omstilling/groen-omstilling-af-energiforsyningen ,Danish,0.00011730205279300735,0.00011730205278792813,0.00011730205279302755,0.00011730205279217478,0.00011730205279146343,0.00011730205280610653,0.0001173020527922371,0.00011730205279266467,0.00011730205279088333,0.00011730205280367592,0.00011730205279164518,0.00011730205279435048,0.0001173020528026425,0.00011730205279048651,0.00011730205279016452,0.0001173020527908433,0.000117302052790656,0.00011730205279161876,0.00011730205278950467,0.20243898728249432,0.00011730205279595452,0.00011730205280288046,0.7948630655032526,0.00011730205278946888,0.00011730205278990776
danishhealthtech,https://danishhealthtech.dk/7-konkrete-ideer-saadan-arbejder-du-med-fns-verdensmaal-i-din-virksomhed-og-tjener-penge/ ,Danish,0.00010230179028546074,0.00010230179028318462,0.00010230179029058666,0.00010230179028808407,0.00010230179028767484,0.00010230179029413444,0.00010230179028678184,0.00010230179028730342,0.00010230179028626149,0.00010230179032692638,0.00010230179028525324,0.000102301790289007,0.0001023017902877444,0.0001023017902852061,0.00010230179028491223,0.0001023017902858956,0.0001023017902899594,0.00010230179028615392,0.0001023017902842803,0.9975447570330597,0.00010230179029131058,0.00010230179029783345,0.00010230179028689694,0.00010230179028383758,0.00010230179028562729
industriensfond,https://www.industriensfond.dk/tema-b%C3%A6redygtig-produktion https://www.industriensfond.dk/IPUK ,Danish,0.00012578616353012818,0.00012578616352356024,0.00012578616352919145,0.00012578616352889945,0.00012578616354934268,0.00012578616354977536,0.00012578616353199493,0.00012578616352823294,0.00012578616352787182,0.00012578616353827083,0.00012578616352749254,0.00012578616353010476,0.00012578616353225788,0.0001257861635271086,0.00012578616352665155,0.0001257861635279056,0.00012578616353717354,0.0001257861635283026,0.00012578616352572992,0.9969811320752461,0.00012578616353309824,0.000125786163536423,0.00012578616353228474,0.00012578616352482909,0.0001257861635273402
bu,https://bu.dk/bu-i-danmark/implementering-johannesburg/baeredygtig-produktion-og-forbrug/ https://bu.dk/ ,Danish,0.00015037593985946462,0.00015037593985376581,0.0001503759398626642,0.00015037593985952247,0.00015037593985798534,0.00015037593987140857,0.00015037593985776142,0.0001503759398580267,0.00015037593985755505,0.0001503759398710845,0.00015037593985642357,0.00015037593986330387,0.00015037593987005137,0.00015037593985674127,0.00015037593985605608,0.00015037593985761557,0.00015037593986045767,0.00015037593985789573,0.00015037593985494055,0.9963909774432878,0.00015037593986187158,0.00015037593987243092,0.00015037593992416122,0.0001503759398552984,0.00015037593985617613
erhvervsraadet,https://www.erhvervsraadet.dk/groen-forretning https://www.erhvervsraadet.dk/groen-forretning/groen-forretning ,Danish,0.0005405405405867589,0.0005405405405438883,0.0005405405405830107,0.000540540540590988,0.0005405405405730386,0.0005405405406317198,0.0005405405405677603,0.0005405405405715658,0.0005405405405621443,0.0005405405406581462,0.0005405405405642712,0.0005405405406061698,0.0005405405405730663,0.0005405405405593833,0.0005405405405640398,0.000540540540575601,0.0005405405407396829,0.0005405405405683416,0.0005405405405559994,0.9870270270259255,0.000540540540577905,0.0005405405406212522,0.0005405405405808815,0.000540540540556253,0.000540540540562574
cavemakers,https://cavemakers.dk/fn-verdensmaal/ ,Danish,0.0017391304348478862,0.0017391304347850842,0.0017391304349173944,0.0017391304348957704,0.0017391304348437111,0.0017391304349136183,0.0017391304348943102,0.001739130434928987,0.0017391304348835907,0.31564291521092586,0.0017391304348596739,0.0017391304349017116,0.0017391304348759013,0.0017391304348602888,0.001739130434866092,0.001739130434897131,0.0017391304348268926,0.0017391304349010357,0.0017391304348373228,0.6443570847868627,0.0017391304349300165,0.001739130435001213,0.0017391304348542205,0.0017391304348271042,0.0017391304348623807
copenhagencartel,https://copenhagencartel.dk/ ,Danish,0.0003539823009059034,0.0003539823008916202,0.0003539823009175254,0.0003539823009095279,0.00035398230091000907,0.00035398230098647584,0.0003539823009448909,0.0003539823009118099,0.00035398230092672947,0.00035398230093863363,0.0003539823009113612,0.0003539823009317986,0.0003539823009302607,0.00035398230090557533,0.00035398230090450837,0.00035398230090751974,0.0003539823009958233,0.00035398230090739023,0.00035398230090892487,0.991504424777859,0.0003539823009550296,0.00035398230092849266,0.00035398230090707977,0.000353982300898756,0.0003539823009052496
klimabevaegelsen,https://www.klimabevaegelsen.dk/ ,Danish,0.0033333333334295253,0.0033333333333477717,0.003333333333506112,0.0033333333335315808,0.003333333333458971,0.003333333333668777,0.0033333333335274456,0.0033333333335395935,0.0033333333335339717,0.9199999999942661,0.0033333333334407476,0.0033333333340600283,0.0033333333337989056,0.0033333333334740678,0.0033333333334577644,0.0033333333335125474,0.0033333333333552613,0.0033333333335994098,0.003333333333434549,0.003333333334002832,0.0033333333337676333,0.0033333333338466677,0.0033333333335441345,0.0033333333334218717,0.0033333333334736814
ucl,https://www.ucl.dk/blog/Ledelse-og-organisation/baeredygtighed-kunsten-at-omsaette-luftige-begreber-til-virkelighedens-forretning ,Danish,0.00023668639054985526,0.00023668639053825555,0.00023668639054840997,0.0002366863905471222,0.00023668639056097915,0.00023668639055738852,0.00023668639054602833,0.00023668639054614054,0.0002366863905505772,0.00023668639056669737,0.0002366863905414091,0.00023668639055035223,0.00023668639055348325,0.00023668639054281074,0.00023668639054278833,0.0002366863905443078,0.00023668639054715256,0.00023668639054552588,0.00023668639054184922,0.9943195266268356,0.0002366863905535784,0.00023668639055787725,0.0002366863905467514,0.0002366863905413272,0.0002366863905438108
computerworldevents,https://computerworldevents.dk/1126/saadan-goer-it-baeredygtighed-til-en-god-forretning?ref=cw-eventbox ,Danish,0.00024844720498950855,0.0002484472049773165,0.0002484472049855804,0.00024844720498580296,0.0002484472049910846,0.0002484472049971547,0.0002484472049803661,0.00024844720498327824,0.00024844720498146686,0.00024844720500831013,0.0002484472049801635,0.0002484472049836324,0.00024844720500013986,0.00024844720498014056,0.00024844720497942655,0.00024844720498070163,0.0697987948553328,0.00024844720498227584,0.00024844720498051856,0.9244869194298795,0.00024844720499621873,0.0002484472049994426,0.0002484472050874233,0.00024844720497704646,0.0002484472049807813
gyldendal,https://naturfagsproeven.gyldendal.dk/forloeb/3-produktion-med-baeredygtig-udnyttelse-af-naturgrundlaget ,Danish,0.013333333333605635,0.013333333333338578,0.013333333333558333,0.013333333333795242,0.013333333333456368,0.013333333333686932,0.013333333333765452,0.013333333333716146,0.013333333333698653,0.013333333348453517,0.013333333333947829,0.013333333333644257,0.013333333333505204,0.013333333333712552,0.013333333333534491,0.01333333333392227,0.01333333333335686,0.013333333333563591,0.013333333333515992,0.679999999976551,0.013333333334231088,0.013333333334690197,0.013333333333620362,0.01333333333340824,0.013333333333721286
