Id,urls,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,X-UMAP,Y-UMAP
matas,https://www.matas.dk/hjertesager/fn-verdensmaal https://www.matas.dk/hjertesager/baeredygtighed ,Danish,0.0002631578947483,0.0002631578947405,0.0002631578947601,0.0002631578947528,0.0002631578947519,0.0002631578947723,0.000263157894754,0.0002631578947523,0.0002631578947534,0.2916555855271965,0.0002631578947511,0.0002631578947561,0.0002631578947638,0.000263157894749,0.0002631578947472,0.0002631578947501,0.000263157894748,0.0002631578947505,0.0002631578947475,0.7022917828934477,0.0002631578947835,0.0002631578947724,0.0002631578947581,0.000263157894744,0.0002631578947476,5.815890789031982,4.060718536376953
bureauveritas,https://www.bureauveritas.dk/da/sdg ,Danish,0.0003389830508585,0.0003389830508502,0.0003389830508785,0.0003389830508745,0.0003389830508673,0.0003389830508913,0.000338983050865,0.0003389830508656,0.0003389830508634,0.0003389830509236,0.0003389830508606,0.0003389830508733,0.0003389830508679,0.0003389830508604,0.0003389830508591,0.0003389830508628,0.0003389830508641,0.0003389830508639,0.0003389830508903,0.9918644067790386,0.0003389830509148,0.0003389830509223,0.0003389830508653,0.0003389830508548,0.0003389830508625,0.36707088351249695,6.756344795227051
samsoe,https://gronvarme.samsoe.dk/ ,Danish,0.0012500000000606,0.0012500000000058,0.0012500000001403,0.001250000000064,0.0012500000003208,0.0012500000002112,0.0012500000000653,0.0012500000001114,0.0012500000000672,0.001250000000122,0.0012500000000614,0.0012500000000957,0.0012500000001528,0.0012500000000724,0.0012500000000495,0.0012500000000746,0.0012500000000241,0.0012500000000637,0.0012500000001148,0.9699999999972636,0.0012500000005299,0.0012500000001096,0.0012500000001343,0.0012500000000347,0.0012500000000489,8.763187408447266,6.741759300231934
ecolabel,https://www.ecolabel.dk/da/blomsten-og-svanen/fns-verdensmaal https://www.ecolabel.dk/da/forbruger/baeredygtig-livsstil/hvad-er-baeredygtighed https://www.ecolabel.dk/da/forbruger/baeredygtig-livsstil/hvad-er-baeredygtighed https://www.ecolabel.dk/da/forbruger/baeredygtig-livsstil/5-tips-til-et-mere-baeredygtigt-forbrug ,Danish,6.546644844865279e-05,6.546644844607608e-05,6.546644844897453e-05,6.546644844914614e-05,6.546644844857448e-05,6.546644845233188e-05,6.54664484487489e-05,6.546644844850506e-05,6.546644844874544e-05,6.546644852994874e-05,6.546644844941795e-05,6.546644845043834e-05,6.546644845064435e-05,6.546644844802986e-05,6.546644844798902e-05,6.546644844904393e-05,6.546644844737803e-05,6.546644844869532e-05,6.546644844742833e-05,0.9984288052371362,6.546644845673186e-05,6.546644845435865e-05,6.546644844914849e-05,6.546644844693409e-05,6.546644844796736e-05,1.9267675876617432,1.4643484354019165
csr,https://csr.dk/20-procent-af-danske-virksomheder-arbejder-med-fn%E2%80%99s-verdensm%C3%A5l https://csr.gl/verdensmaal/ https://csr.dk/b%C3%A6redygtighed-bliver-en-giga-god-forretning-9 https://csr.dk/%C3%B8stjyske-virksomheder-s%C3%A5dan-forener-vi-b%C3%A6redygtighed-og-forretning https://csr.gl/2021/03/04/ipuk-med-kurs-mod-baeredygtig-forretning/ ,Danish,2.894356005940457e-05,2.8943560058282744e-05,2.89435600605681e-05,2.894356005968201e-05,2.8943560061209564e-05,2.8943560061759763e-05,2.8943560059637265e-05,2.8943560059544396e-05,2.8943560059336568e-05,2.8943560064159906e-05,2.894356005914537e-05,2.8943560060168707e-05,2.894356006052086e-05,2.894356005918207e-05,2.8943560059023664e-05,2.8943560059278445e-05,2.8943560060977488e-05,2.894356005938877e-05,2.894356005908534e-05,0.999305354558557,2.89435600614702e-05,2.894356006183033e-05,2.8943560061488648e-05,2.8943560058650173e-05,2.894356005919589e-05,1.8097496032714844,1.1477123498916626
deloitte,https://www2.deloitte.com/dk/da/pages/brancheanalyser/byggeanalysen/bygge-og-anlaegsbranchen-og-fns-verdensmal.html ,Danish,9.876543210375308e-05,9.876543210060216e-05,9.876543210773767e-05,9.876543210513644e-05,9.876543210382954e-05,9.87654321103958e-05,9.876543210480472e-05,9.876543210449508e-05,9.876543210456084e-05,0.0179486550752505,9.87654321045594e-05,9.876543210897552e-05,9.876543212241604e-05,9.876543210317307e-05,9.876543210271008e-05,9.876543210368724e-05,9.876543210318795e-05,9.876543210379782e-05,9.87654321016852e-05,0.9797797399863164,9.876543210883888e-05,9.87654321120042e-05,9.876543210824148e-05,9.876543210151084e-05,9.876543210292708e-05,2.094975709915161,2.31577467918396
odsherred,https://www.odsherred.dk/politik/politikker-og-planer/politikker/miljoe-og-klima ,Danish,0.0005000000000492,0.0005000000000384,0.0005000000000912,0.0005000000000278,0.0005000000000188,0.8287775135729897,0.0005000000000216,0.0005000000000229,0.0005000000000194,0.0005000000000853,0.0005000000000204,0.0005000000000922,0.000500000000055,0.0005000000000198,0.0005000000000179,0.0005000000000216,0.1597224864260427,0.0005000000000222,0.0005000000000155,0.0005000000000653,0.0005000000000341,0.0005000000000534,0.0005000000001309,0.0005000000000213,0.0005000000000225,6.461641311645508,10.550621032714844
menneskeret,https://menneskeret.dk/emner/fns-verdensmaal https://menneskeret.dk/emner/fns-verdensmaal ,Danish,0.0002684563758446,0.0002684563758394,0.9935570469795796,0.0002684563758522,0.0002684563758461,0.0002684563758595,0.0002684563758483,0.0002684563758473,0.0002684563758469,0.000268456375877,0.0002684563758457,0.0002684563758498,0.0002684563758507,0.0002684563758451,0.0002684563758449,0.0002684563758478,0.0002684563758457,0.000268456375847,0.0002684563758442,0.0002684563758772,0.0002684563758559,0.0002684563758662,0.0002684563758504,0.000268456375842,0.0002684563758454,23.384897232055664,7.759825706481934
danskebank,https://danskebank.dk/private-banking/om-private-banking/nyheder/vi-har-valgt-de-verdensmaal-hvor-vi-skaber-stoerst-effekt https://danskebank.com/da/baeredygtighed/baeredygtig-finans https://danskebank.com/da/baeredygtighed ,Danish,8.948545861758349e-05,8.948545861400555e-05,8.948545861920449e-05,8.948545861841289e-05,8.948545861777422e-05,8.948545862285691e-05,8.948545861793042e-05,8.948545862009131e-05,8.948545861751543e-05,0.0170747763275095,8.94854586169627e-05,0.1252572815463716,8.948545861859911e-05,8.948545861802022e-05,8.948545861665538e-05,8.948545861729326e-05,8.948545862848256e-05,8.948545861839519e-05,8.948545861750447e-05,0.8556992620365063,8.94854586207126e-05,8.948545862504364e-05,8.948545861714674e-05,8.948545861524931e-05,8.94854586169472e-05,5.137820720672607,5.454675197601318
dnvgl,https://www.dnvgl.dk/services/dnv-gl-verdensmalscertificering-166217 ,Danish,0.0003305785124054,0.0003305785123975,0.0003305785124187,0.0003305785124183,0.0003305785124114,0.000330578512433,0.0003305785124121,0.0003305785124148,0.0003305785124108,0.0003305785143762,0.0003305785124104,0.0003305785124191,0.0003305785124081,0.0003305785124078,0.000330578512407,0.0003305785124113,0.0003305785124014,0.0003305785124107,0.0003305785124059,0.99206611570012,0.000330578512424,0.0003305785124538,0.0003305785124082,0.0003305785124032,0.0003305785124097,0.3907870054244995,6.666455268859863
runi,https://www.runi.dk/om-os/verdensmaal ,Danish,0.0004761904762239,0.0004761904762148,0.0004761904762236,0.0004761904762207,0.0004761904762544,0.0004761904762535,0.0004761904762325,0.0004761904762244,0.0004761904762283,0.0004761904762807,0.0539146624036012,0.0004761904762437,0.0004761904762629,0.0004761904762167,0.000476190476214,0.0004761904762192,0.0004761904762394,0.0004761904762177,0.0004761904762143,0.4799950544366989,0.4556140926826039,0.0004761904762654,0.0004761904762193,0.0004761904762118,0.0004761904762138,2.962177276611328,6.108058929443359
energihjem,https://energihjem.dk/ ,Danish,0.000597014925472,0.0005970149253781,0.0005970149254375,0.0005970149254153,0.0005970149254092,0.0005970149254588,0.0005970149254157,0.0005970149254105,0.0005970149254067,0.0005970149254588,0.0005970149254042,0.0005970149254471,0.0005970149254091,0.0005970149254032,0.0005970149253998,0.0005970149254087,0.0005970149254042,0.000597014925414,0.0005970149253977,0.9856716417898942,0.0005970149254168,0.0005970149255205,0.0005970149254199,0.0005970149253902,0.0005970149254068,6.1364569664001465,7.287940502166748
aalborgportland,https://www.aalborgportland.dk/ ,Danish,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,9.42911434173584,4.9557671546936035
viegandmaagoe,https://viegandmaagoe.dk/ ,Danish,0.0008510638299814,0.0008510638298546,0.0008510638298442,0.0008510638298473,0.0008510638298264,0.000851063832457,0.0008510638298426,0.0008510638298687,0.0008510638298362,0.0008510638299551,0.0008510638298242,0.0008510638298859,0.0008510638299325,0.0008510638298293,0.0008510638298311,0.000851063829835,0.0008510638299945,0.0008510638298459,0.0008510638298275,0.979574468080522,0.00085106382985,0.0008510638299434,0.0008510638298953,0.0008510638298326,0.0008510638298356,7.6175689697265625,7.163430690765381
concito,https://www.concito.dk/ ,Danish,0.0012121212121624,0.0012121212121283,0.0012121212121938,0.0012121212121839,0.0012121212121939,0.0012121212130858,0.0012121212122151,0.0012121212121824,0.0012121212121812,0.0012121212122521,0.001212121212186,0.0012121212122256,0.0012121212122153,0.0012121212121681,0.0012121212121854,0.001212121212181,0.0012121212121306,0.0012121212121921,0.0012121212121568,0.9709090909066094,0.0012121212122073,0.0012121212122555,0.0012121212121956,0.0012121212121471,0.0012121212121641,8.7195463180542,6.773244380950928
danskaffaldsforening,https://danskaffaldsforening.dk/ ,Danish,0.085992201930212,0.0006557377049476,0.0006557377049759,0.0006557377049728,0.0006557377050205,0.0006557377050243,0.0006557377049581,0.000655737704964,0.0006557377049581,0.0006557377050439,0.0006557377049695,0.0006557377049809,0.0006557377050428,0.0006557377049534,0.0006557377049499,0.0006557377049646,0.0006557377049897,0.0006557377049576,0.000655737704958,0.4762561654064495,0.0006557377050332,0.0006557377050258,0.423325403153752,0.0006557377049443,0.0006557377049504,9.503776550292969,10.380070686340332
vetcur,https://www.vetcur.dk/ ,Danish,0.0006153846154107,0.0006153846153872,0.0006153846154171,0.0006153846154358,0.0006153846154784,0.0006153846154571,0.000615384615416,0.0006153846154213,0.000615384615424,0.0006153846154881,0.0006153846154192,0.0006153846154288,0.0006153846154607,0.000615384615419,0.0006153846154119,0.0006153846154198,0.0006153846154148,0.000615384615422,0.0006153846154114,0.9852307692295944,0.0006153846155422,0.0006153846154533,0.0006153846154493,0.0006153846154021,0.0006153846154144,6.212821960449219,7.245399475097656
biogan,https://biogan.dk/ ,Danish,0.0007407407407679,0.0007407407407465,0.000740740740787,0.0007407407407855,0.0007407407407671,0.0007407407408526,0.0007407407407684,0.0007407407407746,0.000740740740778,0.000740740740794,0.0007407407407688,0.0007407407407965,0.0007407407407845,0.0007407407407704,0.0007407407407678,0.0007407407407723,0.0007407407407559,0.0007407407407775,0.0007407407407588,0.9822222222212632,0.0007407407407951,0.000740740740816,0.0007407407408224,0.000740740740758,0.0007407407407703,6.867649078369141,7.16221284866333
tapasamor,https://tapasamor.dk/ ,Danish,0.0022222222223372,0.0022222222222503,0.0022222222228197,0.0022222222225298,0.0022222222226346,0.0022222222225795,0.0022222222223801,0.0022222222223604,0.0022222222223608,0.002222222222461,0.002222222222416,0.0022222222223768,0.0022222222223231,0.0022222222223345,0.0022222222223566,0.0022222222223913,0.0022222222223972,0.0022222222223596,0.002222222222314,0.9466666666617926,0.0022222222224573,0.0022222222224075,0.0022222222227147,0.0022222222222989,0.0022222222223452,9.670294761657715,6.06370210647583
energinet,https://energinet.dk/ ,Danish,0.010000000000387,0.0100000000003338,0.0100000000004265,0.0100000000005941,0.0100000000003268,0.0100000000016201,0.010000000000516,0.0100000000008658,0.0100000000004621,0.4993521059593978,0.0100000000008011,0.0100000000025554,0.0100000000015614,0.0100000000003731,0.0100000000003613,0.0100000000003312,0.2706478940226354,0.0100000000006219,0.010000000000884,0.010000000002261,0.0100000000004085,0.0100000000009611,0.010000000000434,0.0100000000003754,0.0100000000005042,9.32578182220459,4.917508602142334
seismonaut,https://seismonaut.com/fn-verdensmaal-og-turisme ,Danish,0.0001393728223066,0.0001393728223023,0.0001393728223092,0.0001393728223094,0.0001393728223084,0.0001393728223185,0.0001393728223095,0.0001393728223077,0.0001393728223078,0.0001393728223296,0.0001393728223062,0.0001393728223135,0.0001393728223123,0.0001393728223056,0.0001393728223055,0.0001393728223067,0.0001393728223187,0.0001393728223071,0.0001393728223052,0.9966550522645524,0.0001393728223155,0.0001393728223232,0.0001393728223081,0.0001393728223038,0.0001393728223056,1.9404171705245972,2.5873165130615234
hedensted,"https://www.hedensted.dk/borger/affald,-bolig-og-flytning/byggeri/soeg-byggetilladelse https://www.hedensted.dk/hedensted_data/dagsorden/Byraadet_2018-2021/26-08-2020/ID2902/Bilag/Punkt_119_Bilag_1_Groen_strategi_2020pdf.pdf ",Danish,0.0002919708029282,0.0002919708029212,0.0002919708029346,0.0002919708029316,0.0002919708029309,0.0002919708029697,0.0002919708029331,0.0002919708029307,0.0002919708029307,0.0002919708029466,0.000291970802937,0.9929927007295528,0.0002919708029386,0.0002919708029285,0.0002919708029286,0.0002919708029296,0.0002919708029265,0.0002919708029294,0.0002919708029436,0.0002919708029647,0.0002919708029388,0.0002919708029386,0.0002919708029317,0.000291970802925,0.0002919708029282,5.623958587646484,5.662087917327881
torvekoekken,https://torvekoekken.dk/ ,Danish,0.0005063291139786,0.0005063291139437,0.000506329113962,0.0005063291139614,0.0005063291139719,0.0005063291139956,0.0005063291139544,0.0005063291139596,0.0005063291139609,0.0005063291140058,0.000506329113963,0.0005063291139752,0.0005063291140011,0.0005063291139552,0.0005063291139489,0.0005063291139611,0.0005063291139862,0.0005063291139608,0.0005063291139526,0.9878481012646602,0.0005063291140584,0.000506329114005,0.0005063291139835,0.0005063291139441,0.0005063291139499,5.283755779266357,7.176732540130615
danishcrown,https://www.danishcrown.com/da-dk/ ,Danish,0.0008000000000489,0.0008000000000401,0.0008000000000522,0.0008000000000711,0.0008000000000636,0.0008000000000971,0.000800000000053,0.0008000000000736,0.0008000000000498,0.0008000000001837,0.0008000000000571,0.0008000000001407,0.0008000000000775,0.0008000000000524,0.0008000000000467,0.0008000000000517,0.0008000000001818,0.0008000000000866,0.0008000000000504,0.9807999999980848,0.0008000000000906,0.0008000000001991,0.0008000000000601,0.0008000000000372,0.0008000000000486,7.3978400230407715,7.199295520782471
danskelbilalliance,https://www.danskelbilalliance.dk/ ,Danish,0.0200000000003239,0.020000000000008,0.0200000000011779,0.020000000000593,0.0200000000004728,0.0200000000072126,0.0200000000010143,0.0200000000027083,0.0200000000007257,0.0200000000007066,0.0200000000003067,0.0200000000007114,0.0200000000006433,0.0200000000005057,0.0200000000013097,0.0200000000028157,0.0200000000000295,0.0200000000005352,0.0200000000001123,0.5199999999739832,0.0200000000006242,0.020000000000453,0.0200000000021994,0.0200000000002254,0.020000000000601,9.413140296936035,4.978951454162598
dankoeling,https://dankoeling.dk/miljoe/ ,Danish,0.0006349206349462,0.0006349206349244,0.0006349206349531,0.0006349206349584,0.0006349206349697,0.0006349206349786,0.000634920634963,0.0006349206349591,0.0006349206349743,0.0006349206350238,0.0006349206349717,0.0006349206349844,0.0006349206350024,0.0006349206349534,0.00063492063495,0.0006349206349552,0.0006349206349261,0.0006349206349632,0.0006349206349394,0.9847619047572445,0.0006349206386261,0.00063492063499,0.0006349206349545,0.000634920634939,0.0006349206349488,6.3094282150268555,7.177835941314697
esbjerg,https://www.esbjerg.dk/politik-og-demokrati/byraad-og-udvalg/politiske-udvalg/plan-miljoe https://www.esbjerg.dk/planer-projekter-og-trafik/planer/kommuneplan/planstrategi-2022-34/baggrundsrapport/groen-by-og-groen-omstilling/groen-omstilling-af-energiforsyningen ,Danish,0.000117302052793,0.0001173020527879,0.000117302052793,0.0001173020527921,0.0001173020527914,0.0001173020528061,0.0001173020527922,0.0001173020527926,0.0001173020527908,0.0001173020528036,0.0001173020527916,0.0001173020527943,0.0001173020528026,0.0001173020527904,0.0001173020527901,0.0001173020527908,0.0001173020527906,0.0001173020527916,0.0001173020527895,0.2024389872824943,0.0001173020527959,0.0001173020528028,0.7948630655032526,0.0001173020527894,0.0001173020527899,9.461655616760254,10.326628684997559
danishhealthtech,https://danishhealthtech.dk/7-konkrete-ideer-saadan-arbejder-du-med-fns-verdensmaal-i-din-virksomhed-og-tjener-penge/ ,Danish,0.0001023017902854,0.0001023017902831,0.0001023017902905,0.000102301790288,0.0001023017902876,0.0001023017902941,0.0001023017902867,0.0001023017902873,0.0001023017902862,0.0001023017903269,0.0001023017902852,0.000102301790289,0.0001023017902877,0.0001023017902852,0.0001023017902849,0.0001023017902858,0.0001023017902899,0.0001023017902861,0.0001023017902842,0.9975447570330596,0.0001023017902913,0.0001023017902978,0.0001023017902868,0.0001023017902838,0.0001023017902856,1.971938133239746,2.1621038913726807
industriensfond,https://www.industriensfond.dk/tema-b%C3%A6redygtig-produktion https://www.industriensfond.dk/IPUK ,Danish,0.0001257861635301,0.0001257861635235,0.0001257861635291,0.0001257861635288,0.0001257861635493,0.0001257861635497,0.0001257861635319,0.0001257861635282,0.0001257861635278,0.0001257861635382,0.0001257861635274,0.0001257861635301,0.0001257861635322,0.0001257861635271,0.0001257861635266,0.0001257861635279,0.0001257861635371,0.0001257861635283,0.0001257861635257,0.996981132075246,0.000125786163533,0.0001257861635364,0.0001257861635322,0.0001257861635248,0.0001257861635273,1.9393223524093628,2.6464216709136963
bu,https://bu.dk/bu-i-danmark/implementering-johannesburg/baeredygtig-produktion-og-forbrug/ https://bu.dk/ ,Danish,0.0001503759398594,0.0001503759398537,0.0001503759398626,0.0001503759398595,0.0001503759398579,0.0001503759398714,0.0001503759398577,0.000150375939858,0.0001503759398575,0.000150375939871,0.0001503759398564,0.0001503759398633,0.00015037593987,0.0001503759398567,0.000150375939856,0.0001503759398576,0.0001503759398604,0.0001503759398578,0.0001503759398549,0.9963909774432878,0.0001503759398618,0.0001503759398724,0.0001503759399241,0.0001503759398552,0.0001503759398561,1.753039836883545,2.8514463901519775
erhvervsraadet,https://www.erhvervsraadet.dk/groen-forretning https://www.erhvervsraadet.dk/groen-forretning/groen-forretning ,Danish,0.0005405405405867,0.0005405405405438,0.000540540540583,0.0005405405405909,0.000540540540573,0.0005405405406317,0.0005405405405677,0.0005405405405715,0.0005405405405621,0.0005405405406581,0.0005405405405642,0.0005405405406061,0.000540540540573,0.0005405405405593,0.000540540540564,0.0005405405405756,0.0005405405407396,0.0005405405405683,0.0005405405405559,0.9870270270259256,0.0005405405405779,0.0005405405406212,0.0005405405405808,0.0005405405405562,0.0005405405405625,5.558679580688477,7.150059223175049
cavemakers,https://cavemakers.dk/fn-verdensmaal/ ,Danish,0.0017391304348478,0.001739130434785,0.0017391304349173,0.0017391304348957,0.0017391304348437,0.0017391304349136,0.0017391304348943,0.0017391304349289,0.0017391304348835,0.3156429152109258,0.0017391304348596,0.0017391304349017,0.0017391304348759,0.0017391304348602,0.001739130434866,0.0017391304348971,0.0017391304348268,0.001739130434901,0.0017391304348373,0.6443570847868627,0.00173913043493,0.0017391304350012,0.0017391304348542,0.0017391304348271,0.0017391304348623,5.884856700897217,4.046790599822998
copenhagencartel,https://copenhagencartel.dk/ ,Danish,0.0003539823009059,0.0003539823008916,0.0003539823009175,0.0003539823009095,0.00035398230091,0.0003539823009864,0.0003539823009448,0.0003539823009118,0.0003539823009267,0.0003539823009386,0.0003539823009113,0.0003539823009317,0.0003539823009302,0.0003539823009055,0.0003539823009045,0.0003539823009075,0.0003539823009958,0.0003539823009073,0.0003539823009089,0.991504424777859,0.000353982300955,0.0003539823009284,0.000353982300907,0.0003539823008987,0.0003539823009052,0.5043731331825256,6.60634183883667
klimabevaegelsen,https://www.klimabevaegelsen.dk/ ,Danish,0.0033333333334295,0.0033333333333477,0.0033333333335061,0.0033333333335315,0.0033333333334589,0.0033333333336687,0.0033333333335274,0.0033333333335395,0.0033333333335339,0.919999999994266,0.0033333333334407,0.00333333333406,0.0033333333337989,0.003333333333474,0.0033333333334577,0.0033333333335125,0.0033333333333552,0.0033333333335994,0.0033333333334345,0.0033333333340028,0.0033333333337676,0.0033333333338466,0.0033333333335441,0.0033333333334218,0.0033333333334736,8.115476608276367,3.8746581077575684
ucl,https://www.ucl.dk/blog/Ledelse-og-organisation/baeredygtighed-kunsten-at-omsaette-luftige-begreber-til-virkelighedens-forretning ,Danish,0.0002366863905498,0.0002366863905382,0.0002366863905484,0.0002366863905471,0.0002366863905609,0.0002366863905573,0.000236686390546,0.0002366863905461,0.0002366863905505,0.0002366863905666,0.0002366863905414,0.0002366863905503,0.0002366863905534,0.0002366863905428,0.0002366863905427,0.0002366863905443,0.0002366863905471,0.0002366863905455,0.0002366863905418,0.9943195266268356,0.0002366863905535,0.0002366863905578,0.0002366863905467,0.0002366863905413,0.0002366863905438,1.6525275707244873,4.864139556884766
computerworldevents,https://computerworldevents.dk/1126/saadan-goer-it-baeredygtighed-til-en-god-forretning?ref=cw-eventbox ,Danish,0.0002484472049895,0.0002484472049773,0.0002484472049855,0.0002484472049858,0.000248447204991,0.0002484472049971,0.0002484472049803,0.0002484472049832,0.0002484472049814,0.0002484472050083,0.0002484472049801,0.0002484472049836,0.0002484472050001,0.0002484472049801,0.0002484472049794,0.0002484472049807,0.0697987948553328,0.0002484472049822,0.0002484472049805,0.9244869194298796,0.0002484472049962,0.0002484472049994,0.0002484472050874,0.000248447204977,0.0002484472049807,1.6069523096084595,5.075300693511963
gyldendal,https://naturfagsproeven.gyldendal.dk/forloeb/3-produktion-med-baeredygtig-udnyttelse-af-naturgrundlaget ,Danish,0.0133333333336056,0.0133333333333385,0.0133333333335583,0.0133333333337952,0.0133333333334563,0.0133333333336869,0.0133333333337654,0.0133333333337161,0.0133333333336986,0.0133333333484535,0.0133333333339478,0.0133333333336442,0.0133333333335052,0.0133333333337125,0.0133333333335344,0.0133333333339222,0.0133333333333568,0.0133333333335635,0.0133333333335159,0.679999999976551,0.013333333334231,0.0133333333346901,0.0133333333336203,0.0133333333334082,0.0133333333337212,9.423052787780762,5.022843360900879
combine,https://combine.dk/indsigter/baeredygtighed-er-god-forretning/ ,Danish,0.0004255319149094,0.0004255319148952,0.0004255319149353,0.0004255319149144,0.0004255319149113,0.0004255319220402,0.0004255319149163,0.0004255319149159,0.0004255319149124,0.0004255319149462,0.0004255319149157,0.0004255319149202,0.000425531914928,0.0004255319149101,0.0004255319149108,0.0004255319149122,0.0004255319149014,0.0004255319149123,0.0004255319149085,0.9897872340349022,0.0004255319149188,0.0004255319149283,0.0004255319149209,0.0004255319149031,0.0004255319149094,4.318282127380371,7.36306619644165
promentum,https://promentum.dk/baeredygtighed-er-en-giga-god-forretning/ ,Danish,0.0001324503311327,0.0001324503311271,0.0001324503311337,0.0001324503311341,0.0001324503311344,0.0001324503311402,0.0001324503311322,0.0001324503311325,0.0001324503311323,0.000132450334063,0.0001324503311309,0.0001324503311357,0.0001324503311376,0.000132450331131,0.0001324503311305,0.0001324503311316,0.0001324503311492,0.000132450331132,0.0001324503311297,0.996821192049856,0.0001324503311389,0.0001324503311402,0.000132450331133,0.000132450331129,0.0001324503311314,1.980377197265625,2.6624178886413574
ens,https://ens.dk/ansvarsomraader/forskning-udvikling/eudp ,Danish,3.849855630663039e-05,3.849855630526502e-05,3.849855630684535e-05,3.849855630624248e-05,3.849855630656583e-05,0.9990760346486258,3.849855630671647e-05,3.849855630647018e-05,3.849855630598792e-05,3.8498556310768864e-05,3.849855630620399e-05,3.849855630876172e-05,3.849855630840847e-05,3.849855630594036e-05,3.8498556305747056e-05,3.849855630596444e-05,3.8498556309818296e-05,3.849855630619985e-05,3.849855630721128e-05,3.849855631194877e-05,3.8498556307999256e-05,3.849855631002255e-05,3.849855630735986e-05,3.849855630535301e-05,3.849855630586562e-05,6.482090950012207,10.473594665527344
dn,https://www.dn.dk/vi-arbejder-for/baeredygtighed/ https://www.dn.dk/vi-arbejder-for/baeredygtighed/ ,Danish,0.0003200000000111,0.0003200000000007,0.0003200000000144,0.0003200000000127,0.0003200000000205,0.0003200000000243,0.0003200000000156,0.0003200000000147,0.0003200000000146,0.0003200000000486,0.0003200000000366,0.0003200000000175,0.0003200000000224,0.0003200000000128,0.0003200000000103,0.0003200000000158,0.0003200000000026,0.0003200000000343,0.0003200000000087,0.6648755858296329,0.327764414169947,0.0003200000000288,0.0003200000000331,0.0003200000000069,0.0003200000000119,3.0424089431762695,6.000601291656494
ecoinnovation,https://ecoinnovation.dk/groen-innovation/ ,Danish,0.0005970149253961,0.0005970149253757,0.0005970149254142,0.0005970149254039,0.0005970149254128,0.0005970149254659,0.0005970149254033,0.0005970149254067,0.000597014925403,0.0005970149254693,0.0005970149254008,0.0005970149254119,0.0005970149254164,0.0005970149253961,0.0005970149253955,0.000597014925398,0.0005970149254914,0.0005970149254035,0.0005970149254209,0.9856716417894956,0.0005970149254753,0.0005970149259528,0.0005970149254061,0.0005970149253874,0.000597014925396,5.993710041046143,7.11918306350708
ikea,https://www.ikea.com/dk/da/this-is-ikea/newsroom/baeredygtighedivoresforretning2020-pub258a0fe9 https://www.ikea.com/dk/da/this-is-ikea/sustainable-everyday/ ,Danish,9.433962264821264e-05,9.433962265258052e-05,9.433962264696924e-05,9.433962264631398e-05,9.43396226506248e-05,9.43396226539815e-05,9.43396226466574e-05,0.0919321801361004,9.433962264670684e-05,9.433962265717702e-05,9.433962264579188e-05,9.43396226481066e-05,9.43396226550458e-05,9.433962264565824e-05,9.433962264527778e-05,9.43396226460734e-05,9.433962264824376e-05,9.433962264633456e-05,9.433962264584282e-05,0.9058980085429732,9.433962265216532e-05,9.433962265410924e-05,9.433962265113742e-05,9.433962264756262e-05,9.433962264553484e-05,9.733214378356934,5.794135093688965
projectzero,https://www.projectzero.dk/ ,Danish,0.0003773584906818,0.0003773584905831,0.0003773584905979,0.0003773584905907,0.0003773584905977,0.2089679176993992,0.0003773584905935,0.0003773584905936,0.000377358490589,0.0479918880195522,0.0003773584905904,0.0003773584906026,0.0003773584906212,0.0003773584905874,0.0003773584905854,0.0003773584905913,0.0003773584906175,0.0003773584905903,0.0003773584905882,0.718401478141281,0.0003773584906046,0.0003773584906123,0.0167141878371757,0.0003773584905824,0.0003773584905898,6.211456298828125,9.719583511352539
kruger,https://www.kruger.dk/om-os/en-baeredygtig-forretning ,Danish,0.000201005025135,0.0002010050251296,0.0002010050251419,0.0002010050251389,0.0002010050251374,0.0002010050251549,0.000201005025138,0.0002010050251394,0.0002010050251361,0.0002010050251666,0.0002010050251381,0.000201005025144,0.0002010050251461,0.0002010050251357,0.0002010050251345,0.0002010050251365,0.0002010050251903,0.0002010050251358,0.0002010050251343,0.9951758793965771,0.0002010050251485,0.000201005025149,0.0002010050251454,0.000201005025131,0.0002010050251344,1.7284467220306396,4.026434421539307
nordea,https://www.nordea.com/da/baeredygtighed/baeredygtig-forretning/ https://www.nordea.com/da/baeredygtighed/baeredygtighed-i-nordea/ ,Danish,0.0003200000000192,0.0003200000000033,0.000320000000024,0.0003200000000205,0.0003200000000252,0.0003200000106644,0.0003200000000151,0.0003200000000188,0.0003200000000223,0.000320000000035,0.0003200000000123,0.0003200000000447,0.0003200000000164,0.0003200000000151,0.000320000000013,0.0003200000000161,0.0003200000000805,0.0003200000000165,0.0003200000000238,0.992319999988805,0.0003200000000386,0.0003200000000299,0.0003200000000175,0.0003200000000075,0.0003200000000142,0.49387720227241516,6.3395819664001465
