doc,topic,weight
aalborg,TOPIC_12,2.647253474778242e-05
aalborg,TOPIC_13,2.6472534746379403e-05
aalborg,TOPIC_14,2.6472534746332718e-05
aalborg,TOPIC_15,2.647253474647806e-05
aalborg,TOPIC_16,2.6472534747296824e-05
aalborg,TOPIC_17,2.6472534746606035e-05
aalborg,TOPIC_18,2.6472534746341873e-05
aalborg,TOPIC_19,0.23266193829233128
aalborg,TOPIC_20,2.6472534747810868e-05
aalborg,TOPIC_21,2.6472534748353847e-05
aalborg,TOPIC_22,2.647253474720489e-05
aalborg,TOPIC_23,2.6472534745995002e-05
aalborg,TOPIC_24,2.6472534746350736e-05
kefm,TOPIC_0,7.104795737523548e-05
kefm,TOPIC_1,7.104795737322925e-05
kefm,TOPIC_2,7.104795737649946e-05
kefm,TOPIC_3,7.104795737503881e-05
kefm,TOPIC_4,7.10479573809864e-05
kefm,TOPIC_5,7.104795738481239e-05
kefm,TOPIC_6,7.104795737554897e-05
kefm,TOPIC_7,7.104795737544608e-05
kefm,TOPIC_8,7.104795737479045e-05
kefm,TOPIC_9,7.104795738138956e-05
kefm,TOPIC_10,7.104795737484653e-05
kefm,TOPIC_11,7.104795737828945e-05
kefm,TOPIC_12,7.10479573818557e-05
kefm,TOPIC_13,7.104795737470821e-05
kefm,TOPIC_14,7.104795737413608e-05
kefm,TOPIC_15,7.10479573745961e-05
kefm,TOPIC_16,7.104795738128841e-05
kefm,TOPIC_17,7.104795737474277e-05
kefm,TOPIC_18,7.104795737549294e-05
kefm,TOPIC_19,0.32056643643694
kefm,TOPIC_20,7.104795737871463e-05
kefm,TOPIC_21,0.677799460543392
kefm,TOPIC_22,7.104795737870179e-05
kefm,TOPIC_23,7.104795737354859e-05
kefm,TOPIC_24,7.104795737417874e-05
veluxfoundations,TOPIC_0,8.908685969567933e-05
veluxfoundations,TOPIC_1,8.908685969285631e-05
veluxfoundations,TOPIC_2,8.908685969535548e-05
veluxfoundations,TOPIC_3,8.908685969297515e-05
veluxfoundations,TOPIC_4,8.908685969313587e-05
veluxfoundations,TOPIC_5,8.908685970480734e-05
veluxfoundations,TOPIC_6,0.3475288952893149
veluxfoundations,TOPIC_7,8.908685969383316e-05
veluxfoundations,TOPIC_8,8.908685969305471e-05
veluxfoundations,TOPIC_9,8.908685970355961e-05
veluxfoundations,TOPIC_10,8.908685969266315e-05
veluxfoundations,TOPIC_11,8.908685969924023e-05
veluxfoundations,TOPIC_12,8.908685969863003e-05
veluxfoundations,TOPIC_13,8.908685969227866e-05
veluxfoundations,TOPIC_14,8.908685969212927e-05
veluxfoundations,TOPIC_15,8.908685969279106e-05
veluxfoundations,TOPIC_16,8.908685969411591e-05
veluxfoundations,TOPIC_17,8.908685969294575e-05
veluxfoundations,TOPIC_18,8.908685969235445e-05
veluxfoundations,TOPIC_19,0.6504221069376975
veluxfoundations,TOPIC_20,8.90868596977117e-05
veluxfoundations,TOPIC_21,8.908685970006914e-05
veluxfoundations,TOPIC_22,8.908685969374483e-05
veluxfoundations,TOPIC_23,8.908685969158083e-05
veluxfoundations,TOPIC_24,8.908685969216177e-05
automester,TOPIC_0,0.00020304568528750023
automester,TOPIC_1,0.0002030456852831448
automester,TOPIC_2,0.00020304568529309905
automester,TOPIC_3,0.00020304568528847
automester,TOPIC_4,0.7010458715036256
automester,TOPIC_5,0.0002030456853030622
automester,TOPIC_6,0.00020304568528791537
automester,TOPIC_7,0.0002030456852899675
automester,TOPIC_8,0.00020304568528916353
automester,TOPIC_9,0.0002030456853025228
automester,TOPIC_10,0.00020304568529510054
automester,TOPIC_11,0.000203045685293672
automester,TOPIC_12,0.00020304568530863355
automester,TOPIC_13,0.0002030456852878956
automester,TOPIC_14,0.00020304568528636832
automester,TOPIC_15,0.00020304568528760694
automester,TOPIC_16,0.0002030456852892019
automester,TOPIC_17,0.00020304568528693725
automester,TOPIC_18,0.00020304568528493105
automester,TOPIC_19,0.29428407773463017
automester,TOPIC_20,0.00020304568531108436
automester,TOPIC_21,0.0002030456853029482
automester,TOPIC_22,0.00020304568531409806
automester,TOPIC_23,0.00020304568528482957
automester,TOPIC_24,0.00020304568528611982
mariagerfjord,TOPIC_0,0.00019417475730047914
mariagerfjord,TOPIC_1,0.0001941747572862057
mariagerfjord,TOPIC_2,0.00019417475729625698
mariagerfjord,TOPIC_3,0.00019417475729368975
mariagerfjord,TOPIC_4,0.0001941747572993598
mariagerfjord,TOPIC_5,0.12281571496035137
mariagerfjord,TOPIC_6,0.00019417475733361713
mariagerfjord,TOPIC_7,0.00019417475729675235
mariagerfjord,TOPIC_8,0.0001941747572916167
mariagerfjord,TOPIC_9,0.00019417475730996547
mariagerfjord,TOPIC_10,0.00019417475730327543
mariagerfjord,TOPIC_11,0.00019417475729752694
mariagerfjord,TOPIC_12,0.0001941747573146449
mariagerfjord,TOPIC_13,0.00019417475729144546
mariagerfjord,TOPIC_14,0.00019417475729034914
mariagerfjord,TOPIC_15,0.0001941747572913148
mariagerfjord,TOPIC_16,0.00019417475730482158
mariagerfjord,TOPIC_17,0.00019417475729225595
mariagerfjord,TOPIC_18,0.00019417475729074772
mariagerfjord,TOPIC_19,0.8727182656217604
mariagerfjord,TOPIC_20,0.00019417475730604977
mariagerfjord,TOPIC_21,0.00019417475730957136
mariagerfjord,TOPIC_22,0.0001941747573102997
mariagerfjord,TOPIC_23,0.00019417475728765183
mariagerfjord,TOPIC_24,0.0001941747572902392
fmk,TOPIC_0,0.00019323671499599633
fmk,TOPIC_1,0.00019323671498055068
fmk,TOPIC_2,0.00019323671498917738
fmk,TOPIC_3,0.00019323671498920196
fmk,TOPIC_4,0.00019323671498667566
fmk,TOPIC_5,0.00019323671501693046
fmk,TOPIC_6,0.00019323671498660375
fmk,TOPIC_7,0.0001932367149867983
fmk,TOPIC_8,0.00019323671498612156
fmk,TOPIC_9,0.00019323671501104807
fmk,TOPIC_10,0.00019323671498848354
fmk,TOPIC_11,0.00019323671501386537
fmk,TOPIC_12,0.00019323671500037922
fmk,TOPIC_13,0.00019323671498514523
fmk,TOPIC_14,0.00019323671498784338
