Actor,urls,Language,Topic: Færøsk variation,Topic: Menneskerettigheder og SDG,Topic: Bæredygtig udvikling og SDG,"Topic: Greenland and the environment (local, regional, international)",Topic: Grønland og Nuuk og Aalborg Kommune,Topic: Havets biodiversitet og ressourcer og SDG,"Topic: Virksomheder, grøn omstilling og SDG",Topic: Nye bæredygtige danske produkter,"Topic: Børn, fattigdom, ulighed og SDG",Topic: Genanvendelse og  byggeri,Topic: Fremtidens bæredygtige løsninger i Danmark og SDG,Topic: Færøsk variation 2,Topic: Bæredygtig produktion og ressourcer og SDG,Topic: Sustainable hunting in the Arctic,Topic: Udsatte børn og unge og SDG,Topic: Certificerede produkter og SDG,Topic: Dansk bæredygtighedsindsats i Arktis og SDG,Topic: Grøn omstilling i Nuuk Kommune,Topic: Torshavn Kommune og bæredygtighed,Topic: Bæredygtige virksomheder på Færøerne,X-UMAP,Y-UMAP
undp,https://www.dk.undp.org/content/denmark/da_dk/home/sustainable-development-goals.html https://www.dk.undp.org/content/denmark/da_dk/home/presscenter/pressreleases/2018/05/14/15-danske-virksomheder-udvikler-b-redygtig-forretning-sammen-med-fn-eksperter-i-fn-byen.html ,Danish,8.63930885547691E-05,8.63930885601865E-05,8.63930885603031E-05,8.63930885578278E-05,8.63930885707288E-05,8.63930885579496E-05,8.63930885583342E-05,8.63930885574412E-05,0.347262811397677,8.63930885568508E-05,8.63930885569184E-05,8.6393088556784E-05,8.63930885575815E-05,8.63930885659284E-05,8.63930885580145E-05,8.63930885608587E-05,8.63930885693077E-05,8.63930885594636E-05,8.63930885557592E-05,8.63930885569593E-05,5.95689964294434,3.97539377212524
matas,https://www.matas.dk/hjertesager/fn-verdensmaal https://www.matas.dk/hjertesager/baeredygtighed ,Danish,0.000263157894741,0.00026315789476,0.000263157894753,0.000263157894752,0.000263157894772,0.000263157894754,0.000263157894752,0.000263157894753,0.291655585527196,0.000263157894751,0.000263157894749,0.000263157894747,0.00026315789475,0.000263157894748,0.000263157894751,0.000263157894784,0.000263157894772,0.000263157894758,0.000263157894744,0.000263157894748,5.81589078903198,4.06071853637695
bureauveritas,https://www.bureauveritas.dk/da/sdg ,Danish,0.00033898305085,0.000338983050879,0.000338983050875,0.000338983050867,0.000338983050891,0.000338983050865,0.000338983050866,0.000338983050863,0.000338983050924,0.000338983050861,0.00033898305086,0.000338983050859,0.000338983050863,0.000338983050864,0.000338983050864,0.000338983050915,0.000338983050922,0.000338983050865,0.000338983050855,0.000338983050863,0.367070883512497,6.75634479522705
samsoe,https://gronvarme.samsoe.dk/ ,Danish,0.001250000000006,0.00125000000014,0.001250000000064,0.001250000000321,0.001250000000211,0.001250000000065,0.001250000000111,0.001250000000067,0.001250000000122,0.001250000000061,0.001250000000072,0.00125000000005,0.001250000000075,0.001250000000024,0.001250000000064,0.00125000000053,0.00125000000011,0.001250000000134,0.001250000000035,0.001250000000049,8.76318740844727,6.74175930023193
ecolabel,https://www.ecolabel.dk/da/blomsten-og-svanen/fns-verdensmaal https://www.ecolabel.dk/da/forbruger/baeredygtig-livsstil/hvad-er-baeredygtighed https://www.ecolabel.dk/da/forbruger/baeredygtig-livsstil/hvad-er-baeredygtighed https://www.ecolabel.dk/da/forbruger/baeredygtig-livsstil/5-tips-til-et-mere-baeredygtigt-forbrug ,Danish,6.54664484460761E-05,6.54664484489745E-05,6.54664484491461E-05,6.54664484485745E-05,6.54664484523319E-05,6.54664484487489E-05,6.54664484485051E-05,6.54664484487454E-05,6.54664485299487E-05,6.54664484494179E-05,6.54664484480299E-05,6.5466448447989E-05,6.54664484490439E-05,6.5466448447378E-05,6.54664484486953E-05,6.54664484567319E-05,6.54664484543586E-05,6.54664484491485E-05,6.54664484469341E-05,6.54664484479674E-05,1.92676758766174,1.46434843540192
csr,https://csr.dk/20-procent-af-danske-virksomheder-arbejder-med-fn%E2%80%99s-verdensm%C3%A5l https://csr.gl/verdensmaal/ https://csr.dk/b%C3%A6redygtighed-bliver-en-giga-god-forretning-9 https://csr.dk/%C3%B8stjyske-virksomheder-s%C3%A5dan-forener-vi-b%C3%A6redygtighed-og-forretning https://csr.gl/2021/03/04/ipuk-med-kurs-mod-baeredygtig-forretning/ ,Danish,2.89435600582827E-05,2.89435600605681E-05,2.8943560059682E-05,2.89435600612096E-05,2.89435600617598E-05,2.89435600596373E-05,2.89435600595444E-05,2.89435600593366E-05,2.89435600641599E-05,2.89435600591454E-05,2.89435600591821E-05,2.89435600590237E-05,2.89435600592784E-05,2.89435600609775E-05,2.89435600593888E-05,2.89435600614702E-05,2.89435600618303E-05,2.89435600614886E-05,2.89435600586502E-05,2.89435600591959E-05,1.80974960327148,1.14771234989166
deloitte,https://www2.deloitte.com/dk/da/pages/brancheanalyser/byggeanalysen/bygge-og-anlaegsbranchen-og-fns-verdensmal.html ,Danish,9.87654321006021E-05,9.87654321077377E-05,9.87654321051364E-05,9.87654321038295E-05,9.87654321103958E-05,9.87654321048047E-05,9.87654321044951E-05,9.87654321045608E-05,0.017948655075251,9.87654321045594E-05,9.87654321031731E-05,9.87654321027101E-05,9.87654321036872E-05,9.8765432103188E-05,9.87654321037978E-05,9.87654321088389E-05,9.87654321120042E-05,9.87654321082415E-05,9.87654321015108E-05,9.87654321029271E-05,2.09497570991516,2.31577467918396
odsherred,https://www.odsherred.dk/politik/politikker-og-planer/politikker/miljoe-og-klima ,Danish,0.000500000000038,0.000500000000091,0.000500000000028,0.000500000000019,0.82877751357299,0.000500000000022,0.000500000000023,0.000500000000019,0.000500000000085,0.00050000000002,0.00050000000002,0.000500000000018,0.000500000000022,0.159722486426043,0.000500000000022,0.000500000000034,0.000500000000053,0.000500000000131,0.000500000000021,0.000500000000023,6.46164131164551,10.5506210327148
menneskeret,https://menneskeret.dk/emner/fns-verdensmaal https://menneskeret.dk/emner/fns-verdensmaal ,Danish,0.000268456375839,0.99355704697958,0.000268456375852,0.000268456375846,0.00026845637586,0.000268456375848,0.000268456375847,0.000268456375847,0.000268456375877,0.000268456375846,0.000268456375845,0.000268456375845,0.000268456375848,0.000268456375846,0.000268456375847,0.000268456375856,0.000268456375866,0.00026845637585,0.000268456375842,0.000268456375845,23.3848972320557,7.75982570648193
danskebank,https://danskebank.dk/private-banking/om-private-banking/nyheder/vi-har-valgt-de-verdensmaal-hvor-vi-skaber-stoerst-effekt https://danskebank.com/da/baeredygtighed/baeredygtig-finans https://danskebank.com/da/baeredygtighed ,Danish,8.94854586140055E-05,8.94854586192045E-05,8.94854586184129E-05,8.94854586177742E-05,8.94854586228569E-05,8.94854586179304E-05,8.94854586200913E-05,8.94854586175154E-05,0.01707477632751,8.94854586169627E-05,8.94854586180202E-05,8.94854586166554E-05,8.94854586172933E-05,8.94854586284826E-05,8.94854586183952E-05,8.94854586207126E-05,8.94854586250436E-05,8.94854586171467E-05,8.94854586152493E-05,8.94854586169472E-05,5.13782072067261,5.45467519760132
dnvgl,https://www.dnvgl.dk/services/dnv-gl-verdensmalscertificering-166217 ,Danish,0.000330578512398,0.000330578512419,0.000330578512418,0.000330578512411,0.000330578512433,0.000330578512412,0.000330578512415,0.000330578512411,0.000330578514376,0.00033057851241,0.000330578512408,0.000330578512407,0.000330578512411,0.000330578512401,0.000330578512411,0.000330578512424,0.000330578512454,0.000330578512408,0.000330578512403,0.00033057851241,0.3907870054245,6.66645526885986
runi,https://www.runi.dk/om-os/verdensmaal ,Danish,0.000476190476215,0.000476190476224,0.000476190476221,0.000476190476254,0.000476190476254,0.000476190476233,0.000476190476224,0.000476190476228,0.000476190476281,0.053914662403601,0.000476190476217,0.000476190476214,0.000476190476219,0.000476190476239,0.000476190476218,0.455614092682604,0.000476190476265,0.000476190476219,0.000476190476212,0.000476190476214,2.96217727661133,6.10805892944336
energihjem,https://energihjem.dk/ ,Danish,0.000597014925378,0.000597014925438,0.000597014925415,0.000597014925409,0.000597014925459,0.000597014925416,0.000597014925411,0.000597014925407,0.000597014925459,0.000597014925404,0.000597014925403,0.0005970149254,0.000597014925409,0.000597014925404,0.000597014925414,0.000597014925417,0.000597014925521,0.00059701492542,0.00059701492539,0.000597014925407,6.13645696640015,7.28794050216675
aalborgportland,https://www.aalborgportland.dk/ ,Danish,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,9.42911434173584,4.9557671546936
viegandmaagoe,https://viegandmaagoe.dk/ ,Danish,0.000851063829855,0.000851063829844,0.000851063829847,0.000851063829826,0.000851063832457,0.000851063829843,0.000851063829869,0.000851063829836,0.000851063829955,0.000851063829824,0.000851063829829,0.000851063829831,0.000851063829835,0.000851063829995,0.000851063829846,0.00085106382985,0.000851063829943,0.000851063829895,0.000851063829833,0.000851063829836,7.61756896972656,7.16343069076538
concito,https://www.concito.dk/ ,Danish,0.001212121212128,0.001212121212194,0.001212121212184,0.001212121212194,0.001212121213086,0.001212121212215,0.001212121212182,0.001212121212181,0.001212121212252,0.001212121212186,0.001212121212168,0.001212121212185,0.001212121212181,0.001212121212131,0.001212121212192,0.001212121212207,0.001212121212256,0.001212121212196,0.001212121212147,0.001212121212164,8.7195463180542,6.77324438095093
danskaffaldsforening,https://danskaffaldsforening.dk/ ,Danish,0.000655737704948,0.000655737704976,0.000655737704973,0.000655737705021,0.000655737705024,0.000655737704958,0.000655737704964,0.000655737704958,0.000655737705044,0.00065573770497,0.000655737704953,0.00065573770495,0.000655737704965,0.00065573770499,0.000655737704958,0.000655737705033,0.000655737705026,0.423325403153752,0.000655737704944,0.00065573770495,9.50377655029297,10.3800706863403
vetcur,https://www.vetcur.dk/ ,Danish,0.000615384615387,0.000615384615417,0.000615384615436,0.000615384615478,0.000615384615457,0.000615384615416,0.000615384615421,0.000615384615424,0.000615384615488,0.000615384615419,0.000615384615419,0.000615384615412,0.00061538461542,0.000615384615415,0.000615384615422,0.000615384615542,0.000615384615453,0.000615384615449,0.000615384615402,0.000615384615414,6.21282196044922,7.24539947509766
biogan,https://biogan.dk/ ,Danish,0.000740740740747,0.000740740740787,0.000740740740786,0.000740740740767,0.000740740740853,0.000740740740768,0.000740740740775,0.000740740740778,0.000740740740794,0.000740740740769,0.00074074074077,0.000740740740768,0.000740740740772,0.000740740740756,0.000740740740778,0.000740740740795,0.000740740740816,0.000740740740822,0.000740740740758,0.00074074074077,6.86764907836914,7.16221284866333
tapasamor,https://tapasamor.dk/ ,Danish,0.00222222222225,0.00222222222282,0.00222222222253,0.002222222222635,0.00222222222258,0.00222222222238,0.00222222222236,0.002222222222361,0.002222222222461,0.002222222222416,0.002222222222335,0.002222222222357,0.002222222222391,0.002222222222397,0.00222222222236,0.002222222222457,0.002222222222408,0.002222222222715,0.002222222222299,0.002222222222345,9.67029476165772,6.06370210647583
energinet,https://energinet.dk/ ,Danish,0.010000000000334,0.010000000000427,0.010000000000594,0.010000000000327,0.01000000000162,0.010000000000516,0.010000000000866,0.010000000000462,0.499352105959398,0.010000000000801,0.010000000000373,0.010000000000361,0.010000000000331,0.270647894022635,0.010000000000622,0.010000000000409,0.010000000000961,0.010000000000434,0.010000000000375,0.010000000000504,9.32578182220459,4.91750860214233
seismonaut,https://seismonaut.com/fn-verdensmaal-og-turisme ,Danish,0.000139372822302,0.000139372822309,0.000139372822309,0.000139372822308,0.000139372822319,0.00013937282231,0.000139372822308,0.000139372822308,0.00013937282233,0.000139372822306,0.000139372822306,0.000139372822306,0.000139372822307,0.000139372822319,0.000139372822307,0.000139372822316,0.000139372822323,0.000139372822308,0.000139372822304,0.000139372822306,1.9404171705246,2.58731651306152
hedensted,"https://www.hedensted.dk/borger/affald,-bolig-og-flytning/byggeri/soeg-byggetilladelse https://www.hedensted.dk/hedensted_data/dagsorden/Byraadet_2018-2021/26-08-2020/ID2902/Bilag/Punkt_119_Bilag_1_Groen_strategi_2020pdf.pdf ",Danish,0.000291970802921,0.000291970802935,0.000291970802932,0.000291970802931,0.00029197080297,0.000291970802933,0.000291970802931,0.000291970802931,0.000291970802947,0.000291970802937,0.000291970802929,0.000291970802929,0.00029197080293,0.000291970802927,0.000291970802929,0.000291970802939,0.000291970802939,0.000291970802932,0.000291970802925,0.000291970802928,5.62395858764648,5.66208791732788
torvekoekken,https://torvekoekken.dk/ ,Danish,0.000506329113944,0.000506329113962,0.000506329113961,0.000506329113972,0.000506329113996,0.000506329113954,0.00050632911396,0.000506329113961,0.000506329114006,0.000506329113963,0.000506329113955,0.000506329113949,0.000506329113961,0.000506329113986,0.000506329113961,0.000506329114058,0.000506329114005,0.000506329113984,0.000506329113944,0.00050632911395,5.28375577926636,7.17673254013062
danishcrown,https://www.danishcrown.com/da-dk/ ,Danish,0.00080000000004,0.000800000000052,0.000800000000071,0.000800000000064,0.000800000000097,0.000800000000053,0.000800000000074,0.00080000000005,0.000800000000184,0.000800000000057,0.000800000000052,0.000800000000047,0.000800000000052,0.000800000000182,0.000800000000087,0.000800000000091,0.000800000000199,0.00080000000006,0.000800000000037,0.000800000000049,7.39784002304077,7.19929552078247
danskelbilalliance,https://www.danskelbilalliance.dk/ ,Danish,0.020000000000008,0.020000000001178,0.020000000000593,0.020000000000473,0.020000000007213,0.020000000001014,0.020000000002708,0.020000000000726,0.020000000000707,0.020000000000307,0.020000000000506,0.02000000000131,0.020000000002816,0.02000000000003,0.020000000000535,0.020000000000624,0.020000000000453,0.020000000002199,0.020000000000225,0.020000000000601,9.41314029693604,4.9789514541626
dankoeling,https://dankoeling.dk/miljoe/ ,Danish,0.000634920634924,0.000634920634953,0.000634920634958,0.00063492063497,0.000634920634979,0.000634920634963,0.000634920634959,0.000634920634974,0.000634920635024,0.000634920634972,0.000634920634953,0.00063492063495,0.000634920634955,0.000634920634926,0.000634920634963,0.000634920638626,0.00063492063499,0.000634920634955,0.000634920634939,0.000634920634949,6.30942821502686,7.1778359413147
esbjerg,https://www.esbjerg.dk/politik-og-demokrati/byraad-og-udvalg/politiske-udvalg/plan-miljoe https://www.esbjerg.dk/planer-projekter-og-trafik/planer/kommuneplan/planstrategi-2022-34/baggrundsrapport/groen-by-og-groen-omstilling/groen-omstilling-af-energiforsyningen ,Danish,0.000117302052788,0.000117302052793,0.000117302052792,0.000117302052791,0.000117302052806,0.000117302052792,0.000117302052793,0.000117302052791,0.000117302052804,0.000117302052792,0.00011730205279,0.00011730205279,0.000117302052791,0.000117302052791,0.000117302052792,0.000117302052796,0.000117302052803,0.794863065503253,0.000117302052789,0.00011730205279,9.46165561676025,10.3266286849976
danishhealthtech,https://danishhealthtech.dk/7-konkrete-ideer-saadan-arbejder-du-med-fns-verdensmaal-i-din-virksomhed-og-tjener-penge/ ,Danish,0.000102301790283,0.000102301790291,0.000102301790288,0.000102301790288,0.000102301790294,0.000102301790287,0.000102301790287,0.000102301790286,0.000102301790327,0.000102301790285,0.000102301790285,0.000102301790285,0.000102301790286,0.00010230179029,0.000102301790286,0.000102301790291,0.000102301790298,0.000102301790287,0.000102301790284,0.000102301790286,1.97193813323975,2.16210389137268
industriensfond,https://www.industriensfond.dk/tema-b%C3%A6redygtig-produktion https://www.industriensfond.dk/IPUK ,Danish,0.000125786163524,0.000125786163529,0.000125786163529,0.000125786163549,0.00012578616355,0.000125786163532,0.000125786163528,0.000125786163528,0.000125786163538,0.000125786163527,0.000125786163527,0.000125786163527,0.000125786163528,0.000125786163537,0.000125786163528,0.000125786163533,0.000125786163536,0.000125786163532,0.000125786163525,0.000125786163527,1.93932235240936,2.6464216709137
bu,https://bu.dk/bu-i-danmark/implementering-johannesburg/baeredygtig-produktion-og-forbrug/ https://bu.dk/ ,Danish,0.000150375939854,0.000150375939863,0.00015037593986,0.000150375939858,0.000150375939871,0.000150375939858,0.000150375939858,0.000150375939858,0.000150375939871,0.000150375939856,0.000150375939857,0.000150375939856,0.000150375939858,0.00015037593986,0.000150375939858,0.000150375939862,0.000150375939872,0.000150375939924,0.000150375939855,0.000150375939856,1.75303983688355,2.85144639015198
erhvervsraadet,https://www.erhvervsraadet.dk/groen-forretning https://www.erhvervsraadet.dk/groen-forretning/groen-forretning ,Danish,0.000540540540544,0.000540540540583,0.000540540540591,0.000540540540573,0.000540540540632,0.000540540540568,0.000540540540572,0.000540540540562,0.000540540540658,0.000540540540564,0.000540540540559,0.000540540540564,0.000540540540576,0.00054054054074,0.000540540540568,0.000540540540578,0.000540540540621,0.000540540540581,0.000540540540556,0.000540540540563,5.55867958068848,7.15005922317505
cavemakers,https://cavemakers.dk/fn-verdensmaal/ ,Danish,0.001739130434785,0.001739130434917,0.001739130434896,0.001739130434844,0.001739130434914,0.001739130434894,0.001739130434929,0.001739130434884,0.315642915210926,0.00173913043486,0.00173913043486,0.001739130434866,0.001739130434897,0.001739130434827,0.001739130434901,0.00173913043493,0.001739130435001,0.001739130434854,0.001739130434827,0.001739130434862,5.88485670089722,4.046790599823
copenhagencartel,https://copenhagencartel.dk/ ,Danish,0.000353982300892,0.000353982300918,0.00035398230091,0.00035398230091,0.000353982300986,0.000353982300945,0.000353982300912,0.000353982300927,0.000353982300939,0.000353982300911,0.000353982300906,0.000353982300905,0.000353982300908,0.000353982300996,0.000353982300907,0.000353982300955,0.000353982300928,0.000353982300907,0.000353982300899,0.000353982300905,0.504373133182526,6.60634183883667
klimabevaegelsen,https://www.klimabevaegelsen.dk/ ,Danish,0.003333333333348,0.003333333333506,0.003333333333532,0.003333333333459,0.003333333333669,0.003333333333527,0.00333333333354,0.003333333333534,0.919999999994266,0.003333333333441,0.003333333333474,0.003333333333458,0.003333333333513,0.003333333333355,0.003333333333599,0.003333333333768,0.003333333333847,0.003333333333544,0.003333333333422,0.003333333333474,8.11547660827637,3.87465810775757
ucl,https://www.ucl.dk/blog/Ledelse-og-organisation/baeredygtighed-kunsten-at-omsaette-luftige-begreber-til-virkelighedens-forretning ,Danish,0.000236686390538,0.000236686390548,0.000236686390547,0.000236686390561,0.000236686390557,0.000236686390546,0.000236686390546,0.000236686390551,0.000236686390567,0.000236686390541,0.000236686390543,0.000236686390543,0.000236686390544,0.000236686390547,0.000236686390546,0.000236686390554,0.000236686390558,0.000236686390547,0.000236686390541,0.000236686390544,1.65252757072449,4.86413955688477
computerworldevents,https://computerworldevents.dk/1126/saadan-goer-it-baeredygtighed-til-en-god-forretning?ref=cw-eventbox ,Danish,0.000248447204977,0.000248447204986,0.000248447204986,0.000248447204991,0.000248447204997,0.00024844720498,0.000248447204983,0.000248447204981,0.000248447205008,0.00024844720498,0.00024844720498,0.000248447204979,0.000248447204981,0.069798794855333,0.000248447204982,0.000248447204996,0.000248447204999,0.000248447205087,0.000248447204977,0.000248447204981,1.60695230960846,5.07530069351196
gyldendal,https://naturfagsproeven.gyldendal.dk/forloeb/3-produktion-med-baeredygtig-udnyttelse-af-naturgrundlaget ,Danish,0.013333333333339,0.013333333333558,0.013333333333795,0.013333333333456,0.013333333333687,0.013333333333765,0.013333333333716,0.013333333333699,0.013333333348454,0.013333333333948,0.013333333333713,0.013333333333534,0.013333333333922,0.013333333333357,0.013333333333564,0.013333333334231,0.01333333333469,0.01333333333362,0.013333333333408,0.013333333333721,9.42305278778076,5.02284336090088
combine,https://combine.dk/indsigter/baeredygtighed-er-god-forretning/ ,Danish,0.000425531914895,0.000425531914935,0.000425531914914,0.000425531914911,0.00042553192204,0.000425531914916,0.000425531914916,0.000425531914912,0.000425531914946,0.000425531914916,0.00042553191491,0.000425531914911,0.000425531914912,0.000425531914901,0.000425531914912,0.000425531914919,0.000425531914928,0.000425531914921,0.000425531914903,0.000425531914909,4.31828212738037,7.36306619644165
promentum,https://promentum.dk/baeredygtighed-er-en-giga-god-forretning/ ,Danish,0.000132450331127,0.000132450331134,0.000132450331134,0.000132450331134,0.00013245033114,0.000132450331132,0.000132450331133,0.000132450331132,0.000132450334063,0.000132450331131,0.000132450331131,0.000132450331131,0.000132450331132,0.000132450331149,0.000132450331132,0.000132450331139,0.00013245033114,0.000132450331133,0.000132450331129,0.000132450331131,1.98037719726563,2.66241788864136
ens,https://ens.dk/ansvarsomraader/forskning-udvikling/eudp ,Danish,3.8498556305265E-05,3.84985563068453E-05,3.84985563062425E-05,3.84985563065658E-05,0.999076034648626,3.84985563067165E-05,3.84985563064702E-05,3.84985563059879E-05,3.84985563107689E-05,3.8498556306204E-05,3.84985563059404E-05,3.84985563057471E-05,3.84985563059644E-05,3.84985563098183E-05,3.84985563061998E-05,3.84985563079993E-05,3.84985563100226E-05,3.84985563073599E-05,3.8498556305353E-05,3.84985563058656E-05,6.48209095001221,10.4735946655273
dn,https://www.dn.dk/vi-arbejder-for/baeredygtighed/ https://www.dn.dk/vi-arbejder-for/baeredygtighed/ ,Danish,0.000320000000001,0.000320000000014,0.000320000000013,0.000320000000021,0.000320000000024,0.000320000000016,0.000320000000015,0.000320000000015,0.000320000000049,0.000320000000037,0.000320000000013,0.00032000000001,0.000320000000016,0.000320000000003,0.000320000000034,0.327764414169947,0.000320000000029,0.000320000000033,0.000320000000007,0.000320000000012,3.04240894317627,6.00060129165649
ecoinnovation,https://ecoinnovation.dk/groen-innovation/ ,Danish,0.000597014925376,0.000597014925414,0.000597014925404,0.000597014925413,0.000597014925466,0.000597014925403,0.000597014925407,0.000597014925403,0.000597014925469,0.000597014925401,0.000597014925396,0.000597014925396,0.000597014925398,0.000597014925491,0.000597014925404,0.000597014925475,0.000597014925953,0.000597014925406,0.000597014925387,0.000597014925396,5.99371004104614,7.11918306350708
ikea,https://www.ikea.com/dk/da/this-is-ikea/newsroom/baeredygtighedivoresforretning2020-pub258a0fe9 https://www.ikea.com/dk/da/this-is-ikea/sustainable-everyday/ ,Danish,9.43396226525805E-05,9.43396226469692E-05,9.4339622646314E-05,9.43396226506248E-05,9.43396226539815E-05,9.43396226466574E-05,0.0919321801361,9.43396226467068E-05,9.4339622657177E-05,9.43396226457919E-05,9.43396226456582E-05,9.43396226452778E-05,9.43396226460734E-05,9.43396226482438E-05,9.43396226463346E-05,9.43396226521653E-05,9.43396226541092E-05,9.43396226511374E-05,9.43396226475626E-05,9.43396226455348E-05,9.73321437835693,5.79413509368897
projectzero,https://www.projectzero.dk/ ,Danish,0.000377358490583,0.000377358490598,0.000377358490591,0.000377358490598,0.208967917699399,0.000377358490594,0.000377358490594,0.000377358490589,0.047991888019552,0.00037735849059,0.000377358490587,0.000377358490585,0.000377358490591,0.000377358490618,0.00037735849059,0.000377358490605,0.000377358490612,0.016714187837176,0.000377358490582,0.00037735849059,6.21145629882813,9.71958351135254
kruger,https://www.kruger.dk/om-os/en-baeredygtig-forretning ,Danish,0.00020100502513,0.000201005025142,0.000201005025139,0.000201005025137,0.000201005025155,0.000201005025138,0.000201005025139,0.000201005025136,0.000201005025167,0.000201005025138,0.000201005025136,0.000201005025135,0.000201005025137,0.00020100502519,0.000201005025136,0.000201005025149,0.000201005025149,0.000201005025145,0.000201005025131,0.000201005025134,1.72844672203064,4.02643442153931
nordea,https://www.nordea.com/da/baeredygtighed/baeredygtig-forretning/ https://www.nordea.com/da/baeredygtighed/baeredygtighed-i-nordea/ ,Danish,0.000320000000003,0.000320000000024,0.000320000000021,0.000320000000025,0.000320000010664,0.000320000000015,0.000320000000019,0.000320000000022,0.000320000000035,0.000320000000012,0.000320000000015,0.000320000000013,0.000320000000016,0.000320000000081,0.000320000000017,0.000320000000039,0.00032000000003,0.000320000000018,0.000320000000008,0.000320000000014,0.493877202272415,6.33958196640015
mannaz,https://www.mannaz.com/da/artikler/ledelse/baeredygtighed-god-forretning/ https://www.mannaz.com/da/kurser-og-uddannelser/skab-baeredygtige-resultater-17-verdensmal/ ,Danish,6.52528548128176E-05,6.52528548180643E-05,6.52528548167941E-05,6.52528548149304E-05,6.52528548186071E-05,6.52528548157839E-05,6.5252854815671E-05,6.52528548154211E-05,6.52528548285547E-05,6.52528548149093E-05,6.52528548148234E-05,6.52528548147789E-05,6.52528548154819E-05,6.52528548150349E-05,6.52528548154107E-05,6.52528548174903E-05,6.52528548219599E-05,6.52528548157042E-05,6.5252854813671E-05,6.5252854815252E-05,1.89245247840881,1.38128817081451
geus,https://www.geus.dk/produkter-ydelser-og-faciliteter/publikationer/populaervidenskab/boeger/mineralske-raastoffer-baeredygtighed-og-innovation/ ,Danish,0.002857142857269,0.002857142857342,0.002857142857344,0.002857142857276,0.002857142857669,0.002857142857322,0.002857142857314,0.002857142857326,0.00285714285736,0.0028571428576,0.002857142857314,0.002857142857302,0.002857142857312,0.002857142857686,0.002857142857315,0.002857142857738,0.002857142857428,0.002857142857294,0.002857142857281,0.00285714285733,9.61863994598389,5.80077600479126
celsa-steelservice,https://celsa-steelservice.dk/kvalitet-og-miljo/baeredygtig-produktion/ ,Danish,0.000434782608702,0.00043478260872,0.000434782608721,0.000434782608718,0.000434782608743,0.000434782608721,0.000434782608724,0.000434782608718,0.000434782608776,0.000434782608748,0.000434782608716,0.000434782608716,0.00043478260872,0.000434782608723,0.000434782608717,0.000434782608761,0.000434782608745,0.000434782608723,0.000434782608708,0.000434782608715,4.38812017440796,7.30599927902222
groenvaekst,https://groenvaekst.dk/ ,Danish,0.00040816326532,0.000408163265335,0.000408163265333,0.000408163265324,0.172540194341035,0.000408163265326,0.000408163265333,0.000408163265327,0.000408163265365,0.000408163265322,0.000408163265326,0.000408163265326,0.000408163265326,0.000408163265341,0.00040816326534,0.000408163265339,0.000408163265347,0.106907541304108,0.00040816326532,0.000408163265325,6.06458902359009,9.59328556060791
seimei,https://seimei.eu/ ,Danish,0.000634920634926,0.000634920634957,0.000634920634954,0.000634920634964,0.000634920635016,0.000634920634949,0.000634920634951,0.000634920634954,0.000634920634984,0.000634920634948,0.000634920634947,0.000634920634945,0.000634920634948,0.000634920634943,0.000634920634946,0.000634920634992,0.000634920634976,0.000634920634955,0.000634920634937,0.000634920634947,6.5691499710083,7.5872540473938
norlys,https://norlys.dk/erhverv/energi/energioptimering/baeredygtighed ,Danish,0.000140845070424,0.000140845070431,0.000140845070429,0.000140845070434,0.000140845070445,0.00014084507043,0.00014084507043,0.000140845070429,0.000140845070437,0.000140845070428,0.000140845070428,0.000140845070428,0.000140845070428,0.000140845070427,0.000140845070429,0.000140845070433,0.000140845070435,0.000140845070432,0.000140845070426,0.000140845070428,1.92098486423492,2.79929256439209
buildinggreen,https://buildinggreen.eu/baeredygtigbyggeproces/ https://buildinggreen.eu/baeredygtigbyggeproces/ ,Danish,0.000108991825616,0.000108991825622,0.000108991825624,0.000108991825619,0.000108991827947,0.00010899182562,0.000108991825619,0.000108991825619,0.000108991825627,0.000108991825619,0.000108991825618,0.000108991825618,0.00010899182562,0.000108991825623,0.000108991825623,0.000108991825622,0.000108991825624,0.000108991825624,0.000108991825617,0.000108991825619,1.97624015808105,2.21365571022034
dtu,https://engtech.dtu.dk/erhvervssamarbejde/baeredygtig-produktion http://www.bridging.dtu.dk/Projekter ,Danish,0.000500000000006,0.000500000000021,0.000500000000023,0.000500000000019,0.000500000000135,0.000500000000027,0.000500000000026,0.000500000000023,0.000500000000062,0.00050000000002,0.00050000000002,0.000500000000016,0.000500000000021,0.000500000000013,0.000500000000019,0.000500000000037,0.000500000000044,0.000500000000026,0.000500000000011,0.00050000000002,5.17449712753296,7.10941553115845
koldinghavn,https://koldinghavn.dk/ ,Danish,0.000547945205487,0.000547945205517,0.000547945205517,0.000547945205522,0.000547945205571,0.000547945205508,0.000547945205523,0.000547945205509,0.000547945205563,0.000547945205511,0.000547945205509,0.000547945205505,0.00054794520551,0.000547945205492,0.000547945205515,0.000547945205552,0.000547945205584,0.000547945205528,0.000547945205501,0.000547945205505,5.67718076705933,5.77496671676636
