topic,word,weight
TOPIC_0,iceland,4.401948217156163
TOPIC_0,energy,2.452821261624727
TOPIC_0,development,2.3497216111211614
TOPIC_0,government,2.344797705008305
TOPIC_0,icelandic,1.917480395923594
TOPIC_0,country,1.6559905121322647
TOPIC_0,sustainable,1.6110401290399305
TOPIC_0,challenges,1.6017553141477372
TOPIC_0,geothermal,1.4373322533612791
TOPIC_0,sdgs,1.369211313118054
TOPIC_0,report,1.3629873551719571
TOPIC_0,states,1.3447101966431427
TOPIC_0,success,1.3276321998878535
TOPIC_0,transition,1.3146367273960702
TOPIC_0,work,1.3052431394929775
TOPIC_0,source,1.2915422640916494
TOPIC_0,countries,1.2908581687845815
TOPIC_0,climate,1.2860380200609487
TOPIC_0,waste,1.2847728145807387
TOPIC_0,change,1.2657814573172343
TOPIC_0,regard,1.2395811569405657
TOPIC_0,resources,1.2276773853904785
TOPIC_0,factors,1.2140252969619687
TOPIC_0,national,1.2063105050097196
TOPIC_0,action,1.2016760956408774
TOPIC_1,program,1.6283148171936737
TOPIC_1,china,1.4907753450067858
TOPIC_1,president,1.3754068878331773
TOPIC_1,greenland,1.3284217119528436
TOPIC_1,sustainability,1.3000209777512
TOPIC_1,blue,1.253344587999512
TOPIC_1,energy,1.2056239071137926
TOPIC_1,development,1.1933825197749512
TOPIC_1,rare,1.1823641769980364
TOPIC_1,world,1.1778999897070672
TOPIC_1,aquaculture,1.15196371040881
TOPIC_1,plan,1.1487587805516626
TOPIC_1,salmon,1.142699309962958
TOPIC_1,respect,1.1409686375686927
TOPIC_1,lagoon,1.1342869514273672
TOPIC_1,used,1.112228415087884
TOPIC_1,iceland,1.106588252646354
TOPIC_1,quotas,1.088244892170722
TOPIC_1,global,1.0743976675607438
TOPIC_1,geothermal,1.0696865125473165
TOPIC_1,time,1.0618121675191312
TOPIC_1,students,1.05454468446804
TOPIC_1,sustainable,1.051086709607748
TOPIC_1,industry,1.047085268821172
TOPIC_1,day,1.0464163906351924
TOPIC_2,health,5.361203807009664
TOPIC_2,iceland,3.640065607267969
TOPIC_2,countries,2.3819560492613117
TOPIC_2,president,2.0354262548340816
TOPIC_2,global,1.8837413973909731
TOPIC_2,member,1.733077936659858
TOPIC_2,general,1.681959552601747
TOPIC_2,tourism,1.648868777936597
TOPIC_2,director,1.636525340129752
TOPIC_2,world,1.5988421370250312
TOPIC_2,women,1.560032579227049
TOPIC_2,country,1.549353441901702
TOPIC_2,small,1.5368625208837263
TOPIC_2,ministry,1.5169925420620174
TOPIC_2,development,1.4698777745440736
TOPIC_2,2020,1.4211363385944384
TOPIC_2,354,1.3923262086364525
TOPIC_2,minister,1.3918991735704194
TOPIC_2,initiative,1.369928383888974
TOPIC_2,2013,1.3625212787416332
TOPIC_2,international,1.3562525445246714
TOPIC_2,founder,1.3549821943444678
TOPIC_2,data,1.3511600854120187
TOPIC_2,want,1.3480272487812788
TOPIC_2,town,1.3467436697545658
TOPIC_3,women,14.28900617092847
TOPIC_3,president,12.664055459789951
TOPIC_3,global,9.758122365404574
TOPIC_3,director,9.650506254612328
TOPIC_3,member,9.622494039139843
TOPIC_3,ceo,9.582019485677945
TOPIC_3,founder,7.296903667151112
TOPIC_3,executive,6.53932973931105
TOPIC_3,leaders,6.058812913719793
TOPIC_3,world,5.959978635953046
TOPIC_3,minister,5.408171519501703
TOPIC_3,vice,4.954164197386257
TOPIC_3,iceland,4.948139544552282
TOPIC_3,council,4.9126532113690695
TOPIC_3,forum,4.698463598268631
TOPIC_3,board,4.445222970221134
TOPIC_3,general,4.176571747362357
TOPIC_3,university,3.7241955282647625
TOPIC_3,deputy,3.675854063918444
TOPIC_3,2014,3.6372041295283766
TOPIC_3,affairs,3.5615383605644446
TOPIC_3,senior,3.4837900453332438
TOPIC_3,secretary,3.4191407905002906
TOPIC_3,health,3.254641587850048
TOPIC_3,international,3.2142848086337406
TOPIC_4,2017,8.24378151830714
