Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,X-UMAP,Y-UMAP
arctic-council,https://arctic-council.org/en/ ,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.719466686248779,3.0973715782165527
cia,https://www.cia.gov/the-world-factbook/countries/iceland/ ,True,False,False,False,False,False,False,False,False,False,True,False,False,4.435579429540429e-05,4.435578930421634e-05,4.435579477679548e-05,4.435581141482846e-05,0.6746295822760975,4.43558020873333e-05,4.435580189512632e-05,4.43558049142588e-05,4.435579926843152e-05,4.4355790950887954e-05,4.435579448606636e-05,4.4355790637305285e-05,0.3247937923574818,4.435579999666428e-05,4.435579239341127e-05,4.322267532348633,2.991405725479126
thegreenprogram,https://thegreenprogram.com/programs/iceland https://thegreenprogram.com/programs/iceland https://thegreenprogram.com/programs/iceland ,False,False,True,True,True,False,False,False,False,False,True,False,False,2.6195175800249303e-05,2.6195175258200705e-05,2.6195175624723547e-05,2.619517701133712e-05,2.619517547801488e-05,2.619517629915124e-05,2.619517677376515e-05,2.6195177166673255e-05,2.619517511216689e-05,2.619517553139425e-05,2.6195176572070668e-05,2.619517729749714e-05,2.619519820585822e-05,0.9996332675108496,2.6195177019058885e-05,4.216773509979248,5.364213466644287
europa,https://www.fch.europa.eu/news/iceland-road-sustainable-transport ,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0004166672725369,0.0004166672728138,0.0004166673876363,0.0004166681059199,0.0004166673714578,0.0004166672887639,0.0004166673230946,0.0004166673040333,0.0004166672614526,0.0004166672302525,0.0004166672876377,0.0004166673082973,0.9941666566492094,0.0004166676323284,0.0004166673045647,3.724804401397705,5.163183212280273
hi,https://english.hi.is/sustainability_and_environment ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.002564106742489,0.0025641063536001,0.0025641058065248,0.0025641079378873,0.0025641055677877,0.0025641063406552,0.0025641064677462,0.0025641064389962,0.0025641063369165,0.002564105785594,0.0025641059192034,0.0025641063677009,0.4852248263468268,0.4814417911410165,0.0025641064470548,4.16558313369751,5.871623992919922
matadornetwork,https://matadornetwork.com/change/iceland-green-economy/ ,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0001626018537605,0.0001626018476059,0.0001626018508878,0.0001626018855759,0.0001626018888097,0.0001626018709814,0.0001626018515085,0.0001626018611119,0.0001626018586816,0.0001626018524107,0.0001626018532247,0.0001626018618756,0.9977235738130024,0.0001626019992918,0.0001626018512709,6.538021564483643,5.37600040435791
salmon-from-the-faroe-islands,http://salmon-from-the-faroe-islands.com/sustainability.html ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0004192878497882,0.0004192881471169,0.0004192878663478,0.0004192877398071,0.0004192879022993,0.0004192878342931,0.000419287891282,0.0004192878630886,0.0004192878656975,0.0004192879066335,0.0004192878798006,0.0004192878906799,0.9941299695397908,0.0004192879488693,0.0004192878745044,3.411301374435425,5.4431233406066895
ru,https://en.ru.is/ise ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0003044144995988,0.0003044144807956,0.0003044145447808,0.0003044147061305,0.0003044145320678,0.0003044145283264,0.0003044145272174,0.0003044146401814,0.0003044144943322,0.0003044144996063,0.000304414506925,0.0003044145475071,0.7412752659947862,0.2547673447357798,0.0003044147619641,5.065850257873535,3.9409377574920654
circularsolutions,https://www.circularsolutions.is/ ,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0006472502338808,0.0006472501625551,0.0006472502355463,0.5068979495299847,0.0006472503192322,0.0006472501602668,0.0006472501105531,0.00064725025338,0.0006472501790292,0.0006472501767543,0.0006472502318868,0.0006472501559381,0.4846877974488238,0.0006472506294341,0.0006472501727343,4.289546012878418,3.9213855266571045
hihostels,https://www.hihostels.com/hostels/selfoss ,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0027777823847264,0.0027777824921977,0.472423373928085,0.0027777825764511,0.0027777819411798,0.0027777827439672,0.0027777836457828,0.0027777826903156,0.002777782902663,0.0027777828940436,0.0027777825593712,0.0027777829647666,0.0027777857774906,0.4914654479853101,0.0027777825136486,5.222538471221924,5.613584518432617
blueandgreentomorrow,https://blueandgreentomorrow.com/features/sustainability-in-the-city-reykjavik-iceland/ https://blueandgreentomorrow.com/features/sustainability-in-the-city-reykjavik-iceland/ ,False,False,True,True,False,False,False,False,False,False,True,False,False,0.0002014101659685,0.0002014101638784,0.0002014101716913,0.0002014101426881,0.0002014102342254,0.0002014102309324,0.0002014101830437,0.0002014101955334,0.0002014101677401,0.0002014101683763,0.0002014101624926,0.000201410170378,0.9971802572880916,0.0002014103451861,0.0002014102097738,5.847541332244873,4.707172870635986
bluelagoon,https://www.bluelagoon.com/about/sustainability ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0003115269431191,0.0003115270377237,0.0003115269453645,0.0003115269414116,0.0003115269309255,0.000311526964648,0.0003115270309318,0.000311526949553,0.0003115269516913,0.000311526942592,0.0003115269571328,0.0003115271362737,0.9956386221624638,0.0003115271847473,0.0003115269214213,4.672536373138428,4.974482536315918
eco-business,https://www.eco-business.com/opinion/the-four-pillars-of-singapores-sustainable-development-success/ ,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0001443003539633,0.000144300346643,0.0001443003660657,0.0001443003945104,0.0001443003825361,0.0001443003644806,0.0001443003612224,0.0001443003486304,0.0001443003513258,0.0001443003479645,0.0001443003500048,0.0001443003498477,0.9979797947975184,0.0001443005322072,0.0001443003530794,6.952401638031006,5.11808967590332
hiddeniceland,https://hiddeniceland.is/sustainable-tourism-in-iceland/ ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0001098299254274,0.0001098299232107,0.0001098299316166,0.0001098299219007,0.000109829930719,0.0001098299653609,0.0001098299329748,0.0001098299208097,0.0001098299489286,0.0001098299355708,0.000109829930167,0.0001098299364318,0.9984623808068944,0.0001098300669809,0.0001098299230062,6.917389869689941,3.9116597175598145
un,https://sustainabledevelopment.un.org/memberstates/iceland https://www.un.org/en/chronicle/article/icelands-sustainable-energy-story-model-world https://sustainabledevelopment.un.org/memberstates/iceland https://sdgs.un.org/goals https://www.un.org/en/chronicle/article/icelands-sustainable-energy-story-model-world https://sustainabledevelopment.un.org/memberstates/iceland https://www.un.org/en/chronicle/article/icelands-sustainable-energy-story-model-world https://sustainabledevelopment.un.org/memberstates/iceland ,True,False,True,True,True,False,False,False,False,False,True,False,False,9.299319918258345e-06,9.299309030934825e-06,9.299309773979046e-06,9.299312941760955e-06,9.299310128544942e-06,9.299310178791606e-06,9.299314596576912e-06,9.299310291510322e-06,9.299310038159503e-06,9.299309551147483e-06,9.299310189937064e-06,9.299309739881498e-06,0.9998698096306872,9.29932326516958e-06,9.299309668018858e-06,7.6136322021484375,4.177978992462158
huffpost,https://www.huffpost.com/entry/sustainable-tourism-lesso_b_12564044 ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0001232287724809,0.0001232287764136,0.0001232287954837,0.0001232288712008,0.0001232287912343,0.0001232287967064,0.0001232287870715,0.0001232287782793,0.0001232287807064,0.0001232287793079,0.0001232287732533,0.0001232287863408,0.9982747968210012,0.0001232289101651,0.000123228780354,6.834532260894775,4.501068115234375
siceland,https://siceland.com/sustainability/ ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0016260191125474,0.00162601914647,0.0016260193335657,0.0659423436912193,0.0016260186087227,0.0016260188221679,0.0016260193506872,0.0016260188732673,0.0016260187155373,0.0016260203106218,0.0016260190018935,0.0016260190661134,0.6482414295485264,0.2663039968048144,0.001626019613845,4.662689685821533,4.314821720123291
matorka,https://matorka.is/sustainability/ ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0018018039945308,0.0018018046679239,0.0018018040340602,0.0018018037768699,0.0018018039818347,0.0018018037795345,0.0018018041088105,0.0018018041233337,0.001801803998517,0.0018018042498936,0.0018018041238215,0.001801804249108,0.9747747417754982,0.0018018051472365,0.0018018039890261,5.022284030914307,6.279429912567139
reykjavikforum,https://reykjavikforum.global/ ,False,False,False,False,True,False,False,False,False,False,True,False,False,5.424469753866515e-05,5.4244692665738254e-05,5.424470924297687e-05,0.9992405740871216,5.42447121006968e-05,5.424469906421026e-05,5.4244725156633205e-05,5.424470057695144e-05,5.42446969991414e-05,5.4244692807013626e-05,5.424469713453743e-05,5.4244693841737385e-05,5.424478216862436e-05,5.424471761556995e-05,5.424469596577227e-05,4.536827564239502,4.1579108238220215
oecd,http://www.oecd.org/environment/country-reviews/Iceland%20Highlights%20web6.pdf http://www.oecd.org/environment/iceland2014.htm ,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0004219415112926,0.0004219414671251,0.0004219414592347,0.0004219414505058,0.0004219415660656,0.0004219415687609,0.0004219415521434,0.000421941533047,0.000421941513541,0.0004219414989496,0.0004219414747571,0.0004219415310854,0.9940928187003196,0.0004219417071306,0.0004219414660409,3.520756244659424,5.319957733154297
