topic,word,weight
TOPIC_12,project,195.41863479621887
TOPIC_12,year,162.97084893541262
TOPIC_12,site,151.11156702146366
TOPIC_12,work,145.57048615499963
TOPIC_12,development,136.25555159167902
TOPIC_12,mineral,133.45846065156078
TOPIC_12,process,132.79987259695008
TOPIC_12,operations,130.65761748876037
TOPIC_12,production,122.28853300930194
TOPIC_12,time,122.2405448505399
TOPIC_12,think,120.82261378466329
TOPIC_12,just,120.19767136215768
TOPIC_12,exploration,118.68279733607139
TOPIC_12,world,116.50444707941149
TOPIC_12,years,114.67701045228279
TOPIC_12,open,112.52296821653199
TOPIC_12,industry,104.85997842360187
TOPIC_12,like,102.99826492329949
TOPIC_12,000,102.31778773771336
TOPIC_12,people,102.31012759006862
TOPIC_12,arctic,100.48539472160802
TOPIC_13,arctic,296.90077441146383
TOPIC_13,vary,279.98573666428774
TOPIC_13,according,273.40315585156065
TOPIC_13,environmental,267.9330477961659
TOPIC_13,geographical,267.21682156993575
TOPIC_13,cultural,255.4524645541867
TOPIC_13,scientists,254.46897690794842
TOPIC_13,scientific,249.6410120987668
TOPIC_13,perspectives,247.9332850995494
TOPIC_13,political,237.0375889413527
TOPIC_13,read,235.17069035080556
TOPIC_13,define,235.14625514767494
TOPIC_13,interact,205.85321102035874
TOPIC_13,having,201.64342548314448
TOPIC_13,areas,198.83330833963353
TOPIC_13,latitude,188.1052839295651
TOPIC_13,long,180.88668408944173
TOPIC_13,cool,180.67252335790033
TOPIC_13,short,180.13037577746124
TOPIC_13,summers,178.1176175726818
TOPIC_13,high,178.08207846214862
TOPIC_13,winters,176.14094420928876
TOPIC_13,news,173.37959213678405
TOPIC_13,station,122.45928127135066
TOPIC_13,field,71.24126386473881
TOPIC_14,iceland,347.14457949546215
TOPIC_14,tourism,156.0871443205919
TOPIC_14,country,89.05277809604716
TOPIC_14,icelandic,72.11416283901153
TOPIC_14,development,32.29893135300077
TOPIC_14,international,31.999293323941266
TOPIC_14,islands,31.392902598574164
TOPIC_14,sustainable,30.564762156583132
TOPIC_14,council,30.37283344187485
TOPIC_14,arctic,26.241021937336185
TOPIC_14,industry,26.174804447965467
TOPIC_14,finland,25.89972268058651
TOPIC_14,cooperation,22.543571509826645
TOPIC_14,nature,20.52419980172567
TOPIC_14,work,20.47764072570272
TOPIC_14,year,19.489298263927147
TOPIC_14,number,17.743968731712933
TOPIC_14,whales,16.889360677371776
TOPIC_14,united,16.208439868441957
TOPIC_14,action,15.995635202030687
TOPIC_14,said,15.808889153583884
TOPIC_14,years,15.230000500426451
TOPIC_14,meeting,15.153296676126299
TOPIC_14,travel,15.133930183339201
TOPIC_14,countries,15.069849087473848
TOPIC_15,001,939.5701213576954
TOPIC_15,developing,773.5692019747609
TOPIC_15,world,295.9853905386657
TOPIC_15,developed,290.42071079820704
TOPIC_15,pdf,252.974950908182
TOPIC_15,002,229.87653725937395
TOPIC_15,iceland,229.86233507021458
TOPIC_15,019,218.21583272465705
TOPIC_15,202,205.61785581372655
TOPIC_15,150,205.46789004990467
TOPIC_15,419,195.7095178367381
TOPIC_15,142,191.6695590301316
TOPIC_15,sustainable,181.41228301910644
TOPIC_15,development,165.1317985735806
TOPIC_15,europe,156.8728215544213
TOPIC_15,climate,154.8118861549603
TOPIC_15,asia,147.82430513425427
TOPIC_15,africa,145.9098296919875
TOPIC_15,geothermal,132.61714883990567
TOPIC_15,change,118.51423088842435
TOPIC_15,global,113.43004363816274
TOPIC_15,energy,106.9995903441584
