topic,word,weight
TOPIC_7,safety,5.859270073296828
TOPIC_7,methane,5.847879138655783
TOPIC_7,sustainable,5.619629164739765
TOPIC_7,large,5.441467128263608
TOPIC_7,question,5.209201870742355
TOPIC_7,facilities,5.170452697567219
TOPIC_7,longyearbyen,5.099719340057625
TOPIC_7,businesses,4.809274519756911
TOPIC_7,activities,4.616670107031677
TOPIC_7,help,4.5552065427995885
TOPIC_7,wants,4.52954260836491
TOPIC_7,development,4.476763459688521
TOPIC_7,service,4.470640529365124
TOPIC_7,industry,4.0990526397470095
TOPIC_8,svalbard,4.560731706478656
TOPIC_8,longyearbyen,2.4461870051160637
TOPIC_8,arctic,2.0470899455997307
TOPIC_8,polar,1.948382605719731
TOPIC_8,tourism,1.7403150464824362
TOPIC_8,cruise,1.6877019427894762
TOPIC_8,pdf,1.5976199793616734
TOPIC_8,world,1.4488301284296634
TOPIC_8,seed,1.4277947870934484
TOPIC_8,expedition,1.419104635680764
TOPIC_8,says,1.3949815211593317
TOPIC_8,norway,1.3769646138124976
TOPIC_8,international,1.2884037896231129
TOPIC_8,sustainable,1.2771392004202298
TOPIC_8,climate,1.268455321201377
TOPIC_8,global,1.2573516311697785
TOPIC_8,local,1.2253473501810384
TOPIC_8,food,1.2205911426690514
TOPIC_8,change,1.1975439781801342
TOPIC_8,nature,1.1583552985000904
TOPIC_8,environmental,1.1544098718994464
TOPIC_8,industry,1.1353755377401868
TOPIC_8,ships,1.112428391301247
TOPIC_8,destination,1.1026068961084103
TOPIC_8,sea,1.0906182684096324
TOPIC_9,svalbard,2.322175120483535
TOPIC_9,arctic,2.282043791888174
TOPIC_9,population,2.087787700689323
TOPIC_9,environment,2.006583679005963
TOPIC_9,norwegian,1.3779085451790662
TOPIC_9,tourism,1.3445959846028088
TOPIC_9,nordic,1.2941065930946543
TOPIC_9,water,1.2930752445422269
TOPIC_9,waste,1.2689384111118909
TOPIC_9,ice,1.2621497328351678
TOPIC_9,polar,1.2363840628565246
TOPIC_9,social,1.2319465595608918
TOPIC_9,activities,1.2156071562096427
TOPIC_9,film,1.2059274054145936
TOPIC_9,research,1.2004424522433308
TOPIC_9,festival,1.16911401994211
TOPIC_9,environmental,1.1039768625635247
TOPIC_9,north,1.0957562059204746
TOPIC_9,available,1.0934510181545811
TOPIC_9,coastal,1.0620723604729525
TOPIC_9,economic,1.0593709085441307
TOPIC_9,plastic,1.056313870141489
TOPIC_9,world,1.0543599860339412
TOPIC_9,access,1.0529014245562367
TOPIC_9,norway,1.0499653767323418
TOPIC_10,svalbard,314.898297631993
TOPIC_10,arctic,164.50064580439428
TOPIC_10,polar,137.14503229770202
TOPIC_10,ice,68.3808934629423
TOPIC_10,bears,58.71600151711868
TOPIC_10,spitsbergen,53.760360234811394
TOPIC_10,bear,51.243334436362154
TOPIC_10,environmental,51.00223148017335
TOPIC_10,norwegian,49.545076349924116
TOPIC_10,environment,48.69897017839782
TOPIC_10,sea,48.63047288480363
TOPIC_10,norway,47.797352886433146
TOPIC_10,areas,47.23488277092013
TOPIC_10,section,46.82565701081547
TOPIC_10,use,43.74132262120853
TOPIC_10,act,42.86734237545686
TOPIC_10,time,42.830805353324486
TOPIC_10,fishing,42.496662182965345
TOPIC_10,governor,41.21276111342413
TOPIC_10,shall,40.70928090875872
TOPIC_10,regulations,40.3845097121063
TOPIC_10,north,40.33673656972484
TOPIC_10,area,38.91105870322874
TOPIC_10,20,38.698711641901276
TOPIC_10,land,38.46135695371623
TOPIC_11,warranty,43.692030645060655
TOPIC_11,quartz,23.171922015955705
