Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,X-UMAP,Y-UMAP
rcaanc-cirnac,https://www.rcaanc-cirnac.gc.ca/eng/1100100036042/1547658056831 https://www.rcaanc-cirnac.gc.ca/eng/1100100036000/1547749889500 https://www.rcaanc-cirnac.gc.ca/eng/1562939617400/1562939658000 https://www.rcaanc-cirnac.gc.ca/eng/1100100036042/1547658056831 https://www.rcaanc-cirnac.gc.ca/eng/1565186303207/1565186324673 https://www.rcaanc-cirnac.gc.ca/eng/1453397726970/1547750775256 https://www.rcaanc-cirnac.gc.ca/eng/1100100036042/1547658056831 ,True,True,True,True,True,False,False,False,False,False,False,True,False,3.342865986444873e-06,3.342865775504578e-06,3.342865833416728e-06,3.342866568315182e-06,3.3428672318640977e-06,3.342867622687375e-06,3.3428643278583613e-06,0.0684925337118205,3.342869388123877e-06,3.3428678588529405e-06,3.342867342192107e-06,0.9314640090231204,3.3428654362636528e-06,3.3428658118946578e-06,3.342865875629432e-06,14.36485767364502,1.4358190298080444
cbc,https://www.cbc.ca/news/canada/north/grays-bay-road-and-port-project-1.3676165 https://www.cbc.ca/news/canada/north/nunavut-inuit-infrastructure-gap-inequality-1.5770924 https://www.cbc.ca/news/canada/north/nunavut-dolphin-and-union-caribou-tah-1.5730857 https://www.cbc.ca/news/canada/north/agnico-eagle-nunavummiut-protest-1.5502726 https://www.cbc.ca/news/canada/north/hunters-inuit-knowledge-ignored-nunavut-mine-environmental-study-1.5726454 ,True,True,True,True,False,False,False,False,False,False,False,True,False,5.635400110395465e-05,5.6353999102257605e-05,5.635400344947377e-05,0.0527942162181139,5.635401923974123e-05,0.946473181526218,5.635397293276448e-05,5.635405294409649e-05,5.635404270416742e-05,5.635406765270019e-05,5.635403928422547e-05,5.635403490322378e-05,5.635399851552014e-05,5.63540080759456e-05,5.6354015759728886e-05,16.649452209472656,-0.9253896474838257
nrcan,https://www.nrcan.gc.ca/our-natural-resources/energy-sources-distribution/clean-fossil-fuels/natural-gas/shale-and-tight-resources-canada/nunavuts-shale-and-tight-resources/17706 https://www.nrcan.gc.ca/science-data/science-research/earth-sciences/earth-sciences-resources/earth-sciences-federal-programs/diavik-diamond-mine-northwest-territories/8816 https://www.nrcan.gc.ca/science-data/science-research/earth-sciences/earth-sciences-resources/earth-sciences-federal-programs/minerals-and-metals-policy-government-canada/8690 https://www.nrcan.gc.ca/earth-sciences/geomatics/satellite-imagery-air-photos/sensors-methods/visible-infrared/tool-technique-development/9717 https://www.nrcan.gc.ca/earth-sciences/geomatics/satellite-imagery-air-photos/sensors-methods/visible-infrared/tool-technique-development/9717 ,True,True,False,False,True,False,False,False,False,False,False,True,False,9.795291993666064e-06,9.795290949046822e-06,9.795292293602176e-06,9.79529424133304e-06,9.79529712657384e-06,9.795299592303816e-06,9.795288073929432e-06,9.795296430983596e-06,0.9998628658562227,9.795298097141218e-06,9.795299453135023e-06,9.795318179882397e-06,9.79529109154358e-06,9.795293100245716e-06,9.79529315388103e-06,15.449469566345215,0.6186128258705139
ctvnews,https://www.ctvnews.ca/canada/my-people-need-help-nunavut-mp-s-report-on-housing-decries-living-conditions-1.5362663 https://www.ctvnews.ca/politics/nunavut-ndp-mp-mumilaaq-qaqqaq-returns-from-leave-after-burnout-depression-1.5254042 https://www.ctvnews.ca/canada/anything-is-possible-nunavut-greenhouses-bring-food-jobs-to-tundra-1.4787362 https://www.ctvnews.ca/canada/these-spaces-are-lifelines-nunavut-lockdown-leaves-some-with-nowhere-to-go-1.5203551 https://www.ctvnews.ca/canada/mp-visits-homes-across-nunavut-says-people-are-basically-living-in-mould-boxes-1.5075579 https://www.ctvnews.ca/canada/anything-is-possible-nunavut-greenhouses-bring-food-jobs-to-tundra-1.4787362 ,True,True,True,True,False,False,False,False,False,False,False,True,False,7.870931198955937e-05,7.870930018409394e-05,7.870929888727915e-05,7.870940060088984e-05,7.870929727060651e-05,0.9474507670942384,7.870926655453385e-05,7.870936691067739e-05,7.870931531710716e-05,7.870938245776718e-05,0.0515260116500002,7.870935208034306e-05,7.870930043689132e-05,7.87093176617693e-05,7.870934540990446e-05,15.636338233947754,-0.8917174339294434
infrastructure,https://www.infrastructure.gc.ca/plan/letters-lettres/pt-nu-eng.html https://www.infrastructure.gc.ca/pt-sp/nu-eng.html ,False,True,False,False,False,False,False,False,False,False,False,True,False,5.812273629224149e-05,5.812272506873045e-05,5.8122741943502685e-05,5.812276802004896e-05,5.812275580754206e-05,0.0031230636524685,5.812270622311672e-05,5.812276019083066e-05,0.00850041154146,5.812276427318141e-05,0.9257586525299396,0.0619785220608472,5.812273549330412e-05,5.812276160772452e-05,5.812276036422789e-05,12.183879852294922,4.274003982543945
miragenews,https://www.miragenews.com/canada-supports-nunavuts-fishing-and-sealing-534626/ https://www.miragenews.com/cannor-makes-key-investments-in-nunavuts-534625/ ,False,True,False,False,False,False,False,False,False,False,False,True,False,0.000113960311453,0.0001139603031823,0.0001139603197717,0.0001139604324016,0.0774179146013212,0.3652069713762846,0.00011396024958,0.0001139604464287,0.1296633567926452,0.1686408745149547,0.2579312792816768,0.0001139603806503,0.0001139603024891,0.0001139603498719,0.0001139603372881,14.25076961517334,0.05723586305975914
modernfarmer,https://modernfarmer.com/2013/10/arctic-farming/ https://modernfarmer.com/2013/10/arctic-farming/ https://modernfarmer.com/2013/10/arctic-farming/ ,True,True,True,False,False,False,False,False,False,False,False,True,False,4.796170699564338e-05,4.796170230423582e-05,4.796170220934913e-05,4.7961745603415546e-05,4.7961705947626986e-05,0.9993285359777072,4.796168888634261e-05,4.796171641849114e-05,4.796171340831791e-05,4.796173703486356e-05,4.796174380151601e-05,4.7961725793850974e-05,4.796170423419447e-05,4.796170661487782e-05,4.796172303995666e-05,17.3504638671875,-1.435568928718567
asc-csa,https://asc-csa.gc.ca/eng/sciences/food-production/naurvik-project-in-nunavut.asp ,False,True,False,False,False,False,False,False,False,False,False,True,False,0.000430108253222,0.0004301081901377,0.0004301082605794,0.0004301085408864,0.0004301082938242,0.8298066522496063,0.0004301080499968,0.0004301084511567,0.000430108709867,0.0004301086558405,0.1646019386302305,0.0004301085431368,0.0004301082439812,0.0004301084262336,0.0004301085013006,13.486857414245605,0.17777465283870697
Nunavut Wildlife Management Board,https://www.facebook.com/NWMBmedia/?__xts__%5B0%5D=68.ARCCqM1aKL-GsSMk-Ejg929O2Vvg8AOeFqwnC7_prgx7fyz0_RlC-c9SaAKFaRXRdX91yd0P_1Ck7k0iZEZnybeMivBQbDjrMnuHKuILDtifWDXGn7iTRMJcsEl7ILSiajmrvY_K3ptdz1vP4SIxvqe1dzQDt7xKdhTIAXVLoCh4fkVT7GPeFdOXnq_t5fSg_SWgtCiRrZV4_J--mb3mqqrNTqqIvyJDXVsma3aQOxdyAUFKFR3bv_Z88l-yAHzcuz2j44L3uyhgRb4F2cBM8XEVmhj_Dsq9XhroXkh6iqqiu318ssR9gAM9Ast_Tj1fIi23X1tznGSjG4h0GaEOo4zDIDwh https://www.facebook.com/NWMBmedia/?__xts__%5B0%5D=68.ARAXN-Y_dFKVVDJdxoPnEIctiDUuXH-Ym5NwfIr2y1u1vaQleBDuvMaZHv0n3lmajiJXUU_QxKgo9KarrjzevaTxM2XQ1qruZoci75AMRD9lgsItQNPu7pDTVYbLXrpaPA0punkM6plbkb2_wJypwL84_KXA0H7OvPeZCE8O0MpVakbt-lnw23xlCAnW1uayls0DaHJ8OPk7TE2w312q8iQK7WLuSiEEvHpNp504n_6ZiUEelAGZmmvk6e4lQ9VWW1GGSRfF0vyiC8k9j_Kmo9bvFbSvj395vg_4EpUUO5I1GC0a-Lot7FVmMWDu8qNTY3A1jvCwcyvLwcgnG-z4dmpy4t-lFr72yPEVWnNX0qhMgDO-xvq8grjbjiXBFsrKijPSqQ6Q https://www.facebook.com/NWMBmedia/?__xts__%5B0%5D=68.ARAXN-Y_dFKVVDJdxoPnEIctiDUuXH-Ym5NwfIr2y1u1vaQleBDuvMaZHv0n3lmajiJXUU_QxKgo9KarrjzevaTxM2XQ1qruZoci75AMRD9lgsItQNPu7pDTVYbLXrpaPA0punkM6plbkb2_wJypwL84_KXA0H7OvPeZCE8O0MpVakbt-lnw23xlCAnW1uayls0DaHJ8OPk7TE2w312q8iQK7WLuSiEEvHpNp504n_6ZiUEelAGZmmvk6e4lQ9VWW1GGSRfF0vyiC8k9j_Kmo9bvFbSvj395vg_4EpUUO5I1GC0a-Lot7FVmMWDu8qNTY3A1jvCwcyvLwcgnG-z4dmpy4t-lFr72yPEVWnNX0qhMgDO-xvq8grjbjiXBFsrKijPSqQ6Q ,True,True,False,False,False,False,False,False,False,False,False,True,False,0.0095238191750212,0.0095238209430875,0.0095238240718812,0.009523825996302,0.0095238135150489,0.0095238125918451,0.009523819003743,0.416543951384111,0.0095238138533318,0.4596463992171439,0.0095238240793828,0.0095238168067736,0.0095238226565594,0.0095238198658204,0.0095238168399477,12.580487251281738,1.3398617506027222
mromagazine,https://www.mromagazine.com/2021/02/08/nunavut-hunters-block-mine-road-airstrip-say-their-voices-arent-being-heard/ ,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0003584235520322,0.0003584235295158,0.0003584236136065,0.0003584240260435,0.0003584238408183,0.8182467510334528,0.0003584233884256,0.0003584238972785,0.0003584235467178,0.1770937416263866,0.0003584235508238,0.0003584237209895,0.0003584235255514,0.0003584235514994,0.0003584235968575,14.714323997497559,-0.7804638743400574
