Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
irpp,https://policyoptions.irpp.org/magazines/the-mood-of-canada/inuit-and-the-nunavut-land-claims-agreement-supporting-canadas-arctic-sovereignty/ https://policyoptions.irpp.org/magazines/the-mood-of-canada/inuit-and-the-nunavut-land-claims-agreement-supporting-canadas-arctic-sovereignty/ https://policyoptions.irpp.org/magazines/canadas-water-challenges/the-prince-and-the-pauper-nunavut-tunngavik-incorporated-and-the-government-of-nunavut/ https://policyoptions.irpp.org/magazines/canadas-water-challenges/nunavut-and-the-nunavut-land-claims-agreement-an-unresolved-relationship/ https://policyoptions.irpp.org/magazines/the-mood-of-canada/inuit-and-the-nunavut-land-claims-agreement-supporting-canadas-arctic-sovereignty/ ,True,True,False,False,False,False,False,False,False,False,False,True,False,1.326438209539496e-05,1.326438046907822e-05,1.3264381069625162e-05,1.3264384603791081e-05,1.3264387024100199e-05,0.8018877930441812,1.3264374384041728e-05,0.07809030350338515,0.023577944250294164,1.3264385538503966e-05,1.3264388236649211e-05,0.096298050993591,1.3264379412112587e-05,1.3264383294514043e-05,1.3264382420521555e-05
aadnc-aandc,https://www.aadnc-aandc.gc.ca/eng/1100100027774/1100100027775 https://www.aadnc-aandc.gc.ca/eng/1553626312467/1553626362504 ,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0013888910254179357,0.0013888908623250875,0.0013888912965916548,0.0013888912621339176,0.00138889089137968,0.6585220508269594,0.0013888905589912268,0.0013888913491530406,0.0013888909655082858,0.001388890537187841,0.3234223624859703,0.0013888925660781892,0.0013888911209499375,0.001388892123023419,0.0013888921283301062
theglobeandmail,https://www.theglobeandmail.com/report-on-business/industry-news/energy-and-resources/ottawa-approves-nunavut-iron-ore-project/article5915530/ https://www.theglobeandmail.com/canada/article-unique-salt-lakes-discovered-under-nunavut-glacier-a-jewel-for/ https://www.theglobeandmail.com/news/national/the-north/nunavuts-next-generation-the-kids-view-on-life-in-iqaluit/article16443513/ https://www.theglobeandmail.com/news/national/the-north/in-nunavuts-remote-corners-nurses-form-the-backbone-of-health-care/article16480170/ https://www.theglobeandmail.com/opinion/article-in-nunavut-a-land-of-plenty-food-insecurity-abounds/ https://www.theglobeandmail.com/news/national/the-north/nunavuts-next-generation-the-kids-view-on-life-in-iqaluit/article16443513/ https://www.theglobeandmail.com/opinion/article-in-nunavut-a-land-of-plenty-food-insecurity-abounds/ ,True,True,True,True,False,False,False,False,False,False,False,True,False,1.8027792173423997e-05,1.802779027955466e-05,1.8027790380320683e-05,1.8027799104939096e-05,1.8027792319739588e-05,0.999747610858929,1.802778457430442e-05,1.8027795254918577e-05,1.802779561175296e-05,1.8027804334348876e-05,1.8027800339170343e-05,1.802780312222874e-05,1.8027790728130907e-05,1.802779263197535e-05,1.80278102160539e-05
oag-bvg,https://www.oag-bvg.gc.ca/internet/English/nun_201803_e_42874.html https://www.oag-bvg.gc.ca/internet/English/nun_201906_e_43388.html https://www.oag-bvg.gc.ca/internet/English/nun_201803_e_42874.html https://www.oag-bvg.gc.ca/internet/English/nun_201803_e_42874.html ,True,True,False,True,True,False,False,False,False,False,False,True,False,4.027229897789639e-06,4.027229711454994e-06,4.027230133238418e-06,4.02723192231285e-06,4.027231215732436e-06,4.02723457213812e-06,4.027228465306152e-06,4.027231580782688e-06,4.02723185245229e-06,4.027231838424085e-06,4.027234811416998e-06,0.9999436187613419,4.027230168512322e-06,4.027231318973806e-06,4.027231169823646e-06
newswire,https://www.newswire.ca/news-releases/government-of-canada-delivers-marine-safety-infrastructure-to-nunavut-through-the-oceans-protection-plan-702164291.html https://www.newswire.ca/news-releases/prime-minister-announces-new-commissioner-of-nunavut-860313179.html ,False,True,False,False,False,False,False,False,False,False,False,True,False,0.00018674170583591463,0.00018674167744517126,0.0001867417148593518,0.00018674175331609644,0.14710042440188506,0.4522384239928897,0.00018674161145043673,0.00018674187493534993,0.034697739100258085,0.00018674183364170998,0.2833307233973524,0.08076527164638278,0.00018674168781606095,0.00018674186535911036,0.00018674173657275486
cambridge,https://www.cambridge.org/core/journals/polar-record/article/food-security-of-inuit-women-in-arviat-nunavut-the-role-of-socioeconomic-factors-and-climate-change/0BC687B9398473FDA0790E9B71FF08C8 https://www.cambridge.org/core/journals/journal-of-glaciology/article/glacier-change-on-axel-heiberg-island-nunavut-canada/179791948CA6A5BB702785C4BE2907F4 https://www.cambridge.org/core/journals/journal-of-glaciology/article/area-change-of-glaciers-across-northern-ellesmere-island-nunavut-between-1999-and-2015/597055ECFD496885D0CF0CB8C9528E8E ,True,True,False,False,False,False,False,False,False,False,False,True,False,1.817524038315584e-05,1.8175240581341606e-05,1.8175241836857585e-05,1.817525049577359e-05,1.8175256203916485e-05,0.3673085499969107,1.8175235367215746e-05,0.6324551718166157,1.8175239967433715e-05,1.8175256934861653e-05,1.8175244821780864e-05,1.8175246671762827e-05,1.817523806651455e-05,1.8175245939752817e-05,1.8175249203067136e-05
canadianminingjournal,https://www.canadianminingjournal.com/features/agnico-eagle-leads-nunavut-into-modern-mining-era/ ,False,True,False,False,False,False,False,False,False,False,False,True,False,0.00012300144693699484,0.00012300143152638187,0.0001230014374678198,0.5991908544380815,0.00012300146008061472,0.20584209128804012,0.00012300138973573497,0.00012300146690053117,0.00012300154765899603,0.19349103671671175,0.00012300152920517425,0.00012300149348605486,0.00012300144541627303,0.0001230014449928705,0.00012300146375934215
thenarwhal,https://thenarwhal.ca/massive-increase-in-nunavut-mine-shipping-traffic-puts-narwhals-at-risk-study/ https://thenarwhal.ca/canadian-taxpayers-61-million-road-open-mining-arctic/ https://thenarwhal.ca/baffinland-mary-river-mine-expansion-inuit/ https://thenarwhal.ca/nunavut-baffinland-mine-clyde-river-mayor/ ,True,True,False,False,False,False,False,False,False,False,False,True,False,3.258396219507571e-05,3.2583960064409194e-05,3.258396531821831e-05,0.06340476468641486,3.258397383277605e-05,0.8193635145419239,3.258394589503132e-05,0.029328031928448243,3.258397787958004e-05,0.08754526521408534,3.2583977174889206e-05,3.2583979820960285e-05,3.258395973045834e-05,3.258396197293518e-05,3.2583965243333825e-05
thestar,https://projects.thestar.com/climate-change-canada/nunavut/ https://www.thestar.com/life/travel/2017/06/29/in-pursuit-of-narwhals-and-adventure-in-nunavut.html https://www.thestar.com/news/world/2019/09/16/nunavut-warmed-siberia-burned-and-greenland-melted-the-arctic-summer-that-was-like-no-other.html https://projects.thestar.com/climate-change-canada/nunavut/ https://www.thestar.com/life/travel/2017/06/29/in-pursuit-of-narwhals-and-adventure-in-nunavut.html ,True,True,True,False,False,False,False,False,False,False,False,True,False,2.1103757543662346e-05,2.1103757058694276e-05,2.1103756243877735e-05,2.110377149078428e-05,2.1103762402029405e-05,0.9997045473096323,2.1103749257157553e-05,2.110375913977054e-05,2.11037589274801e-05,2.110379297462321e-05,2.110376784965831e-05,2.1103773017640825e-05,2.1103756024024547e-05,2.1103765797757067e-05,2.110376264070599e-05
biomedcentral,https://joppp.biomedcentral.com/articles/10.1186/s40545-015-0043-5 https://aquaticbiosystems.biomedcentral.com/articles/10.1186/2046-9063-8-3 https://bmcpublichealth.biomedcentral.com/articles/10.1186/1471-2458-12-464 ,False,True,False,True,False,False,False,False,False,False,False,True,False,7.514289506813799e-06,7.514289511772189e-06,7.514290575397418e-06,7.514290865501614e-06,7.514298124436076e-06,0.9998947999125304,7.514287212227493e-06,7.5142951763932635e-06,7.514292359000034e-06,7.514293146697057e-06,7.514292912831294e-06,7.514295561096732e-06,7.514289106958045e-06,7.5142918082946355e-06,7.5142916022805195e-06
