doc,topic,weight
nrcan,TOPIC_11,9.795318179882395e-06
nrcan,TOPIC_12,9.79529109154358e-06
nrcan,TOPIC_13,9.795293100245717e-06
nrcan,TOPIC_14,9.79529315388103e-06
ctvnews,TOPIC_0,7.870931198955937e-05
ctvnews,TOPIC_1,7.870930018409394e-05
ctvnews,TOPIC_2,7.870929888727915e-05
ctvnews,TOPIC_3,7.870940060088984e-05
ctvnews,TOPIC_4,7.870929727060651e-05
ctvnews,TOPIC_5,0.9474507670942384
ctvnews,TOPIC_6,7.870926655453385e-05
ctvnews,TOPIC_7,7.870936691067739e-05
ctvnews,TOPIC_8,7.870931531710716e-05
ctvnews,TOPIC_9,7.870938245776718e-05
ctvnews,TOPIC_10,0.051526011650000224
ctvnews,TOPIC_11,7.870935208034306e-05
ctvnews,TOPIC_12,7.870930043689132e-05
ctvnews,TOPIC_13,7.87093176617693e-05
ctvnews,TOPIC_14,7.870934540990446e-05
infrastructure,TOPIC_0,5.812273629224149e-05
infrastructure,TOPIC_1,5.812272506873045e-05
infrastructure,TOPIC_2,5.8122741943502685e-05
infrastructure,TOPIC_3,5.812276802004896e-05
infrastructure,TOPIC_4,5.812275580754206e-05
infrastructure,TOPIC_5,0.0031230636524685897
infrastructure,TOPIC_6,5.812270622311672e-05
infrastructure,TOPIC_7,5.8122760190830664e-05
infrastructure,TOPIC_8,0.008500411541460091
infrastructure,TOPIC_9,5.812276427318141e-05
infrastructure,TOPIC_10,0.9257586525299396
infrastructure,TOPIC_11,0.06197852206084724
infrastructure,TOPIC_12,5.8122735493304115e-05
infrastructure,TOPIC_13,5.812276160772452e-05
infrastructure,TOPIC_14,5.812276036422789e-05
miragenews,TOPIC_0,0.00011396031145309163
miragenews,TOPIC_1,0.00011396030318239519
miragenews,TOPIC_2,0.00011396031977177774
miragenews,TOPIC_3,0.00011396043240168111
miragenews,TOPIC_4,0.07741791460132127
miragenews,TOPIC_5,0.3652069713762846
miragenews,TOPIC_6,0.00011396024958006144
miragenews,TOPIC_7,0.00011396044642877211
miragenews,TOPIC_8,0.1296633567926452
miragenews,TOPIC_9,0.16864087451495471
miragenews,TOPIC_10,0.25793127928167686
miragenews,TOPIC_11,0.00011396038065034466
miragenews,TOPIC_12,0.00011396030248913735
miragenews,TOPIC_13,0.00011396034987196606
miragenews,TOPIC_14,0.00011396033728817387
modernfarmer,TOPIC_0,4.796170699564338e-05
modernfarmer,TOPIC_1,4.796170230423582e-05
modernfarmer,TOPIC_2,4.796170220934913e-05
modernfarmer,TOPIC_3,4.7961745603415546e-05
modernfarmer,TOPIC_4,4.7961705947626986e-05
modernfarmer,TOPIC_5,0.9993285359777072
modernfarmer,TOPIC_6,4.7961688886342614e-05
modernfarmer,TOPIC_7,4.796171641849114e-05
modernfarmer,TOPIC_8,4.796171340831791e-05
modernfarmer,TOPIC_9,4.796173703486356e-05
modernfarmer,TOPIC_10,4.796174380151601e-05
modernfarmer,TOPIC_11,4.7961725793850974e-05
modernfarmer,TOPIC_12,4.796170423419447e-05
modernfarmer,TOPIC_13,4.796170661487782e-05
modernfarmer,TOPIC_14,4.796172303995666e-05
asc-csa,TOPIC_0,0.0004301082532220276
asc-csa,TOPIC_1,0.00043010819013773055
asc-csa,TOPIC_2,0.00043010826057943873
asc-csa,TOPIC_3,0.0004301085408864577
asc-csa,TOPIC_4,0.00043010829382424104
asc-csa,TOPIC_5,0.8298066522496063
asc-csa,TOPIC_6,0.0004301080499968581
asc-csa,TOPIC_7,0.00043010845115676414
asc-csa,TOPIC_8,0.0004301087098670905
asc-csa,TOPIC_9,0.0004301086558405596
asc-csa,TOPIC_10,0.16460193863023054
asc-csa,TOPIC_11,0.0004301085431368215
asc-csa,TOPIC_12,0.00043010824398121604
asc-csa,TOPIC_13,0.00043010842623364843
asc-csa,TOPIC_14,0.00043010850130062797
Nunavut Wildlife Management Board,TOPIC_0,0.009523819175021207
Nunavut Wildlife Management Board,TOPIC_1,0.009523820943087572
Nunavut Wildlife Management Board,TOPIC_2,0.009523824071881298
Nunavut Wildlife Management Board,TOPIC_3,0.009523825996302098
Nunavut Wildlife Management Board,TOPIC_4,0.0095238135150489
Nunavut Wildlife Management Board,TOPIC_5,0.009523812591845171
Nunavut Wildlife Management Board,TOPIC_6,0.009523819003743095
Nunavut Wildlife Management Board,TOPIC_7,0.416543951384111
Nunavut Wildlife Management Board,TOPIC_8,0.009523813853331859
Nunavut Wildlife Management Board,TOPIC_9,0.4596463992171439
Nunavut Wildlife Management Board,TOPIC_10,0.009523824079382815
Nunavut Wildlife Management Board,TOPIC_11,0.009523816806773612
Nunavut Wildlife Management Board,TOPIC_12,0.009523822656559485
Nunavut Wildlife Management Board,TOPIC_13,0.009523819865820477
Nunavut Wildlife Management Board,TOPIC_14,0.009523816839947732
mromagazine,TOPIC_0,0.00035842355203226996
mromagazine,TOPIC_1,0.00035842352951581707
mromagazine,TOPIC_2,0.00035842361360658684
mromagazine,TOPIC_3,0.00035842402604357765
mromagazine,TOPIC_4,0.0003584238408183299
mromagazine,TOPIC_5,0.8182467510334528
mromagazine,TOPIC_6,0.000358423388425689
mromagazine,TOPIC_7,0.0003584238972785143
mromagazine,TOPIC_8,0.00035842354671781823
mromagazine,TOPIC_9,0.1770937416263866
mromagazine,TOPIC_10,0.00035842355082380217
mromagazine,TOPIC_11,0.00035842372098953334
mromagazine,TOPIC_12,0.00035842352555145345
mromagazine,TOPIC_13,0.00035842355149946314
mromagazine,TOPIC_14,0.00035842359685754805
irpp,TOPIC_0,1.326438209539496e-05
irpp,TOPIC_1,1.326438046907822e-05
irpp,TOPIC_2,1.3264381069625162e-05
irpp,TOPIC_3,1.3264384603791081e-05
irpp,TOPIC_4,1.3264387024100199e-05
irpp,TOPIC_5,0.8018877930441812
irpp,TOPIC_6,1.3264374384041728e-05
irpp,TOPIC_7,0.07809030350338515
irpp,TOPIC_8,0.023577944250294164
