Id,urls,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,X-UMAP,Y-UMAP
fma,https://fma.fo/eftirlit/umhvoervi/ https://fma.fo/mlc/ https://fma.fo/news/herd-foerleikakroev-til-sjofolk-id-sigla-i-polhoevum/ https://fma.fo/wp-content/uploads/2017/08/sjvinnupolitikkur-2017.pdf ,Faroese,0.0001955037347091,0.0001955037542412,0.0001955037468915,0.6782901693863779,0.0001955037386143,0.0001955037582509,0.3191682817971968,0.0001955037444036,0.000195503730501,0.0001955037599169,0.0001955037434952,0.0001955037521175,0.0001955038058194,0.0001955037654303,0.0001955037820337,27.591693878173828,-5.374420166015625
setur,https://www.setur.fo/fo/utbugving/bachelor/orkuverkfrodi/ https://www.setur.fo/en/the-university/staff/eydfinn-magnussen/ https://www.setur.fo/fo/setrid/tidindi/island-studies-journal-hysast-a-setrinum/ https://www.setur.fo/fo/setrid/tidindi/burdardygg-framleidsla-og-seydahald-i-foroyum/ https://www.setur.fo/fo/setrid/tidindi/burdardygg-matvoruframleidsla-i-visindum-og-i-verki/ https://www.setur.fo/fo/utbugving/bachelor/folkaskulalaerari/skeidslysingar/?educationYearId=0&courseId=7264.16 https://www.setur.fo/fo/setrid/tidindi/granskingarseminar-leidin-til-arktis/ ,Faroese,2.371637432901162e-05,2.3716386902282827e-05,2.371637933895957e-05,2.3716411420231004e-05,2.371637734170922e-05,2.3716378983987115e-05,0.9996679706641274,2.371638048915377e-05,2.3716374885920238e-05,2.3716378046112635e-05,2.371638173625776e-05,2.3716376743509617e-05,2.371637814495644e-05,2.3716377921768568e-05,2.371637958874131e-05,27.326244354248047,-5.95781946182251
vaga,https://www.vaga.fo/borgari/umhvorvi-og-ferdsla/um-umhvorvisplassid/rott-skiljing/ ,Faroese,0.0011695925044351,0.0011695924600035,0.0011695924608309,0.983625702396606,0.0011695924098219,0.0011695923785774,0.0011695955429837,0.0011695926070334,0.0011695923651697,0.0011695924808361,0.0011695926977042,0.0011695926736881,0.0011695922609601,0.0011695923585233,0.0011695924028259,18.82546043395996,4.923736572265625
hav,http://www.hav.fo/index.php?option=com_content&view=article&id=50&Itemid=178 http://www.hav.fo/index.php?option=com_content&view=article&id=7&Itemid=111 http://www.hav.fo/index.php?searchword=arktis&searchphrase=all&Itemid=167&option=com_search ,Faroese,4.671811249629624e-05,4.671812430442341e-05,4.671811538645482e-05,0.3398656755485103,4.671811866511253e-05,4.6718118486945565e-05,0.6595269888933627,4.671812713047397e-05,4.671811295801346e-05,4.6718118914425496e-05,4.671812434123897e-05,4.671812085272968e-05,4.671812519793611e-05,4.671811727988503e-05,4.671812211298795e-05,27.625267028808594,-5.780031204223633
kunoy,http://kunoy.fo/ http://kunoy.fo/borgari/umhvorvi/ ,Faroese,0.0016260184465025,0.0016260187952166,0.0016260186156583,0.9772357386307696,0.0016260186345652,0.0016260182767382,0.0016260195070096,0.0016260188255636,0.0016260188885341,0.0016260184462687,0.0016260189090959,0.0016260185495394,0.0016260184004069,0.001626018417245,0.0016260186568857,19.32511329650879,5.247152805328369
eysturkommuna,https://www.eysturkommuna.fo/boern-og-ung/barnaansing/gjai/ ,Faroese,0.0003787886217047,0.0003787886876512,0.0003787885982479,0.9946969586401276,0.0003787885822946,0.0003787885104856,0.0003787894895016,0.0003787885803573,0.0003787885472073,0.0003787887884911,0.0003787886178611,0.0003787885561084,0.0003787886249399,0.0003787885576579,0.0003787885973632,16.810869216918945,5.511704444885254
issuu,https://issuu.com/torshavnarkommuna/docs/16-01810-8_20t_c3_b3rshavn_20sum_20 https://issuu.com/atlanticairways/docs/ar-summar-2016-web https://issuu.com/torshavnarkommuna/docs/tk_kommunu__tlan_2_a4/8 https://issuu.com/atlanticairways/docs/2020_atlanticreview_edition__1_sk_ggja ,Faroese,0.0012578632725271,0.0012578635617341,0.0012578631571371,0.2538909486784576,0.0012578631348997,0.0012578634045999,0.0012578654146429,0.7297568268019686,0.0012578630314378,0.0012578631984837,0.0012578634457401,0.0012578631049821,0.0012578631358595,0.0012578634058582,0.001257863251671,27.348703384399414,-8.524942398071289
porkeri,https://www.porkeri.fo/umhvorvi https://porkeri.fo/ https://www.porkeri.fo/burturkast ,Faroese,0.0004938278008254,0.0004938278600679,0.0004938278057192,0.993086410617726,0.000493827820698,0.0004938277179443,0.0004938279440809,0.0004938279829552,0.0004938277349857,0.0004938278086925,0.0004938277970191,0.0004938277546829,0.000493827707823,0.0004938277713567,0.0004938278754225,17.627107620239258,4.902196884155273
batafelag,http://www.batafelag.com/ http://www.batafelag.com/um-felagid/soega-felagsins/ ,Faroese,0.0002433093646796,0.0002433094858218,0.0002433093834173,0.9965936684558162,0.000243309356524,0.000243309355181,0.0002433096048977,0.0002433093974949,0.0002433093550658,0.0002433094009877,0.0002433094055125,0.0002433093607185,0.0002433093349398,0.000243309367743,0.0002433093711997,15.034055709838867,6.694140911102295
visitvagar,https://visitvagar.fo/content/uploads/2020/12/visitvagarfaldaridupultsidurwebsmall.pdf https://visitvagar.fo/content/uploads/2020/12/visitvagarfaldaridupultsidurwebsmall.pdf ,Faroese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.839126586914062,-8.334883689880371
