Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,X-UMAP,Y-UMAP
myamericannurse,https://www.myamericannurse.com/environmental-wellness/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0002406742565528,0.4600271512868465,0.0002406742488547,0.0002406741974341,0.0002406742762517,0.0002406745650371,0.0002406744688653,0.0002406744397365,0.0002406742287013,0.1795438527392656,0.357540903907581,0.0002406743534292,0.0002406743025764,0.0002406742343088,0.0002406744945583,13.848687171936035,11.204730987548828
europa,https://ec.europa.eu/programmes/horizon2020/en/newsroom/featured-projects/environment-climate-action https://eige.europa.eu/gender-mainstreaming/policy-areas/environment-and-climate-change https://euraxess.ec.europa.eu/ https://ec.europa.eu/info/law/law-topic/data-protection/international-dimension-data-protection/adequacy-decisions_en https://ec.europa.eu/research/infocentre/article_en.cfm?id=/research/headlines/news/article_21_01_25_en.html?infocentre&amp;amp;artid=54065 ,True,True,True,False,False,False,False,False,True,False,False,False,False,2.245427519251996e-05,0.0839416650207358,2.2454275088326608e-05,2.245427008096224e-05,2.245429901225647e-05,2.245429574902569e-05,2.245428763058569e-05,2.245428327722953e-05,2.2454276115730048e-05,2.2454284911971666e-05,0.9157664293104846,2.245428222819848e-05,2.2454273961495737e-05,2.245427364930027e-05,2.2454291881989046e-05,13.77669906616211,10.020123481750488
oecd-ilibrary,https://www.oecd-ilibrary.org/environment/environment-at-a-glance/volume-/issue-_4ea7d35f-en https://www.oecd-ilibrary.org/environment https://www.oecd-ilibrary.org/education/education-at-a-glance-2020_69096873-en https://www.oecd-ilibrary.org/environment/towards-green-growth-in-emerging-market-economies_d5e5b5d7-en https://www.oecd-ilibrary.org/environment/why-new-business-models-matter-for-green-growth_5k97gk40v3ln-en ,False,True,True,False,True,False,False,False,True,False,False,False,False,0.00018622003012,0.9555046867080328,0.0001862200071272,0.0001862199607827,0.0001862203038086,0.0420744522245846,0.0001862202343677,0.0001862201066729,0.0001862199958639,0.000186220108658,0.0001862201943636,0.0001862200347082,0.0001862199804637,0.0001862199855394,0.000186220124906,11.527709007263184,13.443718910217285
astutis,https://www.astutis.com/environmental-training-courses/iema-certificate ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0005376350371018,0.5626292675201394,0.0005376349243601,0.0005376348255725,0.0005376351371138,0.0005376355626727,0.0005376349559834,0.0005376347764694,0.0005376349263584,0.0005376350236339,0.4303814772115553,0.0005376349534232,0.0005376348732842,0.0005376348077277,0.0005376354646037,13.615986824035645,10.930648803710938
perc,https://www.perc.org/1998/05/01/the-common-law-how-it-protects-the-environment/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,3.584233830927931e-05,3.5842398364402345e-05,3.5842342158379734e-05,3.584232863708899e-05,3.584236669051843e-05,3.584238555583682e-05,0.9994982070582868,3.584233440496391e-05,3.5842333798978455e-05,3.584236548366848e-05,3.584236752282034e-05,3.5842352483177086e-05,3.584233368453757e-05,3.584233405118215e-05,3.5842360568356266e-05,12.554228782653809,12.02414321899414
ifsecglobal,https://www.ifsecglobal.com/uncategorized/environmental-impact-of-foam/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0001626018399868,0.1894287731931051,0.8084574019952112,0.0001626017920287,0.0001626019204893,0.0001626020341508,0.000162601927937,0.0001626017752051,0.0001626018301,0.0001626021148714,0.0001626019942579,0.0001626019288257,0.0001626018194565,0.0001626018031144,0.0001626020312594,22.42789077758789,25.48741340637207
polar,https://www.polar.com/en/about_polar/who_we_are/environment ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0006600666825385,0.9907590632702482,0.0006600667788987,0.0006600666270925,0.0006600672200876,0.0006600672073367,0.000660066963807,0.0006600665722664,0.0006600667204238,0.0006600668558682,0.0006600676224317,0.0006600671685604,0.0006600667024285,0.0006600666291852,0.0006600669788258,13.291741371154785,14.90869426727295
theguardian,https://www.theguardian.com/environment/datablog/2012/jun/21/world-carbon-emissions-league-table-country ,False,True,False,False,False,False,False,False,True,False,False,False,False,7.908275357537044e-05,7.908277998580198e-05,7.908273806121758e-05,7.908274198303052e-05,7.908277245382847e-05,0.1154200717820041,7.908276007439356e-05,0.0601861793689844,7.908274042715204e-05,0.8234447557149855,7.90828031609017e-05,7.908277917940859e-05,7.908274776918045e-05,7.908274067372034e-05,7.908277668196276e-05,14.215764999389648,12.892951965332031
linklaters,https://www.linklaters.com/en/about-us/responsibility/environment http://www.linklaters.com/en/client-services/environment-social-and-governance/environment https://www.linklaters.com/en/insights/thought-leadership/sustainable-finance/the-rise-of-green-loans-and-sustainability-linked-lending ,False,True,False,True,False,False,False,False,True,False,False,False,False,2.658164346285153e-05,0.9786557801914568,2.658164187237386e-05,2.658164055107629e-05,2.6581681424318957e-05,0.020998658313274,2.6581665497359502e-05,2.658163925882412e-05,2.658164533748448e-05,2.6581673035671105e-05,2.6581673865363543e-05,2.6581646849501054e-05,2.658163934118715e-05,2.658164051536987e-05,2.6581664257488944e-05,8.099651336669922,13.171114921569824
elsevier,https://www.elsevier.com/books/water-for-the-environment/horne/978-0-12-803907-6 ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0001250783554103,0.3524563009552654,0.0001250783775268,0.0001250783113911,0.0001250784548088,0.0792715851620552,0.000125078467047,0.0001250784523731,0.0001250783338065,0.0001250784758861,0.5230303049508911,0.0001250784126479,0.0001250783498104,0.0001250783405336,0.043865946600546,13.566843032836914,10.623614311218262
acs,https://cen.acs.org/environment/persistent-pollutants/Linking-pollution-infectious-disease/97/i11 ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.40827178955078,26.86271095275879
theconstructor,https://theconstructor.org/structures/environmental-factors-effect-bridge-foundations/18174/ https://theconstructor.org/building/save-environment-with-green-buildings/6998/ https://theconstructor.org/concrete/environmental-impact-concrete/16223/ https://theconstructor.org/construction/top-7-sustainability-issues-construction-industry/39433/ https://theconstructor.org/construction/sustainability-construction-civil-engineering/9492/ ,False,True,False,True,False,False,False,False,True,False,False,False,False,4.32900993507133e-05,0.3689818005020125,4.3290113823594905e-05,4.329009234341663e-05,4.329013385781523e-05,4.329017036675548e-05,4.329012791829536e-05,4.329010464649641e-05,4.3290098070002654e-05,4.329016803471246e-05,4.3290135526083954e-05,0.6304554279174328,4.329009908737756e-05,4.329009400475445e-05,4.329014352457851e-05,13.727838516235352,16.653432846069336
naturegoingsmart,https://naturegoingsmart.com/fish-farming-environment/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0003267979361169,0.2795603079556175,0.0003267981239251,0.0003267978967076,0.0003267983549564,0.0003267985076174,0.00032679826037,0.0003267979784348,0.0003267979111298,0.0516430830656454,0.0003267984717881,0.0003267981250409,0.0003267980057293,0.0003267979046931,0.664875031502227,14.038652420043945,13.833606719970703
