doc,topic,weight
europa,TOPIC_2,2.2454275088326608e-05
europa,TOPIC_3,2.245427008096224e-05
europa,TOPIC_4,2.245429901225647e-05
europa,TOPIC_5,2.2454295749025695e-05
europa,TOPIC_6,2.245428763058569e-05
europa,TOPIC_7,2.245428327722953e-05
europa,TOPIC_8,2.2454276115730048e-05
europa,TOPIC_9,2.2454284911971666e-05
europa,TOPIC_10,0.9157664293104846
europa,TOPIC_11,2.2454282228198476e-05
europa,TOPIC_12,2.2454273961495737e-05
europa,TOPIC_13,2.245427364930027e-05
europa,TOPIC_14,2.2454291881989046e-05
oecd-ilibrary,TOPIC_0,0.00018622003012006192
oecd-ilibrary,TOPIC_1,0.9555046867080327
oecd-ilibrary,TOPIC_2,0.0001862200071272936
oecd-ilibrary,TOPIC_3,0.00018621996078273384
oecd-ilibrary,TOPIC_4,0.0001862203038086248
oecd-ilibrary,TOPIC_5,0.0420744522245846
oecd-ilibrary,TOPIC_6,0.0001862202343677451
oecd-ilibrary,TOPIC_7,0.00018622010667293659
oecd-ilibrary,TOPIC_8,0.00018621999586394334
oecd-ilibrary,TOPIC_9,0.0001862201086580771
oecd-ilibrary,TOPIC_10,0.00018622019436366987
oecd-ilibrary,TOPIC_11,0.00018622003470821795
oecd-ilibrary,TOPIC_12,0.0001862199804637255
oecd-ilibrary,TOPIC_13,0.00018621998553943573
oecd-ilibrary,TOPIC_14,0.00018622012490604285
astutis,TOPIC_0,0.0005376350371018657
astutis,TOPIC_1,0.5626292675201394
astutis,TOPIC_2,0.0005376349243601627
astutis,TOPIC_3,0.0005376348255725848
astutis,TOPIC_4,0.0005376351371138359
astutis,TOPIC_5,0.0005376355626727377
astutis,TOPIC_6,0.0005376349559834984
astutis,TOPIC_7,0.0005376347764694012
astutis,TOPIC_8,0.0005376349263584578
astutis,TOPIC_9,0.0005376350236339169
astutis,TOPIC_10,0.43038147721155534
astutis,TOPIC_11,0.0005376349534232703
astutis,TOPIC_12,0.0005376348732842657
astutis,TOPIC_13,0.0005376348077277408
astutis,TOPIC_14,0.0005376354646037294
perc,TOPIC_0,3.584233830927931e-05
perc,TOPIC_1,3.5842398364402345e-05
perc,TOPIC_2,3.5842342158379734e-05
perc,TOPIC_3,3.584232863708899e-05
perc,TOPIC_4,3.584236669051843e-05
perc,TOPIC_5,3.584238555583682e-05
perc,TOPIC_6,0.9994982070582868
perc,TOPIC_7,3.584233440496391e-05
perc,TOPIC_8,3.5842333798978455e-05
perc,TOPIC_9,3.584236548366848e-05
perc,TOPIC_10,3.584236752282034e-05
perc,TOPIC_11,3.5842352483177086e-05
perc,TOPIC_12,3.584233368453757e-05
perc,TOPIC_13,3.584233405118215e-05
perc,TOPIC_14,3.5842360568356266e-05
ifsecglobal,TOPIC_0,0.00016260183998686954
ifsecglobal,TOPIC_1,0.18942877319310517
ifsecglobal,TOPIC_2,0.8084574019952112
ifsecglobal,TOPIC_3,0.00016260179202876293
ifsecglobal,TOPIC_4,0.00016260192048936256
ifsecglobal,TOPIC_5,0.00016260203415087936
ifsecglobal,TOPIC_6,0.0001626019279370632
ifsecglobal,TOPIC_7,0.00016260177520519692
ifsecglobal,TOPIC_8,0.00016260183010006316
ifsecglobal,TOPIC_9,0.00016260211487145824
ifsecglobal,TOPIC_10,0.00016260199425792543
ifsecglobal,TOPIC_11,0.0001626019288257851
ifsecglobal,TOPIC_12,0.0001626018194565597
ifsecglobal,TOPIC_13,0.00016260180311444152
ifsecglobal,TOPIC_14,0.000162602031259423
polar,TOPIC_0,0.000660066682538586
polar,TOPIC_1,0.9907590632702482
polar,TOPIC_2,0.0006600667788987338
polar,TOPIC_3,0.0006600666270925555
polar,TOPIC_4,0.0006600672200876953
polar,TOPIC_5,0.000660067207336764
polar,TOPIC_6,0.0006600669638070103
polar,TOPIC_7,0.0006600665722664284
polar,TOPIC_8,0.0006600667204238722
polar,TOPIC_9,0.0006600668558682712
polar,TOPIC_10,0.000660067622431701
polar,TOPIC_11,0.0006600671685604296
polar,TOPIC_12,0.000660066702428558
polar,TOPIC_13,0.0006600666291852107
polar,TOPIC_14,0.0006600669788258709
theguardian,TOPIC_0,7.908275357537044e-05
theguardian,TOPIC_1,7.908277998580198e-05
theguardian,TOPIC_2,7.908273806121758e-05
theguardian,TOPIC_3,7.908274198303052e-05
theguardian,TOPIC_4,7.908277245382847e-05
theguardian,TOPIC_5,0.1154200717820041
theguardian,TOPIC_6,7.908276007439356e-05
theguardian,TOPIC_7,0.060186179368984426
theguardian,TOPIC_8,7.908274042715204e-05
theguardian,TOPIC_9,0.8234447557149855
theguardian,TOPIC_10,7.90828031609017e-05
theguardian,TOPIC_11,7.908277917940859e-05
theguardian,TOPIC_12,7.908274776918045e-05
theguardian,TOPIC_13,7.908274067372034e-05
theguardian,TOPIC_14,7.908277668196276e-05
linklaters,TOPIC_0,2.6581643462851532e-05
linklaters,TOPIC_1,0.9786557801914569
linklaters,TOPIC_2,2.658164187237386e-05
linklaters,TOPIC_3,2.658164055107629e-05
linklaters,TOPIC_4,2.6581681424318954e-05
linklaters,TOPIC_5,0.020998658313274004
linklaters,TOPIC_6,2.6581665497359506e-05
linklaters,TOPIC_7,2.6581639258824117e-05
linklaters,TOPIC_8,2.6581645337484482e-05
linklaters,TOPIC_9,2.6581673035671105e-05
linklaters,TOPIC_10,2.6581673865363546e-05
linklaters,TOPIC_11,2.6581646849501058e-05
linklaters,TOPIC_12,2.658163934118715e-05
linklaters,TOPIC_13,2.658164051536987e-05
linklaters,TOPIC_14,2.6581664257488944e-05
elsevier,TOPIC_0,0.000125078355410373
elsevier,TOPIC_1,0.3524563009552654
elsevier,TOPIC_2,0.00012507837752688243
elsevier,TOPIC_3,0.00012507831139114213
elsevier,TOPIC_4,0.00012507845480884186
elsevier,TOPIC_5,0.07927158516205529
elsevier,TOPIC_6,0.00012507846704701785
elsevier,TOPIC_7,0.00012507845237311012
elsevier,TOPIC_8,0.00012507833380653356
elsevier,TOPIC_9,0.00012507847588615544
elsevier,TOPIC_10,0.5230303049508911
elsevier,TOPIC_11,0.00012507841264795193
elsevier,TOPIC_12,0.0001250783498104995
elsevier,TOPIC_13,0.00012507834053363326
elsevier,TOPIC_14,0.04386594660054602
theconstructor,TOPIC_0,4.32900993507133e-05
theconstructor,TOPIC_1,0.3689818005020125
theconstructor,TOPIC_2,4.3290113823594905e-05
theconstructor,TOPIC_3,4.329009234341663e-05
theconstructor,TOPIC_4,4.329013385781523e-05
theconstructor,TOPIC_5,4.329017036675548e-05
theconstructor,TOPIC_6,4.329012791829536e-05
theconstructor,TOPIC_7,4.3290104646496405e-05
theconstructor,TOPIC_8,4.3290098070002654e-05
theconstructor,TOPIC_9,4.329016803471246e-05
theconstructor,TOPIC_10,4.3290135526083954e-05
theconstructor,TOPIC_11,0.6304554279174328
theconstructor,TOPIC_12,4.329009908737756e-05
theconstructor,TOPIC_13,4.329009400475445e-05
theconstructor,TOPIC_14,4.329014352457851e-05
naturegoingsmart,TOPIC_0,0.0003267979361169332
naturegoingsmart,TOPIC_1,0.27956030795561754
naturegoingsmart,TOPIC_2,0.00032679812392518473
naturegoingsmart,TOPIC_3,0.00032679789670769685
naturegoingsmart,TOPIC_4,0.00032679835495641945
naturegoingsmart,TOPIC_5,0.0003267985076174642
naturegoingsmart,TOPIC_6,0.00032679826037009516
naturegoingsmart,TOPIC_7,0.00032679797843486474
naturegoingsmart,TOPIC_8,0.00032679791112986533
naturegoingsmart,TOPIC_9,0.051643083065645454
naturegoingsmart,TOPIC_10,0.0003267984717881442
naturegoingsmart,TOPIC_11,0.0003267981250409168
naturegoingsmart,TOPIC_12,0.0003267980057293489
naturegoingsmart,TOPIC_13,0.00032679790469312086
naturegoingsmart,TOPIC_14,0.664875031502227
ospar,TOPIC_0,1.871084007211011e-05
ospar,TOPIC_1,1.8710867019695004e-05
ospar,TOPIC_2,1.8710841715744148e-05
ospar,TOPIC_3,1.8710836274978115e-05
ospar,TOPIC_4,0.9997380481536033
ospar,TOPIC_5,1.8710852222948568e-05
ospar,TOPIC_6,1.8710852508858234e-05
ospar,TOPIC_7,1.8710839493452864e-05
ospar,TOPIC_8,1.8710837853033042e-05
ospar,TOPIC_9,1.8710850142972928e-05
ospar,TOPIC_10,1.8710853985418495e-05
ospar,TOPIC_11,1.8710844575229508e-05
ospar,TOPIC_12,1.871083910656034e-05
ospar,TOPIC_13,1.8710838752574182e-05
ospar,TOPIC_14,1.8710852672909586e-05
billygraham,TOPIC_0,0.0009803934301115516
billygraham,TOPIC_1,0.9862744834943585
billygraham,TOPIC_2,0.0009803936392325848
billygraham,TOPIC_3,0.0009803932694606022
billygraham,TOPIC_4,0.0009803938270725465
billygraham,TOPIC_5,0.0009803945354982936
billygraham,TOPIC_6,0.0009803950026805706
billygraham,TOPIC_7,0.000980396851642426
billygraham,TOPIC_8,0.000980393276609054
billygraham,TOPIC_9,0.0009803939416292886
billygraham,TOPIC_10,0.0009803945337749514
billygraham,TOPIC_11,0.000980393889980187
billygraham,TOPIC_12,0.0009803937284816686
billygraham,TOPIC_13,0.0009803934507873668
billygraham,TOPIC_14,0.000980393128680682
geopoliticalmonitor,TOPIC_0,0.0008658023118417792
geopoliticalmonitor,TOPIC_1,0.6138253578485408
geopoliticalmonitor,TOPIC_2,0.0008658019866677985
geopoliticalmonitor,TOPIC_3,0.0008658025744694247
geopoliticalmonitor,TOPIC_4,0.0008658022229160868
geopoliticalmonitor,TOPIC_5,0.0008658051255278913
geopoliticalmonitor,TOPIC_6,0.0008658022851537636
geopoliticalmonitor,TOPIC_7,0.0008658034968142316
geopoliticalmonitor,TOPIC_8,0.0008658027372206625
geopoliticalmonitor,TOPIC_9,0.0008658021398927499
geopoliticalmonitor,TOPIC_10,0.37491920803247386
geopoliticalmonitor,TOPIC_11,0.0008658029801546609
geopoliticalmonitor,TOPIC_12,0.000865802149212278
geopoliticalmonitor,TOPIC_13,0.0008658019763810847
geopoliticalmonitor,TOPIC_14,0.0008658021327330539
napier,TOPIC_0,0.00017825336691063842
napier,TOPIC_1,0.7886093167852125
napier,TOPIC_2,0.00017825335687139966
napier,TOPIC_3,0.0001782533210067208
napier,TOPIC_4,0.00017825348914064817
napier,TOPIC_5,0.00017825357126691923
napier,TOPIC_6,0.05613649478392954
napier,TOPIC_7,0.0001782533490610635
napier,TOPIC_8,0.00017825333815388704
napier,TOPIC_9,0.0001782534767760493
napier,TOPIC_10,0.1531151473274375
napier,TOPIC_11,0.00017825357621450327
napier,TOPIC_12,0.00017825337397002735
napier,TOPIC_13,0.0001782533499504774
napier,TOPIC_14,0.00017825353409803562
globalgoals,TOPIC_0,0.0013888903887288397
globalgoals,TOPIC_1,0.9805555247370566
globalgoals,TOPIC_2,0.001388890878901578
globalgoals,TOPIC_3,0.0013888901693073666
globalgoals,TOPIC_4,0.001388890557680703
globalgoals,TOPIC_5,0.0013888917258886697
globalgoals,TOPIC_6,0.001388890814185701
globalgoals,TOPIC_7,0.001388892152212299
globalgoals,TOPIC_8,0.0013888903864427591
globalgoals,TOPIC_9,0.001388892586052079
globalgoals,TOPIC_10,0.0013888931812521869
globalgoals,TOPIC_11,0.0013888909779679434
globalgoals,TOPIC_12,0.0013888905884717703
globalgoals,TOPIC_13,0.0013888905205782136
globalgoals,TOPIC_14,0.0013888903352732847
alliedmarketresearch,TOPIC_0,1.0854237646407271e-05
alliedmarketresearch,TOPIC_1,1.0854247322267732e-05
alliedmarketresearch,TOPIC_2,1.0854237756579417e-05
alliedmarketresearch,TOPIC_3,1.085423779352312e-05
alliedmarketresearch,TOPIC_4,1.0854237353391397e-05
alliedmarketresearch,TOPIC_5,0.9998480406496338
alliedmarketresearch,TOPIC_6,1.085423736737718e-05
alliedmarketresearch,TOPIC_7,1.0854239773480396e-05
alliedmarketresearch,TOPIC_8,1.0854239562264494e-05
alliedmarketresearch,TOPIC_9,1.0854243641161274e-05
alliedmarketresearch,TOPIC_10,1.0854241932569826e-05
alliedmarketresearch,TOPIC_11,1.0854239079894564e-05
alliedmarketresearch,TOPIC_12,1.0854236175804999e-05
alliedmarketresearch,TOPIC_13,1.085423601873861e-05
alliedmarketresearch,TOPIC_14,1.0854238942740766e-05
damen,TOPIC_0,0.022222238151345195
damen,TOPIC_1,0.688888681580331
damen,TOPIC_2,0.022222234025998083
damen,TOPIC_3,0.022222228676635387
damen,TOPIC_4,0.022222225045917466
damen,TOPIC_5,0.02222222633909555
damen,TOPIC_6,0.02222222858762133
damen,TOPIC_7,0.022222235655598225
damen,TOPIC_8,0.022222228171114834
damen,TOPIC_9,0.022222225862339396
damen,TOPIC_10,0.02222224907330472
damen,TOPIC_11,0.02222223395539467
damen,TOPIC_12,0.022222242783924102
damen,TOPIC_13,0.02222229548615536
damen,TOPIC_14,0.02222222660522461
oecd,TOPIC_0,4.206105066292357e-05
oecd,TOPIC_1,0.9989744340995057
oecd,TOPIC_2,4.206104190354198e-05
oecd,TOPIC_3,4.206103553599448e-05
oecd,TOPIC_4,4.2061078834913535e-05
oecd,TOPIC_5,4.206109882615783e-05
oecd,TOPIC_6,4.206108647993552e-05
oecd,TOPIC_7,4.206112379508902e-05
oecd,TOPIC_8,4.2061043292748146e-05
oecd,TOPIC_9,4.206108071347894e-05
oecd,TOPIC_10,0.000478772039946553
oecd,TOPIC_11,4.206105224753214e-05
oecd,TOPIC_12,4.206104826010417e-05
oecd,TOPIC_13,4.206104313030214e-05
oecd,TOPIC_14,4.206107686505049e-05
ecowatch,TOPIC_0,0.0003787884919339093
ecowatch,TOPIC_1,0.776635604401712
ecowatch,TOPIC_2,0.00037878863337435125
ecowatch,TOPIC_3,0.0003787883884988732
ecowatch,TOPIC_4,0.0003787906691668067
ecowatch,TOPIC_5,0.0003787886700199559
ecowatch,TOPIC_6,0.0003787888052931819
ecowatch,TOPIC_7,0.037699224311286035
ecowatch,TOPIC_8,0.00037878850157857785
ecowatch,TOPIC_9,0.10583006926273111
ecowatch,TOPIC_10,0.07566842480715451
ecowatch,TOPIC_11,0.0003787887270782761
ecowatch,TOPIC_12,0.000378788559344076
ecowatch,TOPIC_13,0.0003787884777823655
ecowatch,TOPIC_14,0.000378789293046072
globalfestivalofaction,TOPIC_0,0.003174608723605017
globalfestivalofaction,TOPIC_1,0.6057687858812537
globalfestivalofaction,TOPIC_2,0.0031746084097114074
globalfestivalofaction,TOPIC_3,0.0031746096903467035
globalfestivalofaction,TOPIC_4,0.0031746149006311735
