Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
astutis,https://www.astutis.com/environmental-training-courses/iema-certificate ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0005376350371018657,0.5626292675201394,0.0005376349243601627,0.0005376348255725848,0.0005376351371138359,0.0005376355626727377,0.0005376349559834984,0.0005376347764694012,0.0005376349263584578,0.0005376350236339169,0.43038147721155534,0.0005376349534232703,0.0005376348732842657,0.0005376348077277408,0.0005376354646037294
perc,https://www.perc.org/1998/05/01/the-common-law-how-it-protects-the-environment/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,3.584233830927931e-05,3.5842398364402345e-05,3.5842342158379734e-05,3.584232863708899e-05,3.584236669051843e-05,3.584238555583682e-05,0.9994982070582868,3.584233440496391e-05,3.5842333798978455e-05,3.584236548366848e-05,3.584236752282034e-05,3.5842352483177086e-05,3.584233368453757e-05,3.584233405118215e-05,3.5842360568356266e-05
ifsecglobal,https://www.ifsecglobal.com/uncategorized/environmental-impact-of-foam/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.00016260183998686954,0.18942877319310517,0.8084574019952112,0.00016260179202876293,0.00016260192048936256,0.00016260203415087936,0.0001626019279370632,0.00016260177520519692,0.00016260183010006316,0.00016260211487145824,0.00016260199425792543,0.0001626019288257851,0.0001626018194565597,0.00016260180311444152,0.000162602031259423
polar,https://www.polar.com/en/about_polar/who_we_are/environment ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.000660066682538586,0.9907590632702482,0.0006600667788987338,0.0006600666270925555,0.0006600672200876953,0.000660067207336764,0.0006600669638070103,0.0006600665722664284,0.0006600667204238722,0.0006600668558682712,0.000660067622431701,0.0006600671685604296,0.000660066702428558,0.0006600666291852107,0.0006600669788258709
theguardian,https://www.theguardian.com/environment/datablog/2012/jun/21/world-carbon-emissions-league-table-country ,False,True,False,False,False,False,False,False,True,False,False,False,False,7.908275357537044e-05,7.908277998580198e-05,7.908273806121758e-05,7.908274198303052e-05,7.908277245382847e-05,0.1154200717820041,7.908276007439356e-05,0.060186179368984426,7.908274042715204e-05,0.8234447557149855,7.90828031609017e-05,7.908277917940859e-05,7.908274776918045e-05,7.908274067372034e-05,7.908277668196276e-05
linklaters,https://www.linklaters.com/en/about-us/responsibility/environment http://www.linklaters.com/en/client-services/environment-social-and-governance/environment https://www.linklaters.com/en/insights/thought-leadership/sustainable-finance/the-rise-of-green-loans-and-sustainability-linked-lending ,False,True,False,True,False,False,False,False,True,False,False,False,False,2.6581643462851532e-05,0.9786557801914569,2.658164187237386e-05,2.658164055107629e-05,2.6581681424318954e-05,0.020998658313274004,2.6581665497359506e-05,2.6581639258824117e-05,2.6581645337484482e-05,2.6581673035671105e-05,2.6581673865363546e-05,2.6581646849501058e-05,2.658163934118715e-05,2.658164051536987e-05,2.6581664257488944e-05
elsevier,https://www.elsevier.com/books/water-for-the-environment/horne/978-0-12-803907-6 ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.000125078355410373,0.3524563009552654,0.00012507837752688243,0.00012507831139114213,0.00012507845480884186,0.07927158516205529,0.00012507846704701785,0.00012507845237311012,0.00012507833380653356,0.00012507847588615544,0.5230303049508911,0.00012507841264795193,0.0001250783498104995,0.00012507834053363326,0.04386594660054602
acs,https://cen.acs.org/environment/persistent-pollutants/Linking-pollution-infectious-disease/97/i11 ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
theconstructor,https://theconstructor.org/structures/environmental-factors-effect-bridge-foundations/18174/ https://theconstructor.org/building/save-environment-with-green-buildings/6998/ https://theconstructor.org/concrete/environmental-impact-concrete/16223/ https://theconstructor.org/construction/top-7-sustainability-issues-construction-industry/39433/ https://theconstructor.org/construction/sustainability-construction-civil-engineering/9492/ ,False,True,False,True,False,False,False,False,True,False,False,False,False,4.32900993507133e-05,0.3689818005020125,4.3290113823594905e-05,4.329009234341663e-05,4.329013385781523e-05,4.329017036675548e-05,4.329012791829536e-05,4.3290104646496405e-05,4.3290098070002654e-05,4.329016803471246e-05,4.3290135526083954e-05,0.6304554279174328,4.329009908737756e-05,4.329009400475445e-05,4.329014352457851e-05
naturegoingsmart,https://naturegoingsmart.com/fish-farming-environment/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0003267979361169332,0.27956030795561754,0.00032679812392518473,0.00032679789670769685,0.00032679835495641945,0.0003267985076174642,0.00032679826037009516,0.00032679797843486474,0.00032679791112986533,0.051643083065645454,0.0003267984717881442,0.0003267981250409168,0.0003267980057293489,0.00032679790469312086,0.664875031502227
