doc,topic,weight
mariagerfjord,TOPIC_3,0.00028129428737455354
mariagerfjord,TOPIC_4,0.0002812943232176661
mariagerfjord,TOPIC_5,0.00028129477713188805
mariagerfjord,TOPIC_6,0.00028129434260892313
mariagerfjord,TOPIC_7,0.0002812944898276827
mariagerfjord,TOPIC_8,0.00028129433143818557
mariagerfjord,TOPIC_9,0.3080856513825855
mariagerfjord,TOPIC_10,0.00028129442401266685
mariagerfjord,TOPIC_11,0.00028129431055691517
mariagerfjord,TOPIC_12,0.00028129453055172773
mariagerfjord,TOPIC_13,0.0002812943297647584
mariagerfjord,TOPIC_14,0.0002812943477468012
fmk,TOPIC_0,0.00027894034781516717
fmk,TOPIC_1,0.0002789405598943138
fmk,TOPIC_2,0.918343737316267
fmk,TOPIC_3,0.000278940334594816
fmk,TOPIC_4,0.00027894048231982377
fmk,TOPIC_5,0.07803003701648777
fmk,TOPIC_6,0.00027894036400677273
fmk,TOPIC_7,0.0002789404905123226
fmk,TOPIC_8,0.00027894035211251323
fmk,TOPIC_9,0.0002789408195371643
fmk,TOPIC_10,0.00027894038030178115
fmk,TOPIC_11,0.0002789403501682782
fmk,TOPIC_12,0.0002789404136434393
fmk,TOPIC_13,0.0002789403887812725
fmk,TOPIC_14,0.0002789403835577858
sundolitt,TOPIC_0,0.00029112101406546774
sundolitt,TOPIC_1,0.9959243053421017
sundolitt,TOPIC_2,0.00029112124290599624
sundolitt,TOPIC_3,0.00029112095666587365
sundolitt,TOPIC_4,0.0002911209964802215
sundolitt,TOPIC_5,0.00029112112999876363
sundolitt,TOPIC_6,0.00029112099696609824
sundolitt,TOPIC_7,0.00029112105979070297
sundolitt,TOPIC_8,0.0002911209680112522
sundolitt,TOPIC_9,0.00029112115414297966
sundolitt,TOPIC_10,0.0002911209653524603
sundolitt,TOPIC_11,0.00029112096866278265
sundolitt,TOPIC_12,0.00029112124264006226
sundolitt,TOPIC_13,0.000291120970981772
sundolitt,TOPIC_14,0.00029112099123388536
verdensmaalene,TOPIC_0,9.66184495777342e-05
verdensmaalene,TOPIC_1,9.661847730839738e-05
verdensmaalene,TOPIC_2,0.9986473412808691
verdensmaalene,TOPIC_3,9.661845322976892e-05
verdensmaalene,TOPIC_4,9.66184697179554e-05
verdensmaalene,TOPIC_5,9.66185343609679e-05
verdensmaalene,TOPIC_6,9.661846215236536e-05
verdensmaalene,TOPIC_7,9.661849038191899e-05
verdensmaalene,TOPIC_8,9.661845947067122e-05
verdensmaalene,TOPIC_9,9.661854338795913e-05
verdensmaalene,TOPIC_10,9.66184654959117e-05
verdensmaalene,TOPIC_11,9.661847049341207e-05
verdensmaalene,TOPIC_12,9.661848285716993e-05
verdensmaalene,TOPIC_13,9.661845929115737e-05
verdensmaalene,TOPIC_14,9.661850140539786e-05
mst,TOPIC_0,0.00047281380337439017
mst,TOPIC_1,0.0004728142230382347
mst,TOPIC_2,0.9933806044443096
mst,TOPIC_3,0.00047281372089883974
mst,TOPIC_4,0.0004728138792415156
mst,TOPIC_5,0.0004728147874989736
mst,TOPIC_6,0.0004728137813391606
mst,TOPIC_7,0.0004728138909571111
mst,TOPIC_8,0.00047281376324508
mst,TOPIC_9,0.0004728142398993048
mst,TOPIC_10,0.0004728138572146129
mst,TOPIC_11,0.00047281376396840285
mst,TOPIC_12,0.0004728142094360625
mst,TOPIC_13,0.00047281377467770587
mst,TOPIC_14,0.00047281386090107313
cowi,TOPIC_0,0.00017316044342656682
cowi,TOPIC_1,0.0001731604910948549
cowi,TOPIC_2,0.8139020798191821
cowi,TOPIC_3,0.00017316040148730936
cowi,TOPIC_4,0.00017316044087540823
cowi,TOPIC_5,0.00017316069820689817
cowi,TOPIC_6,0.00017316042865650786
cowi,TOPIC_7,0.0001731604526631959
cowi,TOPIC_8,0.0001731604160331559
cowi,TOPIC_9,0.00017316068136021708
cowi,TOPIC_10,0.00017316042041640514
cowi,TOPIC_11,0.0001731606099873739
cowi,TOPIC_12,0.1838468338352551
cowi,TOPIC_13,0.00017316041706241705
cowi,TOPIC_14,0.00017316044429257433
verdensmaal,TOPIC_0,0.0009950255901874459
verdensmaal,TOPIC_1,0.0009950262040667522
verdensmaal,TOPIC_2,0.9860696305798994
verdensmaal,TOPIC_3,0.0009950257721014113
verdensmaal,TOPIC_4,0.0009950265929730682
verdensmaal,TOPIC_5,0.0009950276205087094
verdensmaal,TOPIC_6,0.000995025732051255
verdensmaal,TOPIC_7,0.000995027221273502
verdensmaal,TOPIC_8,0.0009950258887964716
verdensmaal,TOPIC_9,0.0009950283941827795
verdensmaal,TOPIC_10,0.0009950259730685585
verdensmaal,TOPIC_11,0.000995025588548324
verdensmaal,TOPIC_12,0.0009950264172538322
verdensmaal,TOPIC_13,0.0009950259075594044
verdensmaal,TOPIC_14,0.000995026517528842
hjoerring,TOPIC_0,0.0012345698244662525
hjoerring,TOPIC_1,0.0012345703796936961
hjoerring,TOPIC_2,0.5283675795226028
hjoerring,TOPIC_3,0.001234569380756165
hjoerring,TOPIC_4,0.0012345702303881503
hjoerring,TOPIC_5,0.001234570914966077
hjoerring,TOPIC_6,0.0012345696813751996
hjoerring,TOPIC_7,0.001234570721418335
hjoerring,TOPIC_8,0.0012345693888756708
hjoerring,TOPIC_9,0.4555830118891411
hjoerring,TOPIC_10,0.0012345697385210887
hjoerring,TOPIC_11,0.0012345696929140597
hjoerring,TOPIC_12,0.0012345695764700445
hjoerring,TOPIC_13,0.0012345695398491771
hjoerring,TOPIC_14,0.0012345695185623626
venstre,TOPIC_0,0.0002594036485861728
venstre,TOPIC_1,0.0002594043113874546
venstre,TOPIC_2,0.9963683473886865
venstre,TOPIC_3,0.00025940362813388866
venstre,TOPIC_4,0.0002594036496200562
venstre,TOPIC_5,0.0002594039270534954
venstre,TOPIC_6,0.0002594037967217796
venstre,TOPIC_7,0.0002594037318973265
venstre,TOPIC_8,0.0002594036367581952
venstre,TOPIC_9,0.0002594037609839966
venstre,TOPIC_10,0.00025940364558576053
venstre,TOPIC_11,0.00025940363699647766
venstre,TOPIC_12,0.0002594039020305315
venstre,TOPIC_13,0.00025940365354546456
venstre,TOPIC_14,0.00025940368201288444
furesoe,TOPIC_0,0.0004385970002066041
furesoe,TOPIC_1,0.00043859715761020217
furesoe,TOPIC_2,0.3359496347097374
furesoe,TOPIC_3,0.00043859693908482295
furesoe,TOPIC_4,0.00043859719014562536
furesoe,TOPIC_5,0.06416273359027455
furesoe,TOPIC_6,0.0004385969796724367
furesoe,TOPIC_7,0.00043859715176903857
furesoe,TOPIC_8,0.00043859697151909073
furesoe,TOPIC_9,0.5946244667731534
furesoe,TOPIC_10,0.00043859716185492263
furesoe,TOPIC_11,0.00043859698344876223
furesoe,TOPIC_12,0.00043859719515715556
furesoe,TOPIC_13,0.0004385969787700403
furesoe,TOPIC_14,0.0004385972175960315
gentofte,TOPIC_0,0.001418441587252117
gentofte,TOPIC_1,0.0014184412491157806
gentofte,TOPIC_2,0.9801418163545261
gentofte,TOPIC_3,0.0014184410232215947
gentofte,TOPIC_4,0.001418441826167728
gentofte,TOPIC_5,0.001418443161594652
gentofte,TOPIC_6,0.0014184411762058584
gentofte,TOPIC_7,0.0014184424138792473
gentofte,TOPIC_8,0.0014184412798460366
gentofte,TOPIC_9,0.0014184440754102172
gentofte,TOPIC_10,0.001418441387221946
gentofte,TOPIC_11,0.0014184411625538062
gentofte,TOPIC_12,0.001418440946883408
gentofte,TOPIC_13,0.0014184412214939678
gentofte,TOPIC_14,0.0014184411346275423
