Id,urls,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
alternativet,https://alternativet.dk/politik/vores-politik/klima-miljo-natur https://alternativet.dk/arkiv/partiprogram/5-okonomisk-baeredygtighed https://alternativet.dk/application/files/8815/5953/4668/renereluftoggroenneretrafikibyerne-alternativet.pdf https://alternativet.dk/application/files/9315/5741/4459/merelivmerepladsalternativet.pdf https://alternativet.dk/application/files/9814/8578/5777/naturpakken.pdf ,Danish,5.6980126148701816e-05,5.698016210094911e-05,0.9206061756883022,5.6980120032795023e-05,5.698012895126247e-05,5.6980194554218744e-05,5.698012691244737e-05,0.0786530824766915,5.6980125980439087e-05,5.698016239900709e-05,5.698012414536196e-05,5.6980128027699675e-05,5.698017321929419e-05,5.698012611791032e-05,5.69801364160758e-05
klimatilpasning,https://www.klimatilpasning.dk/ https://www.klimatilpasning.dk/viden-om/fremtidens-klima/klimaaendringeridanmark/ https://www.klimatilpasning.dk/viden-om/fremtidens-klima/klimaaendringeridanmark/%C3%A6ndringer-i-temperatur/ https://www.klimatilpasning.dk/viden-om/fremtidens-klima/klimaaendringeridanmark/%C3%A6ndringer-i-nedboer/ https://www.klimatilpasning.dk/viden-om/fremtidens-klima/klimaaendringeridanmark/%C3%A6ndringer-i-toerke/ https://www.klimatilpasning.dk/viden-om/fremtidens-klima/klimaaendringeridanmark/%C3%A6ndringer-i-grundvand/ https://www.klimatilpasning.dk/viden-om/fremtidens-klima/klimaaendringeridanmark/%C3%A6ndringer-i-havniveau/ ,Danish,7.852382999027138e-05,7.852384613431931e-05,7.852391742914038e-05,7.852381348281805e-05,7.852383069737388e-05,7.852388024233679e-05,7.852381954436249e-05,7.852384887458776e-05,7.85238354020617e-05,0.9989006662240989,7.852382233532107e-05,7.852382121049187e-05,7.852386256739301e-05,7.852381765679071e-05,7.852383033386984e-05
tvis,https://tvis.net/miljoe/ https://tvis.net/miljoe/ https://www.tvis.net/miljoe/biomasse/ https://www.tvis.net/miljoe/groen-roadmap/ ,Danish,0.00021645063255769785,0.0002164508018502573,0.9969696911900611,0.00021645045552774208,0.0002164504883699315,0.00021645134680486867,0.0002164505601411979,0.00021645057453889186,0.00021645048403426287,0.00021645074361358716,0.0002164504853975441,0.00021645052435682538,0.00021645073604797943,0.00021645048874940532,0.00021645048794889028
texta,https://texta.dk/fns-17-verdensmaal/ https://texta.dk/verdensmaal-5/ ,Danish,6.313138529196388e-05,6.31313900014754e-05,0.9466852510628446,6.313137873414634e-05,6.313141100286578e-05,0.05249404074843117,6.313138163420853e-05,6.313139682563897e-05,6.313139353580911e-05,6.313145474794601e-05,6.31313883678035e-05,6.313140081971164e-05,6.313140716029916e-05,6.31313822508474e-05,6.313141835101986e-05
ft,https://www.ft.dk/samling/20151/almdel/liu/bilag/35/1600244.pdf ,Danish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bane,https://www.bane.dk/da/Leverandoer/Krav/Generelle-arbejdsbeskrivelser/GAB-Miljoe-Anlaeg https://www.bane.dk/da/Om-Banedanmark/Baeredygtig-bane https://www.bane.dk/da/Om-Banedanmark/Baeredygtig-bane/En-klimavenlig-transportform https://www.bane.dk/da/Om-Banedanmark/Baeredygtig-bane/Energi ,Danish,0.00021645058660581316,0.0002164505909356365,0.9610625597717636,0.00021645050672797274,0.0002164506464618458,0.00021645081431583306,0.0002164505312919026,0.0002164505786733754,0.0002164505194708451,0.03612358264292512,0.00021645050857579717,0.00021645052599443207,0.00021645070677914988,0.00021645051308632557,0.00021645055639220605
stok,https://www.stok.dk/om-stok/miljoe.aspx https://www.stok.dk/om-stok/miljoe.aspx ,Danish,0.00043573035811112854,0.0004357308465799066,0.7749093690543065,0.0004357302580284948,0.0004357304143756936,0.00043573059712931567,0.00043573032836811493,0.000435730415074632,0.00043573027524137093,0.0004357303930697499,0.00043573023617407515,0.0004357302695901389,0.21942613602285116,0.00043573025281393906,0.0004357302782856487
rebild,https://rebild.dk/demokrati/verdensmaal ,Danish,0.000217155466990672,0.00021715551858314438,0.9969598221350146,0.0002171554960427621,0.0002171555303842569,0.0002171556144247832,0.00021715550554103228,0.0002171556112620456,0.00021715550820182,0.0002171559882149699,0.00021715552534408281,0.00021715548552465479,0.0002171555142781545,0.00021715553565724248,0.00021715556453555826
billund,https://billund.dk/politik/hoeringer-og-afgoerelser/miljoe/ https://billund.dk/media/985977/baeredygtighed-i-billund-2014_1147941_13-74_v1-1.pdf ,Danish,0.0005649720689331378,0.0005649723288126881,0.0005649725786897961,0.0005649720523840259,0.0005649722010040721,0.0005649723045619311,0.0005649720577846172,0.9920903883190154,0.0005649720934301177,0.0005649733325623407,0.0005649721899067475,0.0005649720288471671,0.0005649722123153558,0.0005649721160994993,0.0005649721156530437
handicap,https://handicap.dk/internationalt-samarbejde/handicap-i-udvikling/verdensmaal ,Danish,0.00022075081202921812,0.00022075075548077402,0.9969094878940903,0.00022075079499207507,0.0002207508424007933,0.0002207508915576773,0.0002207507911994847,0.00022075084106851277,0.0002207508120948795,0.00022075109420411482,0.00022075086754039255,0.00022075084464595656,0.00022075084950379746,0.0002207507903757507,0.0002207511188162989
heleverdeniskole,https://heleverdeniskole.dk/verdensmaalene/de-17-maal/ ,Danish,0.007407413461633279,0.007407415991609233,0.8962961313468836,0.00740741186080433,0.007407418317529996,0.007407419314531404,0.007407412553553692,0.007407416618418834,0.007407413869859455,0.0074074754008695036,0.007407414685378922,0.007407411181834987,0.007407415591282959,0.007407412388065592,0.007407417417744136
bornsvilkar,https://bornsvilkar.dk/verdensmaal/ ,Danish,0.00014847823212776702,0.00014847823784691633,0.997921304044921,0.00014847829298754727,0.00014847825817877758,0.0001484783814973428,0.00014847825595637015,0.00014847829083523956,0.00014847826184911323,0.00014847838404103702,0.00014847827217717943,0.00014847823914324008,0.00014847825665685602,0.0001484782531832112,0.00014847833859844126
fm,https://fm.dk/arbejdsomraader/verdensmaal/ https://fm.dk/arbejdsomraader/klima-og-groen-oekonomi/ ,Danish,0.0006006010520853762,0.0006006011392232273,0.9915915818374399,0.0006006010998538083,0.000600601225830189,0.0006006018818965468,0.0006006011386013006,0.0006006013803263819,0.0006006011874875684,0.000600601829978898,0.0006006013315007064,0.0006006011181711017,0.0006006012614075884,0.0006006011523367015,0.0006006013638607034
globalis,https://www.globalis.dk/om-fn/fn-s-17-verdensmaal https://www.globalis.dk/tema/verdensmaalene ,Danish,0.00023068071659811538,0.00023068076039545657,0.9967704681510426,0.00023068071500889452,0.00023068074301518115,0.00023068096695346766,0.00023068074334898502,0.00023068089913710535,0.0002306807476375574,0.00023068162568158545,0.00023068074591390018,0.00023068083243320777,0.0002306807744985551,0.00023068074180309668,0.00023068083653225038
middelfart,https://www.middelfart.dk/Politik%20og%20demokrati/Vision%20og%20udvikling/FN ,Danish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duf,https://duf.dk/dufs-arbejde/verdensmaal ,Danish,0.0019047635411687774,0.0019047637228524286,0.0019047680382918526,0.001904763259732142,0.0019047642421718917,0.0019047658006154599,0.001904763445916061,0.0019047653745209142,0.001904763620572088,0.9733332970180023,0.001904764577742961,0.0019047635424654136,0.001904765106877577,0.0019047635735976846,0.0019047651354723572
ms,https://www.ms.dk/verdensmaal/beskrivelse ,Danish,0.0003252035225071121,0.000325203617380457,0.995447148551916,0.00032520353468232986,0.0003252035864820491,0.0003252037678719482,0.0003252035895534044,0.0003252036609903552,0.0003252035800181567,0.0003252045865046624,0.0003252035643773811,0.00032520353496889507,0.0003252036504222143,0.0003252035956588294,0.0003252036566663513
erhvervsstyrelsen,https://erhvervsstyrelsen.dk/raadet-samfundsansvar-og-verdensmaal ,Danish,7.114913034801766e-05,7.114914792721028e-05,0.641362839576961,7.114913279386424e-05,7.114914615167592e-05,0.3577122213644176,7.11491371126437e-05,7.114916283914574e-05,7.114914450765277e-05,7.114921567278862e-05,7.114914734643606e-05,7.114917423775e-05,7.11491620123699e-05,7.114913706253453e-05,7.114922060941327e-05
regionh,https://www.regionh.dk/miljoe/Sider/default.aspx https://www.regionh.dk/om-region-hovedstaden/udgivelser-fra-regionen/politikker-og-strategier/Sider/Verdensmaal-i-Region-Hovedstaden.aspx https://www.regionh.dk/til-fagfolk/miljoe/en-groennere-region/Klimatilpasning/Sider/S%C3%A5dan-arbejder-vi-med-klimatilpasning.aspx https://www.regionh.dk/til-fagfolk/miljoe/en-groennere-region/cirkulaer-oekonomi/Sider/S%C3%A5dan-arbejder-vi-med-cirkul%C3%A6r-%C3%B8konomi.aspx ,Danish,0.00020020043308276164,0.0002002004815080296,0.5726642145582646,0.00020020042406217469,0.00020020045594953313,0.42473317917787295,0.00020020043433632915,0.00020020051210332753,0.0002002004303383278,0.00020020072893775647,0.00020020048001161145,0.0002002004192180302,0.00020020050970961226,0.0002002004395327129,0.00020020051507226206
fnforbundet,https://fnforbundet.dk/for-skoler/mere-viden/verdensmaalene/ https://fnforbundet.dk/for-skoler/verdensmaal-paa-spil/ ,Danish,5.712659161950198e-05,5.71266077377582e-05,0.9992002274279906,5.7126592571708385e-05,5.712660129807313e-05,5.7126635023034246e-05,5.712659821952227e-05,5.712662320541289e-05,5.7126597745223945e-05,5.7126698804981384e-05,5.712660189159053e-05,5.712659849838877e-05,5.7126613364748174e-05,5.712659662850124e-05,5.712661540086458e-05
kk,https://www.groen.kk.dk/da/alt-om-os/verdensmaal-i-fokus/ https://www.kk.dk/artikel/fns-verdensmaal-i-koebenhavn https://energispring.kk.dk/ https://www.kk.dk/sites/default/files/uploaded-files/koebenhavn_-_foerende_metropol_for_baeredygtig_vaekst_innovation_og_talent_07.06.pdf ,Danish,0.00014781986448138133,0.00014781984758100277,0.9634272348977904,0.000147819819358971,0.00014781985291090078,0.00014781998062025252,0.00014781982125494888,0.0001478199168669368,0.0001478198446112177,0.034651106800647195,0.00014781990250231107,0.00014781985748306016,0.0001478198710196259,0.00014781983195006119,0.000147819890921812
kl,https://www.kl.dk/tema/verdensmaal/ ,Danish,0.0007017552001129468,0.0007017552314910457,0.9901754230012718,0.0007017552435702931,0.0007017555113122229,0.0007017556897949803,0.0007017552438917683,0.0007017553198294187,0.0007017552584225712,0.0007017578931293757,0.0007017554323029455,0.0007017551851004535,0.0007017550814965587,0.0007017552674074733,0.0007017554408661137
um,https://um.dk/da/danida/strategi%20og%20prioriteter/verdensmaal/ https://um.dk/da/danida/danida-business/ ,Danish,0.0013605448402716689,0.0013605455768130735,0.0013605458717228969,0.0013605447516737467,0.9809523675983534,0.0013605457988298136,0.0013605447440720396,0.0013605451715465742,0.0013605448495556088,0.001360546007724178,0.0013605448250814244,0.0013605447301936907,0.0013605453594339842,0.001360544840544945,0.0013605450341827702
realdania,https://realdania.dk/nyheder/2020/09/fns-verdensmaal-er-vores-alle-sammens-maal https://realdania.dk/projekter/voresm%C3%A5l https://realdania.dk/ ,Danish,9.775181371418462e-05,9.77518222782396e-05,0.6261625371209035,9.775181008809757e-05,9.775183707190969e-05,9.77519426836045e-05,9.775181914952047e-05,9.775185045132513e-05,9.775182120467549e-05,0.3725666889857068,9.775183099192975e-05,9.775181473172167e-05,9.775185444396402e-05,9.775181713955344e-05,9.775185944089911e-05
unicef,https://www.unicef.dk/fns-verdensmaal/ ,Danish,0.0005050508423816596,0.0005050509158440879,0.9929292851651933,0.0005050510600168044,0.00050505099512687,0.0005050511938504212,0.000505050927050158,0.0005050510497867079,0.0005050509151800232,0.0005050517412497803,0.0005050510787789745,0.0005050508337006728,0.00050505099656476,0.0005050509733627716,0.000505051311913021
danskindustri,https://www.danskindustri.dk/SDG-verdensmal/forsta-verdensmalene/ https://www.danskindustri.dk/di-business/arkiv/nyheder/2019/2/virksomheder-satser-pa-baredygtig-forretning/ https://www.danskindustri.dk/klimaklarsmv https://www.danskindustri.dk/brancher/di-dansk-byggeri/analyse-og-politik/klima-energi-og-baredygtighed/baredygtighed/ ,Danish,6.0386537718066e-05,6.0386556065707566e-05,0.4390269392224384,6.0386534146460374e-05,6.038655385879252e-05,0.5601880355508293,6.038653994669444e-05,6.0386561230186525e-05,6.038654127109669e-05,6.038661559586184e-05,6.038654342429521e-05,6.038657409767264e-05,6.038656023714658e-05,6.03865414392474e-05,6.038656770095204e-05
regeringen,https://www.regeringen.dk/publikationer-og-aftaletekster/handlingsplan-for-fns-verdensmaal/ https://www.regeringen.dk/media/9591/aftaletekst.pdf ,Danish,0.0014184411787752315,0.0014184410795277556,0.9801418157006334,0.0014184412739521183,0.001418441467603713,0.0014184446884249514,0.0014184412310225439,0.0014184416299125669,0.0014184414270619458,0.0014184420460591001,0.0014184415530415341,0.001418441381054021,0.0014184410911104658,0.001418441346887646,0.0014184429049329795
odense,https://www.odense.dk/byens-udvikling/verdensmaal-i-odense/de-17-verdensmaal https://www.odense.dk/byens-udvikling/verdensmaal-i-odense ,Danish,4.744962921313632e-05,4.744963765576296e-05,0.9993357049232319,4.744963217414425e-05,4.744963615003112e-05,4.744967105052228e-05,4.744963577362211e-05,4.744965588334387e-05,4.7449634943764164e-05,4.744974643578604e-05,4.7449640787048605e-05,4.7449628554853896e-05,4.744964435650224e-05,4.7449632835971085e-05,4.7449650953864724e-05
sst,https://www.sst.dk/da/Viden/Miljoe https://www.sst.dk/da/Viden/Miljoe/Sol-og-vejrforhold/Klimaaendringer ,Danish,0.000732601344498181,0.0007326019744655487,0.0007326028751572035,0.0007326013697106554,0.0007326017380778697,0.000732602218918595,0.000732601403177461,0.0007326019077108837,0.0007326015278764605,0.9897435760286024,0.0007326014420553055,0.0007326013615954075,0.0007326017483057758,0.0007326014761629873,0.000732601583685094
samfundsansvar,https://samfundsansvar.dk/smver-og-fns-verdensmaal ,Danish,0.0010416679797836555,0.001041667860411972,0.36505792585293606,0.0010416676212337424,0.09023484818512377,0.48542009993138885,0.0010416677882879527,0.0010416681326212483,0.0010416676940704637,0.0010416685549507411,0.0010416680564411234,0.0010416678205746798,0.04782877855059146,0.0010416676807677816,0.0010416682908164553
redbarnet,https://redbarnet.dk/skole/vores-verdensmaal-ret-til-fremtiden/ https://redbarnet.dk/skole/boerns-rettigheder/verdensmaal-mellemtrin/ ,Danish,8.737448510312844e-05,8.73744949527007e-05,0.9987767568070427,8.737450189534283e-05,8.737450921124288e-05,8.737454292722238e-05,8.737449049190014e-05,8.737451133293405e-05,8.737449576656271e-05,8.737460498722142e-05,8.73744996895767e-05,8.737449903340587e-05,8.737451927159674e-05,8.737448961727106e-05,8.737454867726408e-05
aktionverdensmaal,https://aktionverdensmaal.net/ ,Danish,0.002564105170267697,0.0025641054498115033,0.9641024858381362,0.0025641052309384204,0.0025641064964077817,0.0025641327696168804,0.00256410550719275,0.002564106936050628,0.00256410552845569,0.0025641109493780992,0.0025641053811041397,0.0025641048564904296,0.0025641073018126005,0.002564105998124216,0.0025641065862129784
frivilligcenter-odense,https://www.frivilligcenter-odense.dk/for-foreninger/foreningsservice/verdensmaal/ ,Danish,4.563088896928167e-05,4.5630895460388594e-05,0.9993611673577962,4.5630891443557455e-05,4.563089657706784e-05,4.563093316581854e-05,4.563089517935868e-05,4.5630914087493796e-05,4.563089503199207e-05,4.5630929860127944e-05,4.56309040025894e-05,4.5630889473278894e-05,4.563090557969968e-05,4.563089210508572e-05,4.563091126797901e-05
sweco,https://www.sweco.dk/baeredygtighed/fns-verdensmaal/ https://www.sweco.dk/baeredygtighed/ ,Danish,0.0004938275388777399,0.0004938276405715706,0.9930864109031595,0.0004938275650021874,0.0004938276678774088,0.0004938281757470513,0.0004938276058511624,0.000493827770402339,0.0004938276302278291,0.0004938289963502798,0.0004938277417741412,0.000493827551421691,0.0004938277295828127,0.0004938275830774402,0.000493827900076794
