topic,word,weight
TOPIC_7,bæredygtig,3.7234662262448217
TOPIC_7,læs,3.5509923755207726
TOPIC_7,arbejde,3.372669251382379
TOPIC_7,fn,3.362564203583821
TOPIC_7,etablering,3.342255208347049
TOPIC_7,danmark,2.6977281721921424
TOPIC_7,12,2.6524720553760908
TOPIC_7,verdensmålene,2.6471572739738707
TOPIC_7,bæredygtige,2.6086109326419074
TOPIC_7,april,2.602538670669895
TOPIC_7,verden,2.5346118283171357
TOPIC_7,forhold,2.528593254727072
TOPIC_7,samt,2.481290432294801
TOPIC_7,mangfoldighed,2.4800206432948677
TOPIC_7,nye,2.4644771112822403
TOPIC_7,co2,2.338323579875369
TOPIC_7,mennesker,2.3077879508046686
TOPIC_8,verdensmål,3.9682378922221453
TOPIC_8,fn,1.9549079715280475
TOPIC_8,danmark,1.4578857935284049
TOPIC_8,arbejde,1.4369400214554877
TOPIC_8,nye,1.4038473960088262
TOPIC_8,år,1.390173577437277
TOPIC_8,arbejder,1.3444725293713078
TOPIC_8,17,1.3037019075644425
TOPIC_8,turisme,1.279797397596362
TOPIC_8,bedre,1.2426705534658424
TOPIC_8,danske,1.2302675574825734
TOPIC_8,læs,1.2229090135014378
TOPIC_8,bæredygtig,1.211123665347483
TOPIC_8,udvikling,1.1607930514128568
TOPIC_8,skabe,1.125270211893112
TOPIC_8,bæredygtige,1.1050642104199555
TOPIC_8,bæredygtighed,1.092443071768223
TOPIC_8,corona,1.067627702564194
TOPIC_8,mennesker,1.0470231088465687
TOPIC_8,sikre,1.046423817650319
TOPIC_8,kvinder,1.0395617325399504
TOPIC_8,verden,1.0250004450392582
TOPIC_8,figur,0.9723193358969564
TOPIC_8,giver,0.9691710645240826
TOPIC_8,viser,0.9638849929732255
TOPIC_9,aalborg,45.338738993830326
TOPIC_9,kommune,32.70396126581561
TOPIC_9,eudp,28.73833969393765
TOPIC_9,miljø,26.135332086179496
TOPIC_9,danmark,25.263952265087106
TOPIC_9,år,22.24886665076418
TOPIC_9,2020,20.88586568116753
TOPIC_9,2019,20.113421542853292
TOPIC_9,bilag,17.602975871667965
TOPIC_9,dk,17.34429737645528
TOPIC_9,kontakt,17.1831281523295
TOPIC_9,læs,16.999226279793778
TOPIC_9,mål,15.77590688223944
TOPIC_9,danmarks,15.641754576341889
TOPIC_9,tlf,15.375905381087806
TOPIC_9,projekter,13.26952551465919
TOPIC_9,viser,13.07339778709621
TOPIC_9,yderligere,12.986734554837534
TOPIC_9,projektet,12.915583315069542
TOPIC_9,fn,12.727223672265604
TOPIC_9,information,12.33813368301767
TOPIC_9,udvikling,12.099398214292792
TOPIC_9,bæredygtig,11.876009112403933
TOPIC_9,verdensmål,11.237204335250455
TOPIC_9,kommunes,11.017419730903105
TOPIC_10,verdensmål,4.244423973713181
TOPIC_10,fællesskaber,3.4318694606726803
TOPIC_10,ældre,3.365046528406302
TOPIC_10,fn,2.2214537648282335
