topic,word,weight
TOPIC_0,line,1294.912474394897
TOPIC_0,array,1116.9773440199056
TOPIC_0,core,680.1745280457947
TOPIC_0,render,625.1965781065852
TOPIC_0,object,590.3210345585819
TOPIC_0,handle,204.29920556748357
TOPIC_0,html,187.7978040287149
TOPIC_0,arcticnet,123.74841846102193
TOPIC_0,theme,123.32512898810964
TOPIC_0,themes,98.71881797409006
TOPIC_0,195,98.48732452163756
TOPIC_0,437,98.10100782585634
TOPIC_0,view,85.49947345161063
TOPIC_0,component,76.613942697597
TOPIC_0,64,73.20304157394798
TOPIC_0,490,72.95714349493744
TOPIC_0,384,72.9022641475232
TOPIC_0,411,72.88053598129252
TOPIC_0,432,72.72913039444362
TOPIC_0,403,72.39489944026047
TOPIC_0,display,72.31496250573832
TOPIC_0,block,64.13806732676592
TOPIC_0,450,55.92039981849881
TOPIC_0,47,51.60498046149631
TOPIC_0,page,43.05295911243879
TOPIC_1,room,22.245457144800998
TOPIC_1,arctic,20.90414038396674
TOPIC_1,read,18.582521265316462
TOPIC_1,geographical,15.574691860369402
TOPIC_1,vary,15.080186608279197
TOPIC_1,cool,15.035690787401425
TOPIC_1,perspectives,15.012408057595653
TOPIC_1,interact,14.821888579388588
TOPIC_1,according,12.443615096912755
TOPIC_1,define,11.934207660487063
TOPIC_1,session,11.72012071254362
TOPIC_1,political,10.396779169254659
TOPIC_1,00,10.082866378724459
TOPIC_1,report,9.94871248580734
TOPIC_1,summers,9.779976545998467
TOPIC_1,winters,9.660235613218495
TOPIC_1,latitude,9.28967682076922
TOPIC_1,having,8.354614037033906
TOPIC_1,cultural,8.13404105900742
TOPIC_1,short,7.9863850391090825
TOPIC_1,biodiversity,6.87111914251172
TOPIC_1,news,6.514125220847141
TOPIC_1,scientists,6.448361076294334
TOPIC_1,30,6.281091146479725
TOPIC_1,chair,5.508318267580987
TOPIC_2,lng,22.047623181486838
TOPIC_2,project,9.285514056305512
TOPIC_2,construction,7.10492941544458
TOPIC_2,design,4.095256685997144
TOPIC_2,production,4.042171353824555
TOPIC_2,arctic,3.8808651838938553
TOPIC_2,center,3.644950568951864
TOPIC_2,end,3.3769503056673638
TOPIC_2,capacity,3.0577416595067213
TOPIC_2,september,2.8995130935633213
TOPIC_2,base,2.861105573182178
TOPIC_2,low,2.857970647462109
TOPIC_2,facilities,2.60814360922411
TOPIC_2,using,2.5755836686595392
TOPIC_2,field,2.55298625502044
TOPIC_2,estimated,2.5390680007459734
TOPIC_2,final,2.523677982883034
TOPIC_2,russia,2.5078879228670905
TOPIC_2,2018,2.3967653572166028
TOPIC_2,2019,2.3676875664871124
TOPIC_2,diamonds,2.3516708622174836
TOPIC_2,decision,2.311083167395562
TOPIC_2,investment,2.131171902980435
TOPIC_2,sea,2.0125840298174427
TOPIC_2,october,1.8851797275703035
TOPIC_3,interact,12.206743935378116
TOPIC_3,geographical,11.935208409467716
TOPIC_3,vary,11.254475589086725
TOPIC_3,cool,9.747867445337974
TOPIC_3,ice,8.835468729914163
TOPIC_3,latitude,8.453266644922957
TOPIC_3,sea,7.080168206485315
TOPIC_3,according,6.801476179044756
TOPIC_3,summers,6.688461416622974
TOPIC_3,perspectives,6.507602801120983
TOPIC_3,define,6.4982170967291335
TOPIC_3,winters,5.846546010292843
TOPIC_3,having,5.769034792430772
TOPIC_3,arctic,5.637520753256248
TOPIC_3,short,5.159737901378363
TOPIC_3,scientists,4.871522097841583
TOPIC_3,news,4.690746341587319
TOPIC_3,long,3.6537226030356713
TOPIC_3,areas,3.1957239410347076
TOPIC_3,scientific,3.0837357231839606
TOPIC_3,cultural,3.03292475025579
TOPIC_3,station,2.8027782415809415
TOPIC_3,owner,2.6834917145452573
TOPIC_3,political,2.6439980198108985
TOPIC_3,environmental,2.5407233314865216
TOPIC_4,arctic,759.908050911997
TOPIC_4,ice,392.32833293993343
TOPIC_4,sea,278.3581350753097
TOPIC_4,climate,208.03448664251687
TOPIC_4,ocean,180.05741535162213
TOPIC_4,change,123.9975809298726
TOPIC_4,polar,104.1664831339326
TOPIC_4,warming,92.5613966074298
TOPIC_4,global,82.26938677181863
TOPIC_4,research,75.12247642013129
TOPIC_4,year,74.04832312631181
TOPIC_4,data,71.83112144495786
TOPIC_4,marine,71.54286023892196
TOPIC_4,north,67.01119128062473
TOPIC_4,new,66.67075874316231
TOPIC_4,changes,66.54736959314765
TOPIC_4,summer,65.47167991584722
TOPIC_4,temperatures,65.31807749663002
TOPIC_4,snow,64.90490117021334
TOPIC_4,al,63.63181854299309
TOPIC_4,et,63.02924492683175
TOPIC_4,greenland,60.14916851178915
TOPIC_4,animals,59.85105161322152
TOPIC_4,world,59.73130694661145
TOPIC_4,2021,58.939030907448576
TOPIC_5,arctic,13.54717222143414
TOPIC_5,climate,3.649011913440649
TOPIC_5,world,3.1856121076685944
TOPIC_5,products,3.122858086540937
TOPIC_5,array,2.8535315404277695
TOPIC_5,development,2.7804702431521955
TOPIC_5,north,2.627316611489516
TOPIC_5,based,2.499007692528325
TOPIC_5,region,2.4325760435340578
TOPIC_5,line,2.3837979799795534
TOPIC_5,norwegian,2.317747328407288
TOPIC_5,canada,2.2519145575130444
TOPIC_5,new,2.2264062368974287
TOPIC_5,sustainable,2.222324297085595
TOPIC_5,government,2.172908157625174
TOPIC_5,northern,2.1178593137188235
TOPIC_5,change,2.0793770295837954
TOPIC_5,marine,2.079045770651919
TOPIC_5,permafrost,2.0730954735692104
TOPIC_5,cooperation,2.007096394240042
TOPIC_5,norway,2.004933520161736
TOPIC_5,council,1.9933735606157237
TOPIC_5,communities,1.9561079328466886
TOPIC_5,ice,1.9305357707699202
TOPIC_5,company,1.8942463002393806
TOPIC_6,diamonds,51.09423610926223
TOPIC_6,diamond,39.786387184949895
TOPIC_6,mining,26.51771483194323
TOPIC_6,pipes,23.702320910241106
TOPIC_6,ore,22.088267983310708
TOPIC_6,canada,21.27281739555943
TOPIC_6,pp,17.27087869830531
TOPIC_6,pipe,16.99274255237821
TOPIC_6,10,14.3196819716457
TOPIC_6,2015,14.310981810373015
TOPIC_6,http,14.064201103313213
TOPIC_6,surface,12.908665128577724
TOPIC_6,million,12.835386401882172
TOPIC_6,operations,12.816320041550846
TOPIC_6,production,12.717119127096007
TOPIC_6,rocks,12.232203334341877
TOPIC_6,figure,11.50036908955741
TOPIC_6,lake,11.29561121717077
TOPIC_6,area,11.048538108698756
TOPIC_6,year,11.014677270984508
TOPIC_6,rock,11.000998142228449
TOPIC_6,exploration,10.875733013913036
TOPIC_6,site,10.754334244563205
TOPIC_6,northwest,10.239392130804424
TOPIC_6,open,9.864496676723105
TOPIC_7,arctic,2.208322832439591
TOPIC_7,north,1.701239478233837
TOPIC_7,development,1.6265869417351528
TOPIC_7,canada,1.6086267837239145
TOPIC_7,climate,1.4067067705789433
TOPIC_7,indigenous,1.3978301488709655
TOPIC_7,change,1.3824555949010635
TOPIC_7,government,1.3595744074631433
TOPIC_7,northwest,1.3393681138718523
TOPIC_7,region,1.3212809328553985
TOPIC_7,territories,1.3195856648339024
TOPIC_7,diamonds,1.2544602330410275
TOPIC_7,inuit,1.2059510342010629
TOPIC_7,ice,1.1475971749620393
TOPIC_7,infrastructure,1.1411903442606555
TOPIC_7,people,1.1339748934504095
TOPIC_7,canadian,1.0934606733465178
TOPIC_7,territorial,1.0875075656078481
TOPIC_7,peoples,1.0859359489929747
TOPIC_7,economic,1.0839058902345389
TOPIC_7,international,1.0776919775429616
TOPIC_7,communities,1.0689921100437079
TOPIC_7,diamond,1.064569211789279
TOPIC_7,greenland,1.062915276952178
TOPIC_7,area,1.0229017035993504
TOPIC_8,clark,21.98677453041603
TOPIC_8,lex,20.46563340443784
TOPIC_8,arctic,15.670741048565562
TOPIC_8,season,11.858272870960965
TOPIC_8,permafrost,8.32345595097126
TOPIC_8,says,5.903718184646185
TOPIC_8,ice,5.521141768260717
TOPIC_8,climate,4.908387900260361
TOPIC_8,thawing,4.894712009956452
TOPIC_8,sea,4.893528429973827
TOPIC_8,world,4.846657977690876
TOPIC_8,region,4.4917359240208095
TOPIC_8,canada,4.132593590478495
TOPIC_8,tundra,3.706552812973064
TOPIC_8,time,3.583342628940449
TOPIC_8,ground,3.2836085226934113
TOPIC_8,warming,3.223527484467407
TOPIC_8,northern,2.97988946790995
TOPIC_8,indigenous,2.856297220008062
TOPIC_8,carbon,2.778924942219521
TOPIC_8,people,2.668697252364549
TOPIC_8,including,2.65008191488109
TOPIC_8,security,2.6003711548669863
TOPIC_8,change,2.5916092570246883
TOPIC_8,communities,2.470183539203164
TOPIC_9,arctic,2.3846252492604587
TOPIC_9,ocean,2.039384694105804
TOPIC_9,ice,2.001426445755592
TOPIC_9,climate,1.9528433256118958
TOPIC_9,sea,1.6069387606658367
TOPIC_9,eu,1.4934972505126636
TOPIC_9,temperature,1.4142920572654358
TOPIC_9,acidification,1.410466313993272
TOPIC_9,change,1.4068679603677046
TOPIC_9,model,1.3980878001199875
TOPIC_9,warming,1.3685587583365528
TOPIC_9,et,1.258735878271738
TOPIC_9,diamonds,1.2008347124188057
TOPIC_9,dmi,1.183793436347254
TOPIC_9,year,1.1730470609130152
TOPIC_9,surface,1.167155346235869
TOPIC_9,effects,1.16417824232068
TOPIC_9,data,1.1436724348364624
TOPIC_9,stock,1.1237324112351008
TOPIC_9,high,1.1230104523612123
TOPIC_9,economic,1.1193890921095802
TOPIC_9,north,1.1107678759734676
TOPIC_9,environmental,1.1013913346644604
TOPIC_9,2015,1.0951268243521473
TOPIC_9,al,1.0945908745005937
TOPIC_10,arctic,177.30413422909064
TOPIC_10,council,41.308499156918096
TOPIC_10,china,35.795856622846294
TOPIC_10,climate,32.781782719316915
TOPIC_10,region,28.358528936552528
TOPIC_10,policy,25.804072535006025
TOPIC_10,change,21.386269159060618
TOPIC_10,development,18.391604750233803
TOPIC_10,international,17.793457564220176
TOPIC_10,states,16.712463968632996
TOPIC_10,research,16.20289622997884
TOPIC_10,indigenous,16.074836696599732
TOPIC_10,security,15.880113469118847
TOPIC_10,work,15.217716842407592
TOPIC_10,meeting,14.600792315197763
TOPIC_10,sea,14.444436751099738
TOPIC_10,ocean,13.686287257928697
TOPIC_10,russia,13.55952469680062
TOPIC_10,united,13.385378592922445
TOPIC_10,said,13.026408520188633
TOPIC_10,adam,12.95463502934255
TOPIC_10,cooperation,12.709076996722638
TOPIC_10,marine,12.528509564642889
TOPIC_10,chairmanship,12.525096190361818
TOPIC_10,global,12.271925077441692
TOPIC_11,arctic,1900.918792223363
TOPIC_11,region,321.6713302706341
TOPIC_11,north,237.49860310678704
TOPIC_11,oil,233.75272090171913
TOPIC_11,development,232.9012518157843
TOPIC_11,states,225.55979867710747
TOPIC_11,canada,215.6301860061011
TOPIC_11,russia,211.7279672867605
TOPIC_11,climate,210.69815455916103
TOPIC_11,northern,209.5383879048393
TOPIC_11,international,199.76555778431793
TOPIC_11,indigenous,196.72473853191153
TOPIC_11,policy,193.57971978350287
TOPIC_11,united,188.9940748432093
TOPIC_11,change,180.32944455335922
TOPIC_11,sea,179.50131375739986
TOPIC_11,research,174.15737089842247
TOPIC_11,security,172.72236978808317
TOPIC_11,council,165.94820393988232
TOPIC_11,new,158.30546529661638
TOPIC_11,china,153.29038978560598
TOPIC_11,economic,150.28018485984038
TOPIC_11,national,144.4913897428623
TOPIC_11,alaska,136.75667503551273
TOPIC_11,resources,128.1575376395028
TOPIC_12,arctic,79.17466251230063
TOPIC_12,additional,55.467529767470026
TOPIC_12,research,52.89329579102524
TOPIC_12,nsf,47.84652227610057
TOPIC_12,km,37.77694536117819
TOPIC_12,information,32.29424704366603
TOPIC_12,program,29.732948718960248
TOPIC_12,proposals,26.804920524462414
TOPIC_12,gov,25.324384455487984
TOPIC_12,room,24.628875697835255
TOPIC_12,website,23.28372776842984
TOPIC_12,free,21.428585499842253
TOPIC_12,science,20.487982923522566
TOPIC_12,facilities,20.064422935817234
TOPIC_12,help,18.940477272086476
TOPIC_12,support,18.882977444519728
TOPIC_12,service,17.90155411106883
TOPIC_12,single,17.037116204313286
TOPIC_12,email,16.54416619811337
TOPIC_12,proposal,16.024596697408445
TOPIC_12,community,15.946310872807889
TOPIC_12,activities,15.441448645176035
TOPIC_12,services,15.322305375259521
TOPIC_12,safety,15.20481602315386
TOPIC_12,large,14.326460679652737
TOPIC_13,arctic,1473.1785647171553
TOPIC_13,environmental,672.2404096834462
TOPIC_13,read,648.0872792163649
TOPIC_13,scientific,618.6274743247485
TOPIC_13,according,613.8379236339558
TOPIC_13,vary,601.1848741266829
TOPIC_13,political,592.1327153517342
TOPIC_13,scientists,586.5280312924266
TOPIC_13,cultural,584.9166809241424
TOPIC_13,geographical,574.4452246493191
TOPIC_13,perspectives,552.0316416922458
TOPIC_13,define,510.8904466656172
TOPIC_13,areas,491.0462695765374
TOPIC_13,high,447.11545671725224
TOPIC_13,having,445.32314322772055
TOPIC_13,long,439.3754692533477
TOPIC_13,interact,430.03319636007814
TOPIC_13,latitude,414.5382118510266
TOPIC_13,short,396.5969874436835
TOPIC_13,news,392.6988597351519
TOPIC_13,winters,387.30301212746605
TOPIC_13,summers,386.0501518654404
TOPIC_13,cool,378.70807417230026
TOPIC_13,station,277.3020182899105
TOPIC_13,research,255.6001167208059
TOPIC_14,tundra,18.420813757862884
TOPIC_14,arctic,10.070720016200516
TOPIC_14,nordic,9.444133809263036
TOPIC_14,programme,6.117049321013188
TOPIC_14,ministers,5.959126885150173
TOPIC_14,inuit,5.3419036074366675
TOPIC_14,council,5.209559089306638
TOPIC_14,plants,4.512767900029675
TOPIC_14,line,4.257623687070948
TOPIC_14,array,3.921287722713096
TOPIC_14,climate,3.235007128019686
TOPIC_14,development,2.9743154805961773
TOPIC_14,region,2.911835449798212
TOPIC_14,people,2.9101868735110097
TOPIC_14,grow,2.63267922102177
TOPIC_14,permafrost,2.6278616988179935
TOPIC_14,landscape,2.4951428780535503
TOPIC_14,core,2.445011401686629
TOPIC_14,operation,2.4364462000324916
TOPIC_14,ice,2.4305944663589556
TOPIC_14,canada,2.408235933525104
TOPIC_14,north,2.368704828253111
TOPIC_14,indigenous,2.3348775093278866
TOPIC_14,html,2.1747950099128346
TOPIC_14,www,2.1371459095127205
