Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,X-UMAP,Y-UMAP
gizmodo,https://earther.gizmodo.com/the-arctic-is-undergoing-changes-scientists-never-expec-1840344312 https://earther.gizmodo.com/the-arctic-is-undergoing-changes-scientists-never-expec-1840344312 ,True,True,False,False,False,True,False,False,False,False,False,False,False,0.000160642664069,0.0001606428198907,0.0001606427193555,0.0001606427294768,0.9977510007337438,0.0001606427678373,0.0001606427908412,0.0001606427207836,0.0001606428725514,0.0001606427250321,0.0001606429003102,0.0001606432439489,0.0001606427743807,0.0001606427726079,0.0001606427651703,5.313488006591797,3.1839561462402344
ucalgary,https://arctic.ucalgary.ca/ https://arctic.ucalgary.ca/jim-bourque-scholarship https://arctic.ucalgary.ca/ https://arctic.ucalgary.ca/ https://arctic.ucalgary.ca/ ,True,True,True,True,False,True,False,False,False,False,False,False,False,0.0001400560605555,0.0001400563388847,0.0001400561801475,0.0001400562152472,0.0001400563841266,0.0001400562301915,0.0001400563808576,0.0001400561835002,0.0001400562336739,0.0001400561877747,0.000140056374897,0.7461617939740158,0.2254352090663836,0.026722321943588,0.0001400562461555,7.009984493255615,11.37541675567627
nsidc,https://nsidc.org/cryosphere/arctic-meteorology/arctic.html https://nsidc.org/cryosphere/arctic-meteorology/arctic-people.html https://nsidc.org/cryosphere/arctic-meteorology/arctic.html https://nsidc.org/cryosphere/arctic-meteorology/arctic-people.html https://nsidc.org/arcticseaicenews/ https://nsidc.org/cryosphere/arctic-meteorology/arctic.html http://nsidc.org/arcticseaicenews/ https://nsidc.org/cryosphere/arctic-meteorology/arctic-people.html ,True,True,True,True,False,True,False,False,False,False,False,False,False,0.0105960625064257,3.297071791843229e-05,3.297069014650007e-05,3.297070505902691e-05,0.9784538005695436,3.297069624527401e-05,3.297071955879065e-05,3.2970688387128934e-05,3.297070649927256e-05,3.297068758398756e-05,3.297071291305419e-05,3.2970734885985816e-05,3.297070081452859e-05,0.0105544884635457,3.29707004729098e-05,5.915169715881348,3.4076006412506104
un,https://www.un.org/en/chronicle/article/climate-change-arctic-inuit-reality https://www.un.org/en/chronicle/article/climate-change-arctic-inuit-reality https://news.un.org/en/story/2020/07/1068961 https://news.un.org/en/story/2021/03/1086752 https://news.un.org/en/story/2021/03/1086752 https://www.un.org/en/chronicle/article/arctic-ocean-and-sea-ice-our-nuna ,False,True,False,False,True,True,False,False,False,False,False,False,False,3.380665059915635e-05,3.380668752119595e-05,3.380666458253449e-05,3.380667562415587e-05,0.5579019243057309,3.38066758808697e-05,3.380671068745296e-05,3.380666487774515e-05,3.380668595285982e-05,3.3806664580899855e-05,3.380670753238607e-05,0.4230982013927952,3.3806681570647944e-05,0.0185941941505128,3.380668155101516e-05,8.03302001953125,7.246869087219238
heritage,https://www.heritage.org/defense/report/arctic-region-us-policy-arctic-security https://www.heritage.org/global-politics/report/chinas-increasing-role-the-arctic ,False,True,False,False,False,True,False,False,False,False,False,False,False,7.662837649232223e-05,7.662844150272431e-05,7.662849007438278e-05,7.662843800747026e-05,7.662852927111976e-05,7.662844803663093e-05,7.662845254838956e-05,7.662842636003091e-05,7.662845664663206e-05,7.662842674591082e-05,0.2290559376238826,0.7699478924647066,7.662847612087299e-05,7.662850476980314e-05,7.66284448344195e-05,4.795047283172607,11.202128410339355
geology,https://geology.com/articles/arctic-oil-and-gas/ https://geology.com/articles/arctic-oil-and-gas/ ,True,True,False,False,False,True,False,False,False,False,False,False,False,5.947078536141263e-05,5.9470828441088006e-05,5.947084158384679e-05,5.9470812612912464e-05,0.0121291101302544,5.9470792400097495e-05,0.0935671190269083,5.947077673510277e-05,5.947079871277016e-05,5.947078051889497e-05,5.947081792493005e-05,0.8935901210524344,5.9470848901892016e-05,5.94708981312748e-05,5.947080907842143e-05,5.956643581390381,11.555329322814941
thediplomat,https://thediplomat.com/2019/01/chinas-busy-year-in-the-arctic/ ,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0001421464465962,0.0001421466452151,0.0001421469089528,0.0001421466174735,0.1202026592312292,0.0001421466091032,0.0001421466333349,0.0001421465597065,0.0001421466188972,0.0001421465662386,0.1127561405655797,0.7158531398549176,0.0001421467166673,0.0496244474407123,0.0001421465853751,5.25582218170166,11.110095977783203
nytimes,https://www.nytimes.com/2019/05/24/climate/china-arctic.html ,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0001299545553049,0.0001299548733126,0.000129954688961,0.0001299547221338,0.0330811239591418,0.0001299546993592,0.0001299547570324,0.0001299546471703,0.0001299547469937,0.0001299546509298,0.1416317083236085,0.8237277110456158,0.0001299547886351,0.0001299548620281,0.0001299546797721,4.935482501983643,11.505496978759766
bloomberg,https://www.bloomberg.com/news/articles/2020-12-12/melting-arctic-ice-means-longest-lng-sailing-season-in-northern-sea-route https://www.bloomberg.com/graphics/2017-arctic/the-political-arctic/ https://www.bloomberg.com/graphics/2017-arctic/the-political-arctic/ https://www.bloomberg.com/graphics/2017-arctic/ https://www.bloomberg.com/news/articles/2021-01-06/secret-bids-opened-in-rare-auction-of-arctic-oil-drilling-rights https://www.bloomberg.com/graphics/2017-arctic/ ,True,True,True,True,False,True,False,False,False,False,False,False,False,0.0001675042382901,0.0001675047022247,0.0395728711830249,0.0001675046490259,0.6372548118637522,0.0001675044454774,0.0001675044731794,0.0001675043844944,0.0001675045659342,0.0001675043888862,0.0001675046034363,0.2707181374761758,0.0506116297222762,0.0001675048889194,0.0001675044149023,8.028753280639648,6.306879043579102
nike,https://purpose.nike.com/arctic-pledge https://purpose.nike.com/arctic-pledge https://purpose.nike.com/arctic-pledge https://purpose.nike.com/arctic-pledge ,True,True,True,True,False,True,False,False,False,False,False,False,False,0.000106666732002,0.000106666788146,0.0001066668228372,0.0001066667839514,0.7505498436198466,0.0001066668632108,0.0001066668338736,0.0001066667919289,0.0001066668683556,0.0001066667934011,0.0001066668922817,0.2480634877870278,0.0001066668379031,0.0001066667569109,0.0001066668283227,7.644341945648193,5.731169700622559
