Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
pachamama,https://www.pachamama.org/environmental-awareness ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0004938279771841298,0.0004938278244425486,0.48969853154087284,0.0004938278594592707,0.279080832990659,0.0004938285626958589,0.0004938286231155407,0.2252946985188705,0.0004938277951752417,0.000493828232608682,0.0004938281352210237,0.0004938281549626675,0.0004938278149782712,0.0004938279301398358,0.0004938280396146465
des,https://environment.des.qld.gov.au/ ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.000913245179475942,0.0009132443951855668,0.0009132438262416725,0.0009132434753122412,0.62301722669508,0.11026256880651726,0.0009132442423913055,0.25576127459843373,0.000913243491714313,0.0009132448653518115,0.0009132436431826256,0.0009132446854353887,0.0009132435681412401,0.0009132438548180525,0.0009132446727187704
ohchr,https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/SRenvironmentIndex.aspx ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.000248756560322993,0.0002487564973168917,0.000248756704888894,0.00024875653431281945,0.0002487568903264897,0.00024875682349393004,0.0002487570163069344,0.16364446513012412,0.0002487564633485154,0.8331216981843496,0.00024875664717392105,0.0002487568830439129,0.00024875647604238264,0.00024875657822254546,0.00024875661072606357
wsp,https://www.wsp.com/en-GL/sectors/environment ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0003968260809573321,0.00039682593829553926,0.0003968260282431172,0.00039682591127660594,0.7556403969047939,0.0003968262969999557,0.000396826260337442,0.23920086396649948,0.0003968259715834697,0.00039682628528555833,0.00039682608848331234,0.00039682626996876666,0.0003968258695645453,0.0003968260954509137,0.00039682603226018955
ucsusa,https://www.ucsusa.org/resources/environmental-impacts-renewable-energy-technologies https://www.ucsusa.org/resources/environmental-impacts-natural-gas ,False,True,False,False,False,False,False,True,False,False,False,False,False,5.574143404598817e-05,5.5741419908572615e-05,5.574144155516101e-05,5.574143059613095e-05,5.5741493030528276e-05,0.9992196196200501,5.574150748898577e-05,5.574160187668521e-05,5.574141324395506e-05,5.574144314627722e-05,5.574145093032671e-05,5.5741467381188114e-05,5.5741412309883955e-05,5.5741430022547316e-05,5.574143441393152e-05
yukon,https://yukon.ca/en/department-environment ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.00028129437307533296,0.767333835743447,0.0002812944071883399,0.00028129430510607503,0.22900933599961698,0.00028129464875422305,0.0002812948836629931,0.0002812947235239909,0.0002812942535469344,0.0002812945999310731,0.0002812943822225487,0.0002812947529083356,0.00028129423785534373,0.00028129431450149697,0.00028129437465919453
hrw,https://www.hrw.org/topic/environment ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0004301083477816802,0.0004301082372023709,0.00043010843057270245,0.000430108155195129,0.1976881723908371,0.22701675456154488,0.029844648513805635,0.0004301086089311519,0.00043010813057560465,0.00043010852150595627,0.00043010831408920734,0.5407192329313929,0.0004301081903022184,0.00043010827906397186,0.0004301083871994275
europa,https://www.eea.europa.eu/highlights/soer2020-europes-environment-state-and-outlook-report https://europa.eu/european-union/topics/environment_en https://ec.europa.eu/environment/emas/index_en.htm https://www.eea.europa.eu/soer/2015/global/pollution https://ec.europa.eu/info/strategy/priorities-2019-2024/european-green-deal_en https://ec.europa.eu/info/business-economy-euro/banking-and-finance/sustainable-finance/eu-taxonomy-sustainable-activities_en https://www.eea.europa.eu/soer/2015/europe/green-economy ,False,True,True,False,False,False,False,True,False,False,False,False,False,2.0519165750600976e-05,2.051916132286027e-05,2.0519170897859318e-05,2.0519164151743577e-05,0.8522458108497007,0.08506015089180496,0.06244780820865595,2.051919152452435e-05,2.051916074188683e-05,2.0519177012428998e-05,2.0519171373948203e-05,2.0519182317880565e-05,2.051916142658097e-05,2.0519171186623746e-05,2.0519172131286297e-05
nih,https://ehp.niehs.nih.gov/ https://www.niehs.nih.gov/research/supported/translational/justice/index.cfm https://kids.niehs.nih.gov/ ,False,True,False,False,False,False,False,True,False,False,False,False,False,8.396323528578773e-05,8.396318337828669e-05,8.396321472811605e-05,8.396319493565431e-05,0.5248874335041601,0.007207900914543777,0.15269523423275272,0.3142858360700345,8.396319388787865e-05,8.396324908856508e-05,8.396320835224538e-05,8.396324043738732e-05,8.396318534880215e-05,8.396318193759685e-05,8.396319112865051e-05
omicsonline,https://www.omicsonline.org/environmental-journals.php ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0005464488974563453,0.0005464486557147499,0.0005464489276753096,0.0005464487465140969,0.0776186992786053,0.0005464497652557719,0.000546449344673992,0.915277463379462,0.000546448661320538,0.0005464495162421957,0.0005464488609110255,0.0005464493998057726,0.0005464486722521555,0.0005464489593223091,0.0005464489347883228
